query_string,candidate_string,match
providing CPI Roxboro Modeling Files,PROVIDENT NEW YORK BANCORP,0
GMO Free U.S.A.,GOLD RESOURCE CORP,0
Bross & Group,BRISTOW GROUP INC,0
Tornier. Inc.,TORNIER N V,0
AmeriGas,AMERIPATH INC,0
ENRON Operations Corp.,ENRON CORP,1
Spectrum Health Systems,SPECTRUM PHARMACEUTICALS INC,0
Meyer Industries,MEDFORD BANCORP INC,0
KEYSTONE HEALTH SYSTEM,JESUP & LAMONT INC,0
"American Property Financial, Inc.",AMERICAN PRECISION INDS INC,0
SmartPill Corporation,SMART & FINAL INC,0
Chesapeake Mortgage Funding,CHESAPEAKE LODGING TRUST,0
White Thunder Organics,W HOLDING CO,0
Alliance To Save Energy,ALANCO TECHNOLOGIES INC,0
Stevens Anchorage International Airport Operations,STEPHAN CO,0
Autism Connection of PA,AUTOMATIC DATA PROCESSING INC,0
Cambridge Public Schools,CAMBRIDGE CAPITAL ACQUISITN CORP,0
Talon Insurance Agency,TALON INTERNATIONAL INC,0
Oracle Arts,ORACLE CORP,0
