query_string,candidate_string,match
NORTHROP GRUMMAN,Northrop Grumman Corporation,1.0
Solar Power Inc,"Solar Thin Power, Inc.",0.0
LSP-Whitewater I LLC,LSP-Whitewater Limited Partnership,1.0
Hawaiian Com & Sugar Co Ltd,Hawaiian Commercial & Sugar Company,1.0
GE Energy Financial Services,"GE Energy , LLC",1.0
First Solar Energy LLC,"First Solar, Inc.",1.0
Crosstex Energy Inc,"Crosstex Energy Services GP, LLC",1.0
Weatherford International,Weatherford International plc,1.0
Choctaw Generation L P L L L P,Lakeside Generation LLC,0.0
Hoover Inc,Hoover's Inc.,0.0
United States Steel-Mon Valley,United States Steel Corporation,1.0
Nova Gen Corp,Nova Technology Corporation,0.0
Magellan Resources Group,Magellan Gold Corporation,0.0
Diamond Alabama II LLC,"Diamond I, Inc.",0.0
EXELON,Exelon Corporation,1.0
XO Energy,XO Group Inc.,0.0
Verde Resources Corp,"Verde Resources, Inc.",1.0
LIFE-PACK TECHNOLOGIES INC,Life Technologies Inc.,0.0
Austin Energy,Austin Utilities,0.0
Tampa Electric Co,Tampa Electric Company,1.0
Recurrent Energy,"Recurrent Energy, LLC",1.0
Unisource Energy,"Unisource-Energy, LLC",1.0
Ridgeline Energy,"Ridgeline Energy, LLC",1.0
The DTE Electric Company,DTE Electric Company,1.0
Sierra Pacific Industries Inc,Sierra Pacific Power Capital I,0.0
Tenaska Elkhorn Ridge I LLC,Tenaska Inc.,1.0
High Plains,"High Plains Disposal, Inc.",0.0
Excelsior Energy,Excelsior Energy Inc.,1.0
SandRidge Energy,"SandRidge Energy, Inc.",1.0
KDC Solar O & M LLC,KDC Solar LLC,1.0
New York State Elec & Gas Corp,New York State Canal Corporation,0.0
Gradient Resources,Gradient Resources Inc.,1.0
Roll Global,Roll-Up Capital Corp.,0.0
WESTERN PETROLEUM,"Western Petroleum, Inc.",1.0
BP Carson Refinery,BP p.l.c.,1.0
Hawaiian Electric,"Hawaiian Telcom Holdco, Inc.",0.0
SP Fiber Technologies NW LLC,"SP Fiber Holdings, Inc.",1.0
Mine Falls Ltd Partnership,Mine Falls L.P.,1.0
Columbia Basin Hydropower,Columbia Basin Trust,0.0
USGen New England,"USGen New England, Inc.",1.0
BT Capital,BT Capital Trust A,1.0
Clearwater Port LLC,"Clearwater Energy, Inc.",0.0
Biomass Power Assn,Biomass Power Plant In Oregon,0.0
Phillips 66 Billings Refinery,Phillips 66,1.0
Kinder Morgan Power Co,"Kinder Morgan, Inc.",1.0
Enron Wind Systems LLC,Enron Wind Corp.,1.0
NEW ENGLAND HOME CARE INC,"New England Home Therapies, Inc.",0.0
Indy Airport Solar Project II LLC,"Indy Solar II, LLC",0.0
San Antonio Water System,San Antonio Water Co.,0.0
RRI Energy Sabine DE Inc,"RRI Energy Services, LLC",1.0
NEACE & ASSOCIATES INSURANCE AGENCY OF OHIO INC,"Insurance.com Insurance Agency of Ohio, Inc.",0.0
Mirant Services,Mirant Trust I,1.0
Yukon Pacific Corp,Yukon Development Corporation,0.0
Berry Plastics Solar,"Berry Plastics Group, Inc.",1.0
High Plains,"High Plains Uranium, Inc.",0.0
Monterey County,Monterey County Bank,0.0
MIRANT BOWLINE,"Mirant Americas Energy Marketing Investments, Inc.",1.0
Laclede Gas Co,Laclede Gas Company,1.0
Somerset Windpower LLC,"Somerset Wind Holdings, LLC",0.0
Foresight Energy,Foresight Group US LLC,0.0
Florida Power Corp,Florida Power & Light Company Trust II,0.0
Jefferson Smurfit Corp,Jefferson Smurfit Corporation,1.0
Stockton Co Gen Inc,Stockton CoGen Company,1.0
Elbow Creek Wind Project LLC,"Slate Creek Wind Project, LLC",0.0
OCI Solar Power,"OCI Solar Power, LLC",1.0
Wing Group,Wing Stop Holding Corporation,0.0
Amherst College,Amherst Wind Power LP,0.0
Live Oak Limited,Live Oak Ltd.,1.0
Texas Utilities Co,"Texas Utilities Electric Company, Inc.",1.0
MIRANT CORP,"Mirant Americas Energy Marketing Investments, Inc.",1.0
Apple Inc,"Apple Graphics, Inc.",0.0
Solargenix Energy,"Solargenix Energy, LLC",1.0
Broadwater Energy,"Broadwater Energy, LLC",1.0
Avatar Energy,Avatar Corporation,0.0
Power Resources Cooperative,"Power Resources, Inc.",0.0
Sun Run Generation,Sun Electric Corporation,0.0
Verso Corporation ? Escanaba Paper Company,Verso Corporation,1.0
Black Mountain Solar LLC,Black Mountain Operating LLC,0.0
Capitol Solar Energy,Capitol Indemnity Corporation,0.0
Allegheny Power,allegheny power system inc,1.0
Power Resource Managers,"Power Resource Group, Inc.",0.0
Johnson,Johnson & Johnson,0.0
Bear Mountain Limited,Bear Mountain Ltd.,1.0
Cobalt Technologies,"Cobalt Technologies, Inc.",1.0
Electric Energy Inc,"Alaska Electric And Energy Cooperative, Inc.",0.0
Tejas Gas Corp,Tejas Gas Corporation,1.0
Twin Rivers Paper Co LLC,"Twin Rivers Management Co., LLC",0.0
United States Sugar Corp,United States Fuel Company,0.0
Coalinga Cogeneration Co,"Sumas Cogeneration Company, L.P.",0.0
Biomass One LP,"Biomass One, Limited Partnership",1.0
Apex Wind Energy,"Apex Resources Group, Inc.",0.0
The Gillette Company,"The Gillette Company, Inc.",1.0
Colstrip Energy LP,Colstrip Energy Limited Partnership,1.0
Standard Energy Renewable Group,Standard Parking II LLC,0.0
Texas Wind Power Co,Global Wind Corporation,0.0
Mainline Generation LLC,Mainline Windfarm LLC,0.0
Sunray Energy 2 LLC,"Sunray Energy, Inc.",1.0
Weyerhaeuser Co-Wright City Complex,Weyerhaeuser Co.,1.0
Calpine Corp-Texas City,"Calpine Bosque Energy Center, LLC",0.0
NRG Power Midwest LP,"NRG Energy, Inc.",1.0
Big Savage LLC,"Big Sky Wind Energy, LLC",0.0
Lockport Energy Associates LP,"Caithness Energy, L.L.C",0.0
Arlington Wind Power Project LLC,"Arlington Associates, L.P.",0.0
FIRST PRIORITY HEALTH,First Priority Bank,0.0
United Water Services,"United Water Services, Inc.",1.0
New York State Elec & Gas Corp,New York State Electric & Gas Corporation,1.0
General Electric Capital BAFGp,General Electric Company,1.0
Clean Coal Solutions,Clean Coal Limited,0.0
Wolverine Wind Energy LLC,"Wolverine Energy, L.l.c.",0.0
Guardian Pipeline,Guardian 8 Corporation,0.0
Choctaw Generation L P L L L P,Luminant Generation Company LLC,0.0
Constellation Solar Maryland II LLC,Constellation Inc.,0.0
FPL Energy,FX Energy Ltd.,0.0
Energy East,East Energy Corp.,0.0
The Dow Chemical Company,The Euclid Chemical Company,0.0
Calpine Gilroy Cogen LP,Calpine Corporation,1.0
South Fork II Inc,South Financial Capital Trust 2006-I,0.0
Oregon Pipeline,Tcb Pipeline Llc,0.0
Brookfield Renewable Energy Group,"Brookfield Renewable Power, Inc.",1.0
Rio Grande Valley Sugar Growers Inc,Rio Grande Valley Gas Inc.,0.0
Dynegy - Arlington LLC,Dynegy Inc.,1.0
Consumers Energy Co,Consumers Energy Company,1.0
ReEnergy Stratton LLC,Reenergy Stratton,1.0
Central Illinois Pub Serv Co,Illinois Central Corp.,0.0
International Transmission Co,International Transmission Company,1.0
KAMO Electric Coop Inc,"KAMO Electric Cooperative, Inc.",1.0
Gulf Coast Energy,"Gulf Coast Medical Center, LLC",0.0
CPI USA NC Southport LLC,Cpi Usa North Carolina Llc,1.0
Weyerhaeuser NR Port Wentworth,Weyerhaeuser NR Company,1.0
Calpine Vineland Solar LLC,Calpine Corporation,1.0
Public Service Co of Oklahoma,Public Service Company of Oklahoma,1.0
North Jersey Energy Assoc LP,North Jersey Energy Associates,1.0
Ohio Power Co,Ohio Power Company,1.0
Altura Cogen LCC,"Altura Cogen, LLC",1.0
International Malting Co,International Composting Corporation,0.0
International Paper Corporation,International Hydrocarbons Corp.,0.0
Progress Energy Carolinas Inc,Progress Energy Capital Trust I,1.0
Mirant Corp,Mirant Trust I,1.0
Thermal Energy Corp,Thermal Scalpel LLC.,0.0
Green Mountain Power Corp,Green Mountain Power Corporation,1.0
Nevada Power Co,Nevada Power Company,1.0
Northland Fuel,Northland Energy Corporation,0.0
Southwest Arkansas Water District,Southwest Arkansas Electric Cooperative Corporation,0.0
Apple Inc,Apple Inc.,1.0
Duquesne Light Co,Duquesne Light Company,1.0
ArcelorMittal Warren Inc,ArcelorMittal,1.0
COMPASS BANK,Compass Bank,1.0
Lyonsdale Biomass,"Lyonsdale Biomass, LLC",1.0
John Deere Renewables LLC,John Deere Financial,1.0
Consolidated Edison Solutions Inc,"Consolidated Edison, Inc.",1.0
Signal Hill Petroleum Inc,"Signal Hill Power, LLC",0.0
Blue Hen Wind,"Blue Hen Wind, Inc.",1.0
AES CORP,The AES Corporation,1.0
Washington Island El Coop Inc,Washington Partners Inc.,0.0
SOUTHERN NEVADA HOME BUILDERS ASSOCIATION,"Southern Nevada Home Health Care, Inc.",0.0
Idaho Power Co,Idaho Power Company,1.0
Abengoa Solar,"Abengoa Solar, LLC",1.0
Temple-Inland Corp,Temple-Inland Funding Corporation,1.0
AMERESCO Ox Mountain Energy LLC,"Ameresco, Inc.",1.0
Calpine Central L P,Calpine Corporation,1.0
Public Service Company of Colorado,Public Service Company of Oklahoma,0.0
Orlando Power Holdings LLC,Orlando Power Generation I LLC,1.0
International Paper,International Paper Company,1.0
Rio Bravo Fresno,"Rio Bravo Oil, Inc.",0.0
DOW CORNING,Dow Corning Corporation,1.0
Duke Energy DEGS Campbell Hill,Duke Energy Corporation,1.0
Columbia Power Technologies,Columbia Power Corporation,0.0
BASF Corp,BASF Corporation,1.0
Prudential Insurance Company of America,"The Prudential Insurance Company of America, Inc.",1.0
Eco Services Operations LLC,Eco,0.0
LONE STAR HOLDINGS LLC,Lone Star NGL Asset Holdings LLC,0.0
BrightSource Energy,"BrightSource Energy, Inc.",1.0
Norit Americas Inc,Norit Americas Holding Inc.,1.0
PACIFIC ETHANOL,"Pacific Ethanol, Inc.",1.0
CalPeak Power - Panoche LLC,CalPeak Power LLC,1.0
CONTINENTAL RESOURCES,"Continental Resources, Inc.",1.0
Deseret Generation & Tran Coop,Deseret Generation And Transmission Cooperative,1.0
NRG Solar Arrowhead LLC,"NRG Energy, Inc.",1.0
AL Sandersville,"Al Sandersville, LLC",1.0
PACIFICORP,PacifiCorp,1.0
Montaup Electric Co,Montaup Electric Company,1.0
White Pine Energy Assoc,White's Holdings LLC,0.0
WESTERN ENERGY DEVELOPMENT CORP,Western Energy Development Corporation,1.0
Power Energy Fuels,"Power Holdings, LLC",0.0
Central Arizona Water Conservation Distr,central arizona water conservation district,1.0
Tesoro Refng Marketing Co Mntn Region,Tesoro Refining & Marketing Company LLC,1.0
BP Global Power,BP p.l.c.,1.0
Cogentrix-Virginia Leas'g Corp,Cogentrix Virginia Leasing Corporation,1.0
Echo 2,Echo Inc.,0.0
Entergy Louisiana LLC,Entergy Corporation,1.0
Calpine Construction Fin Co LP,Calpine Corporation,1.0
Merit Energy Company,"Merit Energy, Ltd.",1.0
IESI CORPORATION,IESI Corporation,1.0
Blue Ridge Paper Products Inc,"Dalton Paper Products, Inc.",0.0
Entergy Louisiana Inc,Entergy Corporation,1.0
Sandow Power Co LLC,Sandow Power Company LLC,1.0
Echo 3,Echo Inc.,0.0
Maui Electric Co Ltd,"Maui Electric Company, Ltd.",1.0
Exxon Mobil Production Co,Exxon Mobil Corporation,1.0
RELIANT ENERGY,"Reliant Energy Power Supply, LLC",1.0
CalPeak Power - Border LLC,CalPeak Power LLC,1.0
Sierra Pacific Power Co,Sierra Pacific Power Company,1.0
Big Rivers Electric Corp,Big Rivers Electric Corporation,1.0
Sonangol USA Corp,Sonangol USA Company,1.0
Biomass Group,"Biomass North America Licensing, Inc.",0.0
SPECTRA ENERGY CORPORATION D / B / A SABAL TRAIL TRANSMISSION LLC,Spectra Energy Corp,1.0
United States Steel Granite City Works,United States Steel Corporation,1.0
Energy Unlimited Inc,Energy East Capital Trust I,0.0
Fox Islands Electric Coop Inc,"Fox, Inc.",0.0
Pennsylvania Power Co,Pennsylvania Power Company,1.0
Sloss Industries Inc,"Pearce Industries, Inc.",0.0
Northeast Utilities,Northeast Wind Capital II LLC,0.0
GAS CORPORATION ALABAMA,Alabama Gas Corporation,1.0
Main Street Power,"Main Street Banks, Inc.",0.0
AMERESCO Delaware South,"Ameresco, Inc.",1.0
Apollo Energy Corp,Apollo Energy Corporation,1.0
Nassau Energy Corp,Nassau Energy Corporation,1.0
United LNG,United Energy Group Plc,0.0
Alternative Energy Sources Technology,"Alternative Holdings II, LLC",0.0
New Generation Holdings Inc,"Dresser Holdings, Inc.",0.0
Endeavour International Corp,Endeavour International Corporation,1.0
Hydrogen Energy California,HydroGen LLC,0.0
Lone Star Wind Farm LLC,Lone Star LLC,0.0
Western Farmers Elec Coop Inc,"Western Utilities, Inc.",0.0
Connecticut Valley Hospital,Connecticut Valley Bank,0.0
AMERESCO Santa Cruz Energy LLC,"Ameresco, Inc.",1.0
Marathon Oil Co,Marathon Oil Corporation,1.0
Moore 1,Moore Holdings USA LLC,0.0
Elk Wind Energy LLC,"Elk City Wind, LLC",0.0
Allete Clean Energy,"ALLETE Clean Energy, Inc.",1.0
BP PLC,BP p.l.c.,1.0
Indeck-Energy Serv Silver Spg,"Indeck Energy Services, Inc.",1.0
California Power Holdings LLC,"Power Holdings, LLC",0.0
Headwaters Inc,Headwaters Roofing Group,0.0
Yellowstone Energy LP,Yellowstone Energy Limited Partnership,1.0
MID ATLANTIC SPORTS NETWORK,Mid Atlantic Network,0.0
Enel North America Inc,"Enel Green Power North America, Inc.",1.0
Dominion Energy Manchester Street LLC,"Dominion Energy, Inc.",1.0
Doyon Ltd,"Doyon, Limited",1.0
RRI Energy Mid-Atlantic PH LLC,"RRI Energy, Inc.",1.0
Core Energy,Core-Vent Corporation,0.0
Milford Power Co LLC,Milford Power Company LLC,1.0
Sunrise Power Co LLC,Sunrise Power Company LLC,1.0
International Paper Co,International Transmission Company,0.0
Pacific Gas & Electric Co,Pacific Gas and Electric Company,1.0
Dairyland Power Coop,Dairyland Power Cooperative,1.0
Northern Colorado Wind LLC,"Northern Colorado Oil and Gas Holdings, LLC",0.0
Langford Wind Power LLC,"Cow Branch Wind Power, L.L.C.",0.0
Gas Recovery Services-IL Inc,"Gas, Incorporated",0.0
Calpine Corp-Magic Valley,Calpine Corporation,1.0
ALCOA,Alcoa Inc.,1.0
Atlantic City Electric Co,Atlantic City Electric Company,1.0
Duke Energy Moss Landing LLC,Duke Energy Capital Trust II,1.0
Kansas Gas & Electric Co,Kansas Gas and Electric Company,1.0
Chalk Cliff Limited,Chalk Cliff Ltd.,1.0
DEVON ENERGY,Devon Energy Corporation,1.0
Dearborn Industrial Gen Inc,"Dearborn Industrial Generation, L.L.C.",1.0
Calpine Central LP,Calpine Corporation,1.0
NextEra Energy,"NextEra Energy, Inc.",1.0
Occidental College,"Occidental Petroleum , Inc.",0.0
"Providence, City of","Providence Capital II, Inc.",0.0
Energy 2001 Inc,Energy East Capital Trust I,0.0
Oglethorpe Power,oglethorpe power corporation,1.0
Quantum Biopower,Quantum Corporation,0.0
TENASKA,Tenaska Inc.,1.0
JEWELL RESOURCES CORP,Jewell Resources Corporation,1.0
Indeck Energy-Alexandria LLC,"Indeck Energy Services, Inc.",1.0
City Water and Light Plant,"City Water, Light & Power",0.0
Calpine Bethlehem LLC,Calpine Corporation,1.0
West Assoc,West Corporation,0.0
San Miguel Electric Coop Inc,"San Miguel Electric Cooperative, Inc.",1.0
SUNOCO INC,"Sunoco, Inc.",1.0
SPECTRA ENERGY,Spectra Energy Corp,1.0
National Power Coop Inc,National PowerX,0.0
Southern California Edison Co,Southern California Gas Co.,0.0
Cottonwood Energy Co LP,Cottonwood Energy Company LP,1.0
Navajo Refining,Navajo Refining Company LP,1.0
RELIANT ENERGY CORPORATION,"Reliant Energy Power Supply, LLC",1.0
ACCREDO HEALTH INC,"Accredo Health, Incorporated",1.0
Berkshire Hathaway,berkshire power,0.0
North American Energy Services,"North American Energy, Inc.",0.0
Packaging Corp of America,Packaging Corporation of America,1.0
R J Reynolds Tobacco Co,"R.J. Reynolds Tobacco Holdings, Inc.",1.0
Powder River Energy,"Powder River Energy Corporation, Inc.",1.0
Northeast Texas Elec Coop Inc,"Northeast Texas Electric Cooperative, Inc.",1.0
Hoover Inc,"Hoover Universal, Inc.",0.0
Iowa American Water Co,Iowa-American Water Company Inc.,1.0
John Deere Harvester Works Co,John Deere Capital Corp.,1.0
Manchief Power Co LLC,Manchief Power Company LLC,1.0
Anheuser-Busch Inc,"Anheuser-Busch Companies, LLC",1.0
Cary Oil Company,"Cary Oil Co., Inc.",1.0
Seminole Energy Services,"Seminole HMA, LLC",0.0
BP CORPORATION,BP p.l.c.,1.0
WASTE CONNECTIONS,"Waste Connections, Inc.",1.0
Magnolia Energy LP,Magnolia Energy L.P.,1.0
KEYSPAN ENERGY,KeySpan Energy Corporation,1.0
"Falls City, City of","Falls City E&P, LLC",0.0
Calpine Corp,Calpine Capital Trust II,1.0
SunE CPS3 LLC,"SunEdison, Inc.",1.0
SunE CPS2 LLC,"SunEdison, Inc.",1.0
SunE CPS1 LLC,"SunEdison, Inc.",1.0
DIRECT ENERGY SERVICES LLC,Direct Energy Service LLC,1.0
Tri Alpha Energy,Tri-Us LLC,0.0
PPL Generation LLC,Eagle Point Power Generation LLC,0.0
Apple Inc,"Apple Tree Resources, Inc.",0.0
Constellation Solar New Jersey LLC,Exelon Corporation,1.0
Southern Energy Co,"Southern Energy Co., Inc.",1.0
Utility Board of Key West City,Utility Board of the City of Key West,1.0
Cumberland Farms,Cumberland Resources Corporation,0.0
Global Solar Energy,Global Wind Corporation,0.0
Enstar Natural Gas,ENSTAR Natural Gas Company,1.0
Tesoro Alaska Co,Tesoro Marine Services Inc.,0.0
Wisconsin Public Service Corp,Wisconsin Public Service Corporation,1.0
Washington Electric Coop,"Washington Electric Cooperative, Inc.",1.0
Extreme Energy Solutions,Extreme DA LLC,0.0
Calpine Corp-Magic Valley,Calpine Corp,1.0
GE Energy Rentals,"GE Energy , LLC",1.0
Cordova Energy Co LLC,Cordova Energy Company LLC,1.0
Pennsylvania Electric Co,Pennsylvania Electric Company,1.0
EQ-Waste Energy Services Inc,"Keystone Energy Services, Inc.",0.0
HERITAGE LANDS LLC,Heritage Media L.L.C.,0.0
Placid Refining,Placid Refining Company LLC,1.0
Energy Harvest Group,Energy 1 Corporation,0.0
H H Management LLC,Hillair Capital Management LLC; Hillair Capital Investments L.P.,0.0
AMERESCO Jefferson City LLC,"Ameresco, Inc.",1.0
Premcor Refining Group Inc,The Premcor Refining Group Inc.,1.0
Merced Irrigation District,turlock irrigation district,0.0
Crisp County Power Comm,Crisp County Power Commission Inc.,1.0
Palo Duro Wind,"Palo Duro Wind Project Holdings, LLC",1.0
Rocky Mountain Power Inc,Rocky Mountain Miners Inc,0.0
MidAmerican Energy Co,MidAmerican Energy Company,1.0
Ameresco Select Inc,"Ameresco, Inc.",1.0
Consolidated Edison of New York,consolidated edison co ny inc,1.0
Energy Storage Council,Energy Storage and Power LLC.,0.0
Resolute Natural Resources,"Resolute Natural Resources Company, LLC",1.0
Nevada Cogeneration Assoc # 2,Nevada Cogeneration Associates #2,1.0
Consolidated Natural Gas,Consolidated Natural Gas Co.,1.0
Marubeni Oil and Gas,Marubeni Oil & Gas Inc.,1.0
Aqua Energy Group,"Aqua New York, Inc.",0.0
SunE EPE2 LLC,"SunEdison, Inc.",1.0
RELIANT ENERGY INC,"Reliant Energy Power Supply, LLC",1.0
Public Service Elec & Gas Co,Public Service Electric and Gas Company,1.0
Coastal BioFuels,Coastal Capital Trust II,0.0
Main Street Power,Main Street Trust Inc.,0.0
EU Resources,New North Resources Limited,0.0
Berkshire Power Co LLC,"Berkshire Power Company, LLC",1.0
Performance Services,Performance Drilling Company LLC,0.0
GENON ENERGY INC,"GenOn Energy, Inc.",1.0
SUNCOKE ENERGY,"SunCoke Energy, Inc.",1.0
SunCoke Energy,"SunCoke Energy, Inc.",1.0
Midwest Energy Inc,"Midwest Electric Power, Inc.",0.0
Calpine Corp-King City,Calpine Natural Gas Trust,0.0
Entergy Gulf States - LA LLC,Entergy Corporation,1.0
Sinclair Oil Corp,Sinclair Oil Corporation,1.0
EON US,"EON Beverage Group, Inc.",0.0
General Chemical Corp,"General Utilities, Inc.",0.0
Casella Waste Systems,"Casella Waste Systems, Inc.",1.0
Denver City Energy Assoc LP,"Denver City Energy Associates, L.P.",1.0
Signal Hill Wichita Falls Power LP,"Signal Hill Power, LLC",0.0
Energy Northwest,"Energy Group, PLC",0.0
Mirant Potomac River LLC,Mirant Trust I,1.0
GENON ENERGY,"GenOn Energy, Inc.",1.0
United Technologies,"Falcon Technologies and Services, Inc.",0.0
Freestone Power Generation LLC,Eagle Point Power Generation LLC,0.0
Midwest Energy Inc,"Mid-Missouri Energy, Inc.",0.0
Calpine Corp - Pastoria Energy Center,Calpine Corp.,1.0
United Technologies,Southwall Technologies Inc.,0.0
South Houston Green Power LP,"South Houston Green Power, LLC",1.0
SunE SPS2 LLC,"SunEdison, Inc.",1.0
SunE SPS3 LLC,"SunEdison, Inc.",1.0
SunE SPS4 LLC,"SunEdison, Inc.",1.0
SunE SPS1 LLC,"SunEdison, Inc.",1.0
SunE SPS5 LLC,"SunEdison, Inc.",1.0
PROGRESS ENERGY FLORIDA,Progress Energy Inc.,1.0
Black Hills/Colorado Elec Util,"Black Hills/Colorado Electric Utility Company, LP",1.0
KDC Solar NJMG LLC,KDC Solar LLC,1.0
Tenaska Paris LLC,Tenaska Inc.,1.0
Tenaska Georgia Inc,"Aqua Georgia, Inc.",0.0
ESOCO Orrington LLC,"Esoco Orrington, Inc",1.0
Hydro Co,d r hydro co,0.0
NRG Energy Gas & Wind Holdings Inc,"NRG Energy, Inc.",1.0
Laufer Wind,Global Wind Corporation,0.0
Cogen Technologies,Cogen Technologies Inc,1.0
FPL Energy Maine Hydro LLC,"FPL Energy Operating Services, Inc.",1.0
NRG Delta LLC,"NRG Energy, Inc.",1.0
Brookfield Renewable Energy Group,Brookfield Renewable Power Trust,1.0
Exxon Mobil Refining and Supply Co,Exxon Mobil Corporation,1.0
Southern California Water Co,Southern California Gas Co.,0.0
East Kansas Agri-Energy LLC,"Agri-Energy, LLC",0.0
New York State Electric & Gas,new york state electric and gas corporation,1.0
Forest Oil Corp,Forest Oil Corporation,1.0
Enel North America,E.ON North America LLC,0.0
Co-Generation Co,"Bluegrass Generation Company, L.L.C.",0.0
New Energy Capital,K N Capital Trust II DE,0.0
Mid-Atlantic Energy Group,"Mid Atlantic Framing, LLC",0.0
Wind Turbine Co,Wind River Resources Corporation,0.0
AES CORPORATION,The AES Corporation,1.0
International Paper Co,International Paper Company,1.0
Covanta Energy of Niagara LP,"Covanta Energy, Inc.",1.0
American Petroleum Institute,American Petroleum Institute Inc.,1.0
Red River Mill Intl Paper Company,Red River Mining Company,0.0
Associated Electric Coop Inc,"Associated Electric Cooperative, Inc.",1.0
Eastman Chemical Co-TN Ops,Eastman Chemical Company,1.0
KRAFT FOODS,"Kraft Foods , Inc.",1.0
Kraft Foods,"Kraft Foods , Inc.",1.0
CITGO Petroleum Corp,CITGO Petroleum Corporation,1.0
Washington Electric Coop Inc,"Washington Electric Cooperative, Inc.",1.0
CMS Enterprises Co,CMS Enterprises Company,1.0
Dunn Paper,"Dunn's Tank Service, Inc.",0.0
Calpine Corp-Texas City,Calpine Corporation,1.0
Mirant Potrero LLC,Mirant Trust I,1.0
NRG Energy Inc,"Carneros Energy, Inc.",0.0
Thunder Bay Power Co LLC,"Thunder Basin Coal Company, L.L.C.",0.0
Ida-West Energy Co,Ida-West Energy Company,1.0
Ford Motor Co,Ford Motor Company,1.0
Platte River Power Authority,Platte River Equity,0.0
Blue Water Renewables Inc,Blue Water Limited,0.0
New Generation Biofuels,"New Generation Biofuels, Inc.",1.0
Devon Energy Inc,Devon Energy Corporation,1.0
NRG Energy Inc,"Eagle Energy, Inc.",0.0
EL PASO PIPELINE CORP,El Paso Pipeline Corporation,1.0
AES Westover LLC,"AES Westover, L.L.C.",1.0
Berkshire Hathaway,Berkshire Hathaway Inc.,1.0
Wolf Creek Nuclear Optg Corp,Wolf Creek Nuclear Operating Corporation,1.0
Berkshire Hathaway Energy,berkshire power,0.0
United States Steel Corporation,United States Cellular Corporation,0.0
FPL Energy Operating Serv Inc,McDermett Operating Inc.,0.0
Rhode Island Hospital,"Rhode Island LFG Genco, LLC",0.0
BOISE CASCADE,Boise Cascade Company,1.0
ExxonMobil Oil Corp,ExxonMobil Oil Corporation,1.0
PAR Petroleum,Pence Petroleum,0.0
Arguello Inc,Arguello Inc.,1.0
Engie North America,ENGIE North America Inc.,1.0
Brooklyn Navy Yards Cogeneration Partner,Brooklyn Navy Yard Cogeneration Partners L.P.,1.0
Community Power Alliance,Community Wind North 2 LLC,0.0
Calpine Mid-Atlantic Generation LLC,Calpine Corporation,1.0
Energy Xtreme,Energy 21-North American Gas Inc,0.0
Georgia-Pacific Toledo LLC,Georgia-Pacific LLC,1.0
Homer Electric Assn,"Homer City Generation, L.P.",0.0
Brooklyn Navy Yard Cogen PLP,Brooklyn Navy Yard Cogeneration Partners L.P.,1.0
Clear Lake Cogeneration LP,"Clear Creek Wind, LLC",0.0
P P M Energy Inc,Premium Energy Corp.,0.0
Global Energy,Global 2.0 Corporation,0.0
Petro-Hunt LLC,Petro Energy Corp.,0.0
FirstEnergy Generation Corp,"FirstEnergy Generation, LLC",1.0
Gilroy Energy Center LLC,Fremont Energy Center LLC,0.0
Georgia Pacific Consumer Products LP,Georgia-Pacific LLC,1.0
Energy National Inc,"Energy National, Inc.",1.0
Xcel Energy,"Xcel Design Group, LLC",0.0
Georgia Pacific Brewton LLC,Georgia-Pacific LLC,1.0
Georgia-Pacific Brewton LLC,Georgia-Pacific LLC,1.0
Suez Energy Generation NA Inc,"SUEZ Energy Astoria, LLC",1.0
SUEZ Energy Generation NA Inc,"SUEZ Energy Astoria, LLC",1.0
El Paso Electric Co,El Paso LLC,0.0
Alta Wind IV LLC,"Alta Wind I, LLC",1.0
Nashville Thermal Tran Corp,Nashville Thermal Transfer Corporation,1.0
RRI Energy,"RRI Energy, Inc.",1.0
AE Power Services LLC,AE Sharp,0.0
Escambia Operating Co LLC,"Escambia Operating Company, LLC",1.0
AMERESCO Keller Canyon LLC,"Ameresco, Inc.",1.0
Inter-Power/AhlCon Partners L P,Inter Pipeline Ltd.,0.0
MIRANT MID-ATLANTIC LLC,"Mirant Americas Energy Marketing Investments, Inc.",1.0
Rock-Tenn Co,"Rock Oil Company, LLC",0.0
Headington Oil Co,HEADINGTON OIL COMPANY LLC,1.0
Phillips 66 Company,Phillips 66 Capital II,1.0
Light Beam Power Co LLC,East Coast Power L.L.C.,0.0
North American Energy Services,"North American Energy Resources, Inc.",0.0
Clean Energy Capital Fund I LLC,Clean Energy,0.0
Piedmont Green Power,"Piedmont Green Power, Inc.",1.0
IBERDROLA RENEWABLES,"Iberdrola Renewables, LLC",1.0
Ardica Technologies,"EP Technologies, Inc.",0.0
Industrial Power Generating Company LLC,Industrial Tube Company LLC,0.0
FPL Energy New Mexico Wind LLC,"FPL Energy Services, Inc.",1.0
CPI USA NC LLC,Cpi Usa North Carolina Llc,1.0
Electricity Dialog Group,"Electricity N.H., LLC",0.0
Mesa Wind,"JMC Wind, LLC",0.0
GE Energy,g2 energy llc,0.0
American Consumers Inc,American Capital Trust I,0.0
SRW Cogeneration LP,SRW Cogeneration Limited Partnership,1.0
FirstEnergy Corp,firstenergy generation corporation,1.0
DK Group NA,DK Energy US LLC,0.0
FPL Energy Red Canyon LLC,"FPL Energy American Wind, LLC",1.0
Los Angeles Cold Storage,Los Angeles Magazine,0.0
