query_string,candidate_string,match
ExpressJet Inc,Express Scripts,0
Berkshire Regional Transit Authority,Berkshire Hathaway,0
Western Technical College,Western Gas Resources,0
"Energy Market & Policy Analysis, Inc",Energy Transfer Partners,0
"Jefferson County, Alabama",Jefferson-Pilot,0
First National Bank of Pasco,First Data,0
Southern California Air Quality Alliance,Southern Pacific Rail,0
GOD,GPU,0
Charleston County Aviation Authority,Charles Schwab,0
Sierra Access Coalition,Sierra Pacific Resources,0
Martinair Holland NV Engineering,Martin Marietta,0
First State Bank of Wyoming,First American Corp.,0
Great Lakes Gas Transmission Company,Great Lakes Chemical,0
Advance Cancer Clinical Trials,AdvancePCS,0
Alliance of Automo,Alliant Energy Corp,0
First Arkansas Mortgage Company,First American Corp.,0
First Priority Financial Inc.,First Chicago NBD Corp.,0
Walgreen Company,Walgreens Boots Alliance,0
MASSACHUSETTS INST OF TECH,Massachusetts Mutual Life Insurance,0
Pacific Southwest Region,Pacific Telesis Group,0
"Electronic Cigarette Industry Group, Inc.",Electronic Data Systems,0
"Penske Truck Leasing Co., L.P.",Penske Automotive Group,0
Florida Association of Postsecondary Schools and Colleges,Florida Progress,0
Florida Healthy Kids Corporation,Florida Progress,0
Southern Natural Gas,Southern Pacific Rail,0
ELI LILLY AND,Eli Lilly,1
Global Cash Card,Global Crossing Ltd.,0
"Georgia, Inc.",Georgia-Pacific,0
Louisiana Office of Juvenile Justice,Louisiana-Pacific,0
Total Terminals International,Total System Services,0
Southern California Water Committee,Southern Pacific Rail,0
General and Alternative Medicine,General Growth Properties,0
"Community Home Lenders Association, Inc.",Community Health Systems,0
Boston Community Capital,Boston Properties,0
Charters,Charter Communications,0
Illinois Citizens for Clean Air and Water,Illinois Tool Works,0
Kraft Inc.,Kraft Heinz,1
Central Valley,Central & South West,0
University System of Maryland,Universal,0
Illinois Manufacturer's Association,Illinois Tool Works,0
Associated Grocers of Florida,Associates First Capital,0
Martin Marietta Materials,Martin Marietta,1
First Arkansas Bank and Trust,First American Corp.,0
"Minnich and Scotto, Inc.",Millipore Inc.,0
HCC INC,HCP Inc.,0
People's Clinic,People's United Bank,0
Moody's Analytics,Moody's Corp,1
Forest Capital Partners,Forest Laboratories,0
Alliance of Forest Workers and Harvesters,Alliance Data Systems,0
"Republic Finance, LLC",Republic Group Holdings,
Air Products Manufacturing Corporation,Air Products & Chemicals,1
McCormick,McCormick & Co.,
Stanley Tomkiel,Stanley Black & Decker,0
Prudential Huntoon Paige,Prudential Ins. Co. of America,0
"United Collection Bureau, Inc.",United Continental Holdings,0
New York State PTA,New York Times,0
Schlumberger Oilfield Services,Schlumberger Ltd.,0
FLORIDA PROFESSIONALS IN INFECTION CONTROL,Florida Progress,0
Western Rock Products,Western Atlas,0
Martin's Point Health Care,Martin Marietta,0
NVAR,Lear,0
First National Bank of Nokomis,First Data,0
Alliant International University,Alliant Energy Corp,0
Republic Airline,Republic New York Corp.,0
Jefferson Medical College,Jefferson-Pilot,0
Allegheny County Economic Development,Allegheny Technologies,0
Health Sciences,HealthSouth,0
BAYFRONT MED CTR,Baker Hughes,0
Aspen Institute Initiative on Financial Security,Ascend Communications Inc.,0
Capital District,Capital Cities/ABC,0
Texas Industry,Texas Utilities,0
"Washington County, Arkansas",Washington Post,0
Pioneer Home Health Care,Pioneer Natural Resources,0
Alaska Marine Highway,Alaska Air Group,0
New York State United Teachers,New York Times,0
CenterPoint Energy Gas Transmission,CenterPoint Energy,1
Enterprise Elementary,Enterprise GP Holdings,0
First National Bank of Jeffersonville,First Data,0
First National Bank of Absecon,First Data,0
BURLINGTON NORTHERN RAILROAD,Burlington Northern Santa Fe,0
General Electric  Consumer Products,General Electric,1
Ale,AIG,0
"Frontier Hot-Dip Galvanizing, Inc.",Frontier Corp.,0
Alexander & Baldwin Inc,Alexander & Alexander,0
Honeywell Int'l.,Honeywell International,1
General Electric  Appliances & Lighting,General Electric,1
Texas Gulf Bank,Texas Utilities,0
SNM,SLM,0
Black Rosebud Friesians,Blackstone Group,0
New York Lung Association,New York Life Insurance,0
Florida Coastal,Florida Progress,0
Southwest Business Policy Advisors,Southwest Airlines,0
"Genesis Home, Inc.",Genesis Healthcare,0
Targa Badlands LLC,Targa Resources,0
Georgia-Pacific Toledo LLC,Georgia-Pacific,1
Laboratory Coporation of America,Laboratory Corp. of America,1
J.P. Morgan Chase,J.P. Morgan Chase & Co.,1
Great Lakes Manufacturing Council,Great Lakes Chemical,0
Advanced monitoring services,Advanced Micro Devices,0
"Advanced Distributor Products, LLC",Advanced Micro Devices,0
Pioneer Valley Asthma Coalition,Pioneer Hi-Bred Int'l,0
Pacific-Re Consultants,PacifiCorp,0
Millennium Products Inc.,Millennium Chemicals,0
Marceli,Markel,0
"University Research Co., LLC",Universal,0
Global Organic Alliance,Global Payments,0
Healthy Weight Partnership,HealthSouth,0
"Global IC Trading Group, Inc.",Global Crossing Ltd.,0
Transition Lake County,Transitional Hospitals,0
Georgia-Pacific Wood Products LLC,Georgia-Pacific,1
Farmers Union Co-op Association,Farmers Insurance Exchange,0
Raymond Groesbeck,Raymond James Financial,0
PIONEER CHEMICAL,Pioneer Hi-Bred Int'l,0
Honeywell Inc.,Honeywell International,1
Western Insulation,Western & Southern Financial Group,0
New York Wine & Grape Foundation,New York Life Insurance,0
Thermo Electron Corp.,Thermo Fisher Scientific,0
Capital City Development Corporation,Capital Cities/ABC,0
AMERICAN WATER WORKS ASSOCIATION,American Water Works Company Inc,0
Florida Association of Insurance Agents,Florida Progress,0
Central Louisiana SHRM,Central & South West,0
Vanguard Pest Control Co. Inc.,Vanguard Health Systems,0
Health Science Associates,HealthSouth,0
Rollins College deparment of environmental studies,Rollins Enviromental Services,0
BAKER HI WAY EXPRESS INC,Baker Hughes,0
"Scientific & Regulatory Consultants, Inc",Scientific Atlanta Inc.,0
WESTERN FARM SVC,Western Gas Resources,0
"Genesis Program, Inc",Genesis Healthcare,0
Allegheny University Hospitals Graduate,Allegheny Technologies,0
Northeast Utilities Systems,Northeast Utilities,1
"Community Healthlink, Inc.",Community Health Systems,0
Prudential Carolinas Realty,Prudential Ins. Co. of America,0
General Dynamics Electric Boat,General Dynamics,1
Continental Airlines Engineering Dept.,Continental Airlines,1
Southwest Business Corp,Southwest Airlines,0
United Healthcare),United Health Services,0
NORTHROP GRUMMAN MISSION SYSTEMS,Northrop Grumman,1
Service Cooperative,Service Corp. Intl.,0
American Electric Cooperatives,American Electric Power,0
Traffic Management Center,TravelCenters of America,0
Walgreens Pharmacist,Walgreens Boots Alliance,0
"Georgia-Pacific Consumer Products, LP",Georgia-Pacific,1
Frontier Airline Pilots Association,Frontier Corp.,0
General Electric  Lighting,General Electric,1
World Fuel Services | Colt Intl.,World Fuel Services,1
General Dynamics Information Technology,General Dynamics,1
Jefferson City,Jefferson-Pilot,0
Acuity Brands Lighting,Acuity Brands Inc,1
Advanced Distributor Products LLC,Advanced Micro Devices,0
"Georgia-Pacific Consumer Products,",Georgia-Pacific,1
Conference for Food Protection,Conexant Systems,0
Massachussetts General Hospital,Massachusetts Mutual Life Insurance,0
Thermo Electron Corporation,Thermo Fisher Scientific,0
Atlantic County Institute of Technology,Atlantic Richfield,0
"Boston-Power, Inc.",Boston Scientific,0
Johnson & Vollmerhausen PLLC,Johnson & Johnson,0
Continental Title Co,Continental Airlines,0
Dow Chemical U.S.A,Dow Chemical,1
"Raymond James, Ltd.",Raymond James Financial,1
Western Iowa Coop,Western & Southern Financial Group,0
"General Machine Products Co., Inc.",General Motors,0
Southwest Airlines Flight Ops,Southwest Airlines,1
Black Administrators in Child Welfare,Blackstone Group,0
Burlington Aviation,Burlington Stores,0
"First Choice Title Agency, Inc.",First Chicago NBD Corp.,0
"Jones Lang LaSalle Multifamily, LLC",Jones Lang LaSalle,1
Nea,NVR,0
Consolidated Edison of NY,Consolidated Edison,1
Texas Gun Class,Texas Utilities,0
Continental Airlines Legal Dept.,Continental Airlines,1
Trans Louisiana Gas,Trans World Airlines,0
Great Lakes Pork,Great Lakes Chemical,0
Corporate Environmental ManagerZeon Chemicals L.P.,Corporate Express,0
Washington Bikes,Washington Post,0
Massachustts General Hospital,Massachusetts Mutual Life Insurance,0
Scientific Committee,Scientific Atlanta Inc.,0
Federal bank regulatory agency,Federal Paper Board Co.,0
"Affiliated International Management, LLC",Affiliated Computer Services,0
"Advanced Nutrition Group, Inc.",Advanced Micro Devices,0
Global Organics Ltd.,Global Payments,0
Western RCAP,Western Atlas,0
APN,Aon,0
Region VIII VR Directors,Regions Financial,0
Georgia-Pacific Monticello LLC,Georgia-Pacific,1
Border Valley Trading LTD,Borders Group,0
Alliance Guaranty Mortgage,Alliant Energy Corp,0
Spe,SPX,0
Healthy Weight Commitment Foundation,HealthSouth,0
"Hughes Land, LLC",Hughes Supply,0
Pioneer Adult Rehabilitation Center,Pioneer Hi-Bred Int'l,0
First Martin Corporation,First American Corp.,0
Bank Of America Supplement,Bank of America Corp.,1
western Maine Nurseries,Western Gas Resources,0
William Carpenter,Williams,0
"Huntington Laboratories, Inc.",Huntington Bancshares,0
HHR,KKR,0
Wells Fargo Insurance,Wells Fargo,1
community recovery net work,Community Health Systems,0
New England Federal Creidt Union,New England Electric Systems,0
retir,Aetna,0
General Dynamics C4 Systems,General Dynamics,1
"Accel Visa Attorneys, PC",Accenture,0
Honeywell Inc,Honeywell International,1
MidAmerican Global Ventures,MidAmerican Energy Holdings,0
Southwest Chicago PADS,Southwest Airlines,0
Southern California Association of Nonprofit Housing,Southern Pacific Rail,0
Federal Aviation Administration Flight Standards Service,Federal Realty Investment Trust,0
QUEST CHEM CORP,Qwest Communications,0
Southwest Acupuncture College,Southwest Airlines,0
Andrew Stanhope,Andrew Corp.,0
New England Detroit Diesel-Allison,New England Mutual Life Ins.,0
Continental Title Co.,Continental Airlines,0
"CenterPointe, Inc.",CenterPoint Energy,0
Pacific Gas & Electric Co.,Pacific Enterprises,0
"Advanced Distribution System, Inc.",Advanced Micro Devices,0
General Wax & Candle Company,General Instrument,0
"Northwest Technical Solutions, LLC.",Northwest Airlines,0
"Franklin County Farm Bureau,",Franklin Resources,0
"Global Organics, Ltd.",Global Payments,0
"Applied Computer Technologies, Inc",Applied Micro Circuits Corp.,0
Georgia Appleseed,Georgia-Pacific,0
First American Cash Advance,First American Corp.,0
Columbia Basin Nursery,Columbia/HCA Healthcare,0
Charles County Family Navigator,Charles Schwab,0
Oxford Conservation Commission,Oxford Health Plans,0
"Dow Chemical U.S.A., Inc.",Dow Chemical,1
Oxford Conservation commission,Oxford Health Plans,0
"Transition Opportunities, Inc.",Transitional Hospitals,0
Southern California Association of NonProfit Housing,Southern Pacific Rail,0
"Pacific Valley Aviaiton, Inc.",Pacific Telesis Group,0
Royal White Sheep Assocociation,Royal Dutch Petroleum,0
Devon Energy Production,Devon Energy,1
Expressway Authority,Express Scripts,0
"New Century FS, Inc.",New Century Energies,0
American Electric Power Service Corporation's,American Electric Power,1
Southwest Coaches Inc,Southwest Airlines,0
"Allegheny University Hospitals Parkview,",Allegheny Technologies,0
Continental Airlines Flight Simulators,Continental Airlines,1
Pacific Seafoods,Pacific Enterprises,0
Marriott Distribution Services,Marriott International,
Southwest Energy Efficiency Alliance,Southwestern Energy,0
Western Foundation of Vertebrate Zoology,Western & Southern Financial Group,0
Northern Routes Transportation,Northern Trust Corp.,0
Perrigo R&D Company,Perrigo Co Plc,1
Northwest Aluminum Company,Northwest Airlines,0
Western Well Tool,Western Union,0
AFCO,AGCO,0
Great Lakes Sport Fishing Council,Great Lakes Chemical,0
Scientific Advances in Adaptive Clinical Trial Designs Workshop Participants,Scientific Atlanta Inc.,0
Sierra Chemical Company,Sierra Pacific Resources,0
New England Wheels,New England Electric Systems,0
"American Express Related Services Company, Inc.",American Express,1
GeorgiaTech,Georgia-Pacific,0
Columbia State Community College,Columbia/HCA Healthcare,0
HealthKeys,HealthSouth,0
Southwest Landscape Management,Southwest Airlines,0
Alliance for Great Lakes,Alliance Data Systems,0
New England Medicial Center,New England Mutual Life Ins.,0
Affinity health System,Affiliated Computer Services,0
Lincoln National Forest,Lincoln National,1
Sierra Chemical Co.,Sierra Pacific Resources,0
Kalmbach Swine Management,Primary PDC Inc,0
"Acuity Brands Lighting, Inc.",Acuity Brands Inc,1
Burlington Anesthesia Associates,Burlington Northern Santa Fe,0
"Electronic Waste Recycling, Inc",Electronic Data Systems,0
Frontier Town Campground,Frontier Corp.,0
United Health Services Credit Union,United Health Services,1
Florida Association of Electric Utilities,Florida Progress,0
New York Epilepsy and Neurology,New York Life Insurance,0
New England Pension,New England Electric Systems,0
TRANSCO INC,Transco Energy,0
Southwest Coaches Inc.,Southwest Airlines,0
Trans World Data LLC,Trans World Airlines,0
Sierra Recycling and Demolition,Sierra Pacific Resources,0
Continental Exotic Wholesalers,Continental Airlines,0
Burlington Hampton Inn),Burlington Resources,0
Hudson County Treatment Center,Hudson City Bancorp,0
h&r blocks,H&R Block,1
Pinnacle Title,Pinnacle West Capital,0
Great Lakes Truck Driving School,Great Lakes Chemical,0
Global Coral Reef Alliance,Global Payments,0
BURLINGTON TAILORED FASHIONS,Burlington Stores,0
Community Health Accreditation,Community Health Systems,0
"Southwest Energy, LLC",Southwestern Energy,0
Campbell-County,Campbell Soup,0
Pioneer Hotel & Gambling Hall,Pioneer Natural Resources,0
Barnes & Thornbu,Barnes & Noble,0
Louisiana Foundation Against Sexual Assault,Louisiana Land & Exploration,0
First Banker Mortgage corp,First American Corp.,0
Massachusetts Viral Hepatitis Coalition,Massachusetts Mutual Life Insurance,0
Massachusetts Fair Housing Center,Massachusetts Mutual Life Insurance,0
Boston Commission for Persons with Disabilities,Boston Properties,0
"Micro Motion, Inc.",Microsoft,0
Envision 4 Health,Envision Healthcare Corp,0
"Healthy Foods Co-op, LLC)",HealthSouth,0
Apollo Industries,Apollo Education Group,0
LGRA,Lear,0
"Georgia-Pacific Gypsum, LLC",Georgia-Pacific,1
Affinity Health SYstem,Affiliated Computer Services,0
BURLINGTON COOPERATIVE ASSN,Burlington Northern Santa Fe,0
"People's Home Equity, Inc.",PeopleSoft Inc.,0
General & Vascular Associates,General Cable,0
American General Life Companies,American General Insurance,0
Health and Fire Protection,HealthSouth,0
ale,AIG,0
General Plastics Manufacturing Co.,General Re,0
GROUP FOR ANIMALS,Group 1 Automotive,0
Massachusetts General Court,Massachusetts Mutual Life Insurance,0
"Advanced Jet Concepts, Inc.",Advanced Micro Devices,0
AVS,AES,0
Farmers Union Milk Marketing Cooperative,Farmers Insurance Exchange,0
Clear Channel Outdoor Advertising,Clear Channel Communications,0
Northrop Grumman IT A&AS,Northrop Grumman,1
Automatic Butane Gas Co.,Automatic Data Processing (ADP),0
New York Underwater Photographic Society,New York Life Insurance,0
"Great Lakes Helicopters, LLC",Great Lakes Chemical,0
Service Alternatives,Service Corp. Intl.,0
"Southwest Power Pool, Inc",Southwest Airlines,0
Advanced Toxicology Network,Advanced Micro Devices,0
NORTHROP GRUMMAN SHIP SYSTEMS,Northrop Grumman,1
General Electric Company/GE Plastics,General Electric,1
American Water Association,American Water Works Company Inc,0
"Western Forms, Inc.",Western Gas Resources,0
nca,NCR,0
Union Pacific Railroad Engineering,Union Pacific Resources,0
Fibertech Corporation,Enterasys Networks Inc.,0
Raymond James InsuranceGroup,Raymond James Financial,1
Great Lakes Falconers Association,Great Lakes Chemical,0
"Martin STorage Co., Inc.",Martin Marietta,0
"Florida for City of Tallahassee, Florida",Florida Progress,0
Peoples Home Equity,PeopleSoft Inc.,0
Delta Air Lines Pilot,Delta Air Lines,
Columbus State Univeristy,Columbia Energy Group,0
Martin State Airport,Martin Marietta,0
Boston Endoscopy Center,Boston Scientific,0
Florida Association of District School Superintendents,Florida Progress,0
PRECISION METAL COMPONENTS,Precision Castparts,0
William Craig For,Williams,0
The Alliance of Community Health Plans,Alliance Data Systems,0
"General Die Casters, Inc.",General Instrument,0
"Applied Control Solutions, LLC",Applied Micro Circuits Corp.,0
First Choice Airways,First Chicago Corp.,0
Sierra Pacific Home Loans,Sierra Pacific Resources,0
Community Technology Alliance,Community Health Systems,0
"Jefferson County,",Jefferson-Pilot,0
Capital District Hadassah,Capital Cities/ABC,0
Sierra Club Texas,Sierra Pacific Resources,0
"BLACK CURTIS, McMahon Chiropractic",Blackstone Group,0
Franklin Community High School,Franklin Resources,0
Alliance of Automotive Service Providers,Alliant Techsystems,0
Honeywell Int,Honeywell International,1
Pharma-Cycle,Pharmacia,0
advanced spinal rehab and wellness center,Advanced Micro Devices,0
NiSources,NiSource,1
Laboratory Corporation of Americ,Laboratory Corp. of America,1
Texas Citrus Mutual Re,Texas Instruments,0
First Frost Farm,First American Financial,0
MANOR CARE NURSING CTR,Manor Care Inc.,0
American Standards Inc.,American Standard,1
Western Seeds,Western Refining,0
Florida Association of Wholesale Distributors,Florida Progress,0
"Capital Lighting, Inc",Capital One Financial,0
Charter township of Lansing,Charter Communications,0
Massachusetts Institute Technology,Massachusetts Mutual Life Insurance,0
Kansas City Hospice,Kansas City Southern,0
rig,AIG,0
Southwest Airlines Pilot Union,Southwest Airlines,
Federal Practice Task Force,Federal Paper Board Co.,0
Public Service Office,Public Service Enterprise Group,0
Millville Planning Commision,Millennium Chemicals,0
Plains Capital Corporation,Plains All American Pipeline,0
Millennium Morphs Inc.,Millennium Chemicals,0
Health Sciences Institute,HealthSouth,0
Citizens Uniting,Citizens Financial Group,0
Long Island Food,Long Island Lighting,0
New England FMC AV53,New England Electric Systems,0
Central Louisiana Electric Company Inc.,Central & South West,0
Community Health Choice Inc.,Community Health Systems,0
McDermott Oil Co.,McDermott Int'l Inc,0
Essex Bay Photography,Essex Property Trust Inc,0
"Florida PACE Centers, Inc.",Florida Progress,0
Columbia Pipe &Supply Co.,Columbia Pipeline Group Inc.,
SAFETY LEADERSHIP,Safety-Kleen Corp.,0
Southwestern New Mexico Audubon Society,Southwestern Energy,0
Great Lakes Cruising Club,Great Lakes Chemical,0
Marshall & Co.,Marshall & Ilsley Corp.,0
"Anderson, Inc.",Andersons,
Continental Airlines System Engineering,Continental Airlines,1
Atlantic Biofuels LLC,Atlantic Richfield,0
Huntington Beach Union HSD,Huntington Bancshares,0
Dow Chemical USA,Dow Chemical,1
