query_string,candidate_string,match
Commissioners for Somerset County,COMMS SALES & LEASING INC,0
Pennsylvania Mental Health Consumers' Assn,PENNSYLVANIA REAL ESTATE INVT TR,0
"Novo Nordisk, Inc.",NOVO NORDISK A S,1
"Pitney Bowes, Inc.",PITNEY BOWES INC,1
Alliance for Biosecurity,ALLIANCEBERNSTEIN HOLDING L P,0
Metro Business College,METRO BANCORP INC,0
Digital Angel Corporation,DIGITAL FUSION INC,0
Expeditors International Ocean,EXPEDITORS INTERNATIONAL WA INC,0
Alliance for Early Childhood Finance,ALLIANCE GAMING CORP,0
Wright Medical Group N.V.,WRIGHT MEDICAL GROUP INC,0
"Uroplasty, Inc.",UROPLASTY INC,1
BlackRock Inc.,BLACKLINE INC,0
Oceaneering International Inc,OCEANEERING INTERNATIONAL INC,1
Regal Entertainment Group,REGAL ENTERTAINMENT GROUP,1
"Rentech, Inc.",RENTECH INC,1
PEPSI COLA,PEPSICO INC,1
Pioneer Early Intervention,PIONEER DRILLING CO,0
Steering Committee for Water Efficient Products,STEWARDSHIP FINANCIAL CORP,0
Acadian Ambulance Service,ACADIANA BANCSHARES INC LA,0
Hardin Insurance Inc,HARTFORD INCOME SHARES FD INC,0
Tradesmen International,TICKETMASTER ENTERTAINMENT INC,0
"MidWestOne Financial Group, Inc.",MIDWESTONE FINANCIAL GROUP INC,1
"General Motors, Corp.",GENERAL MOTORS CO,1
High Plains CHC,HIGH PLAINS CORP,0
Western Security Bank,WESTERN SIERRA BANCORP,0
"MiMedx Group, Inc.",MIMEDX GROUP INC,1
WestMass ElderCare Inc.,WESTERN COPPER CORP,0
"Dominion Resources, Inc",DOMINION RESOURCES INC VA,1
Yellow Roadway driver,YELLOW ROADWAY CORP,
Mortgage Research Corp,MORTGAGEIT HOLDINGS INC,0
Michael Foods Inc,MICHAEL FOODS INC,1
Apple Inc,APPLE INC,1
"PETCO Animal Supplies, Inc.",PETCO ANIMAL SUPPLIES INC,1
Alliance Guaranty Mortgage,ALLIANCE ALL MARKET ADVTG FD INC,0
Jefferson District Community Safety,JEFFERSON SMURFIT GROUP PLC,0
ARCO Petroleum Products Company,ARCOS DORADOS HOLDINGS INC,0
"ARRIS Group, Inc",ARRIS GROUP INC,1
Philip Morris USA Inc.,PHILIP MORRIS INTERNATIONAL INC,1
Alliance for Physical Therapy Quality and Innovation ,ALLIANCE FOREST PRODUCTS INC,0
Physical Therapy LLP,PHYSICIANS FORMULA HOLDINGS INC,0
Venoco Inc,VENOCO INC,1
Alliance for Regenerative Medicine,ALLIANCEBERNSTEIN INCOME FD INC,0
General Motors LLC,GENERAL MOTORS CORP,1
Global TPA LLC,GLOBALSTAR INC,0
Transition Parramatta Inc,TRANSATLANTIC PETROLEUM LTD,0
First Industries Corporation,FIRST LONG ISLAND CORP,0
"Ironwood Pharmaceuticals, Inc.",IRONWOOD PHARMACEUTICALS INC,1
Gulfstream International Airlines,GULFSTREAM INTERNATIONAL GRP INC,1
Georgetown University School of Medicine,GEORGETOWN BANCORP INC,0
