query_string,candidate_string,match
"City of Tustin, CA","CITY OF TUSTIN, CA",1
Berlin Atlantic Co,BERLIN ATLANTIC CO,1
Calpine Oneta Power LLC,CALPINE ONETA POWER LLC,1
Harvest Natural Resources Inc.,HARVEST NATURAL RESOURCES INC.,1
Clearwater Energy Inc,CLEARWATER ENERGY INC,1
"The Hamilton Group, LLC","THE HAMILTON GROUP, LLC",1
National Assn of Insurance Commissioners,NATIONAL ASSN OF INSURANCE COMMISSIONERS,1
Chris Hastings Esq Hastings and Associates,CHRIS HASTINGS ESQ HASTINGS AND ASSOCIATES,1
Moncrief Oil International,MONCRIEF OIL INTERNATIONAL,1
"City of Kenmore, Washington","CITY OF KENMORE, WASHINGTON",1
The Computing Technology Industry Association Inc,THE COMPUTING TECHNOLOGY INDUSTRY ASSOCIATION INC,1
Ferguson Group,FERGUSON GROUP,1
BlueCross BlueShield of South Carolina,BLUECROSS BLUESHIELD OF SOUTH CAROLINA,1
medSage Technologies,MEDSAGE TECHNOLOGIES,1
Reliant Energy Sabine DE Inc,RELIANT ENERGY SABINE DE INC,1
"Town of Ashford, NY","TOWN OF ASHFORD, NY",1
NRG Renter's Protection LLC,NRG RENTER'S PROTECTION LLC,1
Northside Anesthesiologgy Consultants,NORTHSIDE ANESTHESIOLOGGY CONSULTANTS,1
Diamond Manufacturing,DIAMOND MANUFACTURING,1
Knightsbridge Biofuels,KNIGHTSBRIDGE BIOFUELS,1
City of New Castle IN,CITY OF NEW CASTLE IN,1
Internet Safety Assn,INTERNET SAFETY ASSN,1
Louisiana Oil Marketers & Convenience Store Association,LOUISIANA OIL MARKETERS & CONVENIENCE STORE ASSOCIATION,1
TransCanada Pipelines,TRANSCANADA PIPELINES,1
American Bankers Assn Insurance Council,AMERICAN BANKERS ASSN INSURANCE COUNCIL,1
U S Women's Chamber of Commerce,U S WOMEN'S CHAMBER OF COMMERCE,1
Excel Services Corp,EXCEL SERVICES CORP,1
"American Apparel, Inc.","AMERICAN APPAREL, INC.",1
Lewis & Clark College,LEWIS & CLARK COLLEGE,1
"White Stallion Coal, LLC","WHITE STALLION COAL, LLC",1
GE Healthcare,GE HEALTHCARE,1
Minnesota Board on Aging,MINNESOTA BOARD ON AGING,1
U S Chamber of Commerce-led Americans for Transportation Mobility coalition,U S CHAMBER OF COMMERCE-LED AMERICANS FOR TRANSPORTATION MOBILITY COALITION,1
U S Coalition for Advanced Diesel Cars,U S COALITION FOR ADVANCED DIESEL CARS,1
"Tricord, Inc.","TRICORD, INC.",1
Freedom Energy,FREEDOM ENERGY,1
National Broiler Council,NATIONAL BROILER COUNCIL,1
West Chester University,WEST CHESTER UNIVERSITY,1
M&M Mars Inc,M&M MARS INC,1
Magellan Health Inc.,MAGELLAN HEALTH INC.,1
Partners HealthCare System,PARTNERS HEALTHCARE SYSTEM,1
Chez Panisse Foundation,CHEZ PANISSE FOUNDATION,1
Persu Mobility,PERSU MOBILITY,1
Avello Bioenergy,AVELLO BIOENERGY,1
Summit Power Group LLC,SUMMIT POWER GROUP LLC,1
"ACE INA, Holdings, Inc.","ACE INA, HOLDINGS, INC.",1
J C Flowers & Co LLC,J C FLOWERS & CO LLC,1
White Castle System,WHITE CASTLE SYSTEM,1
New York Waterway,NEW YORK WATERWAY,1
"Federal Hearings & Appeals Services, Inc.","FEDERAL HEARINGS & APPEALS SERVICES, INC.",1
American Coll/Neuropsychopharmachology,AMERICAN COLL/NEUROPSYCHOPHARMACHOLOGY,1
Marathon Petroleum Investment Ltd,MARATHON PETROLEUM INVESTMENT LTD,1
Magnasphere Corp,MAGNASPHERE CORP,1
Bryant & Assoc,BRYANT & ASSOC,1
Northern Illinois University,NORTHERN ILLINOIS UNIVERSITY,1
Morpho Detection Inc,MORPHO DETECTION INC,1
The Nature Conservancy,THE NATURE CONSERVANCY,1
The Forge Company,THE FORGE COMPANY,1
Martin Midstream Partnership LP,MARTIN MIDSTREAM PARTNERSHIP LP,1
Aluminum Extrusions Fair Trade Committee,ALUMINUM EXTRUSIONS FAIR TRADE COMMITTEE,1
"Averitt Express, Inc.","AVERITT EXPRESS, INC.",1
First Rochdale Cooperative,FIRST ROCHDALE COOPERATIVE,1
Mentor Corp,MENTOR CORP,1
Skagit County Public Hospital District 1,SKAGIT COUNTY PUBLIC HOSPITAL DISTRICT 1,1
Alaska Crab Coalition,ALASKA CRAB COALITION,1
Piedmont Natural Gas LDC,PIEDMONT NATURAL GAS LDC,1
Exelon Generation Co LLC,EXELON GENERATION CO LLC,1
HRB Management,HRB MANAGEMENT,1
Endo Health Solutions,ENDO HEALTH SOLUTIONS,1
Peugeot Motocycles,PEUGEOT MOTOCYCLES,1
Richmond University Medical Center,RICHMOND UNIVERSITY MEDICAL CENTER,1
MF Global,MF GLOBAL,1
Coach America Holdings,COACH AMERICA HOLDINGS,1
OSHA Reform Project,OSHA REFORM PROJECT,1
AT&T Services. Inc.,AT&T SERVICES. INC.,1
Internet Assn,INTERNET ASSN,1
MGL Partners,MGL PARTNERS,1
RRI Energy Mandalay Inc,RRI ENERGY MANDALAY INC,1
Natl Assembly on School-Based Healthcare,NATL ASSEMBLY ON SCHOOL-BASED HEALTHCARE,1
Cheyenne River Housing Authority,CHEYENNE RIVER HOUSING AUTHORITY,1
Volunteer Trustees Not-for-Profit Hospitals,VOLUNTEER TRUSTEES NOT-FOR-PROFIT HOSPITALS,1
People For  The American Way,PEOPLE FOR  THE AMERICAN WAY,1
Poverty and Race Research Action Council,POVERTY AND RACE RESEARCH ACTION COUNCIL,1
"QM Power, Inc.","QM POWER, INC.",1
CII Carbon LLC,CII CARBON LLC,1
Chicago Southwest Development Corp,CHICAGO SOUTHWEST DEVELOPMENT CORP,1
Transpacific Stabilization Agreement,TRANSPACIFIC STABILIZATION AGREEMENT,1
Niagara Mohawk Power,NIAGARA MOHAWK POWER,1
Concord University,CONCORD UNIVERSITY,1
Insmed,INSMED,1
The University of Miami,THE UNIVERSITY OF MIAMI,1
Guard Financial Group,GUARD FINANCIAL GROUP,1
City of Winona MN,CITY OF WINONA MN,1
Umeco Structural Materials,UMECO STRUCTURAL MATERIALS,1
Oxtex International,OXTEX INTERNATIONAL,1
Aloha for All,ALOHA FOR ALL,1
"Baugh Midwest Cooperative, Inc.","BAUGH MIDWEST COOPERATIVE, INC.",1
"Burlingame, City of","BURLINGAME, CITY OF",1
Board of Regents of Univ of WI System,BOARD OF REGENTS OF UNIV OF WI SYSTEM,1
New York Chiropractic,NEW YORK CHIROPRACTIC,1
UPMC CancerCenter,UPMC CANCERCENTER,1
Inverness Medical Innovations,INVERNESS MEDICAL INNOVATIONS,1
Residents for Sane Trash Solutions,RESIDENTS FOR SANE TRASH SOLUTIONS,1
I-81 Business Group,I-81 BUSINESS GROUP,1
New England Mobile X-Ray,NEW ENGLAND MOBILE X-RAY,1
Key Safety Systems,KEY SAFETY SYSTEMS,1
"Power Holdings, LLC","POWER HOLDINGS, LLC",1
Dona Ana County,DONA ANA COUNTY,1
Federal Home Loan Bank of Boston,FEDERAL HOME LOAN BANK OF BOSTON,1
Widepoint,WIDEPOINT,1
National Association of Independent Colleges and Universities,NATIONAL ASSOCIATION OF INDEPENDENT COLLEGES AND UNIVERSITIES,1
Analytical Securities Corp,ANALYTICAL SECURITIES CORP,1
Mitsubishi Nuclear Energy Systems,MITSUBISHI NUCLEAR ENERGY SYSTEMS,1
ISPA Technologies,ISPA TECHNOLOGIES,1
EF Educational Fdtn for Foreign Study,EF EDUCATIONAL FDTN FOR FOREIGN STUDY,1
Future of Russia Foundation,FUTURE OF RUSSIA FOUNDATION,1
Spiegel Inc,SPIEGEL INC,1
AREVA NP Inc,AREVA NP INC,1
"TV One, LLC","TV ONE, LLC",1
"City of Folsom, CA","CITY OF FOLSOM, CA",1
Teays River Investments,TEAYS RIVER INVESTMENTS,1
Summit Water Distribution Company,SUMMIT WATER DISTRIBUTION COMPANY,1
"Fresh Atlantic USA, Inc.","FRESH ATLANTIC USA, INC.",1
Public Interest Projects,PUBLIC INTEREST PROJECTS,1
Chavira Enterprises,CHAVIRA ENTERPRISES,1
KapStone Kraft Paper Corp,KAPSTONE KRAFT PAPER CORP,1
Sullivan and Worchester LLP,SULLIVAN AND WORCHESTER LLP,1
"Windsor Cooper Hill Solar, LLC","WINDSOR COOPER HILL SOLAR, LLC",1
City of Hermiston Oregon,CITY OF HERMISTON OREGON,1
Intelsat Ltd,INTELSAT LTD,1
United States Travel Association,UNITED STATES TRAVEL ASSOCIATION,1
Landmann USA,LANDMANN USA,1
Capital Concerts Inc,CAPITAL CONCERTS INC,1
Carbonless Paper Industry Working Group,CARBONLESS PAPER INDUSTRY WORKING GROUP,1
Facet Biotech,FACET BIOTECH,1
Burns Development Co,BURNS DEVELOPMENT CO,1
Texas Instruments Incorporated,TEXAS INSTRUMENTS INCORPORATED,1
Television Assn of Programmer Latin Amer,TELEVISION ASSN OF PROGRAMMER LATIN AMER,1
Amcot,AMCOT,1
Nexidia Inc,NEXIDIA INC,1
Rural Community Insurance Services,RURAL COMMUNITY INSURANCE SERVICES,1
Matsushita Electric Industrial,MATSUSHITA ELECTRIC INDUSTRIAL,1
"Hoar Construction, Inc.","HOAR CONSTRUCTION, INC.",1
San Miguel Electric Coop Inc,SAN MIGUEL ELECTRIC COOP INC,1
888 Holdings,888 HOLDINGS,1
Our Piece of the Pie,OUR PIECE OF THE PIE,1
Sony Corp of America,SONY CORP OF AMERICA,1
Childbirth Connection,CHILDBIRTH CONNECTION,1
California City of,CALIFORNIA CITY OF,1
The Travelers Companies Inc. and subsidiaries,THE TRAVELERS COMPANIES INC. AND SUBSIDIARIES,1
"Maguire Associates, Inc.","MAGUIRE ASSOCIATES, INC.",1
"Gamble, Launce E","GAMBLE, LAUNCE E",1
Penn Treaty American,PENN TREATY AMERICAN,1
Willamette Management Associates,WILLAMETTE MANAGEMENT ASSOCIATES,1
Motorvac Technologies,MOTORVAC TECHNOLOGIES,1
California Courts,CALIFORNIA COURTS,1
Dept of Public Works & Transportation,DEPT OF PUBLIC WORKS & TRANSPORTATION,1
"Long, Aldridge & Norman","LONG, ALDRIDGE & NORMAN",1
Bio-Energy Systems Inc,BIO-ENERGY SYSTEMS INC,1
Flyer Defense LLC,FLYER DEFENSE LLC,1
National Wholesale,NATIONAL WHOLESALE,1
Pew Center On Global Climate Change,PEW CENTER ON GLOBAL CLIMATE CHANGE,1
"Hurt, Norton & Associates, Inc.","HURT, NORTON & ASSOCIATES, INC.",1
Unithree Investment Corporation,UNITHREE INVESTMENT CORPORATION,1
Johnson Matthey Catalytic Systems Div,JOHNSON MATTHEY CATALYTIC SYSTEMS DIV,1
Cheytac Assoc,CHEYTAC ASSOC,1
Natl Assn Public Health Stat & Info Syst,NATL ASSN PUBLIC HEALTH STAT & INFO SYST,1
"Rotech Healthcare, Inc.","ROTECH HEALTHCARE, INC.",1
Joram Piatigorsky,JORAM PIATIGORSKY,1
Cytyc Corp,CYTYC CORP,1
PMI Ash Technologies,PMI ASH TECHNOLOGIES,1
Clearware Corp,CLEARWARE CORP,1
Wipro LLC,WIPRO LLC,1
MyFamily com,MYFAMILY COM,1
Puerto Rico Hospitals Association,PUERTO RICO HOSPITALS ASSOCIATION,1
Future Wave General Partners,FUTURE WAVE GENERAL PARTNERS,1
California Microwave Inc,CALIFORNIA MICROWAVE INC,1
Schering Berlin,SCHERING BERLIN,1
CenterPoint Energy Inc,CENTERPOINT ENERGY INC,1
Calypte Biomedical,CALYPTE BIOMEDICAL,1
National Assn for Home Care,NATIONAL ASSN FOR HOME CARE,1
"Electrostim Medical Services, Inc.","ELECTROSTIM MEDICAL SERVICES, INC.",1
Washington Refuse & Recycling Association,WASHINGTON REFUSE & RECYCLING ASSOCIATION,1
Summit Blue LLC,SUMMIT BLUE LLC,1
"The Port Authority of Kansas City, Missouri","THE PORT AUTHORITY OF KANSAS CITY, MISSOURI",1
Council of Insurance Agents and Brokers,COUNCIL OF INSURANCE AGENTS AND BROKERS,1
Limbs for Life Foundation,LIMBS FOR LIFE FOUNDATION,1
"Radionic Industries, Incorporated","RADIONIC INDUSTRIES, INCORPORATED",1
King & Spalding LLP,KING & SPALDING LLP,1
AGM Consulting Services,AGM CONSULTING SERVICES,1
DTE Energy Corporation,DTE ENERGY CORPORATION,1
Intl Assn of Fire Fighters Local 42,INTL ASSN OF FIRE FIGHTERS LOCAL 42,1
Moultrie County Sheriff's Office & Detention Center,MOULTRIE COUNTY SHERIFF'S OFFICE & DETENTION CENTER,1
"Duke Energy Ohio, Inc.,","DUKE ENERGY OHIO, INC.,",1
Ace Electronics LLC,ACE ELECTRONICS LLC,1
Genesis FuelTech,GENESIS FUELTECH,1
Padco Inc,PADCO INC,1
"Alliant Techsystems, Inc","ALLIANT TECHSYSTEMS, INC",1
Used Oil Management Association,USED OIL MANAGEMENT ASSOCIATION,1
Satelites Mexicanos SA de CV,SATELITES MEXICANOS SA DE CV,1
International Assn of Broadcast Monitors,INTERNATIONAL ASSN OF BROADCAST MONITORS,1
Genesis Healthcare Inc.,GENESIS HEALTHCARE INC.,1
"The Bell Group, Inc.","THE BELL GROUP, INC.",1
ALSTOM Inc,ALSTOM INC,1
American Rivers,AMERICAN RIVERS,1
McConway & Torley,MCCONWAY & TORLEY,1
Alcohol Monitoring Systems,ALCOHOL MONITORING SYSTEMS,1
Burch & Co,BURCH & CO,1
"Heritage Fields El Toro, LLC","HERITAGE FIELDS EL TORO, LLC",1
Coalition for Mobile Wireless Competition,COALITION FOR MOBILE WIRELESS COMPETITION,1
Case New Holland Inc,CASE NEW HOLLAND INC,1
Bemidji Regional Airport,BEMIDJI REGIONAL AIRPORT,1
Sunsweet Growers,SUNSWEET GROWERS,1
American Assoc. of People with Disabilities,AMERICAN ASSOC. OF PEOPLE WITH DISABILITIES,1
First National Of Nebraska,FIRST NATIONAL OF NEBRASKA,1
National Association Clean Water Agencies,NATIONAL ASSOCIATION CLEAN WATER AGENCIES,1
Hyundai Semiconductor America,HYUNDAI SEMICONDUCTOR AMERICA,1
American Psychological Association Practice Organization,AMERICAN PSYCHOLOGICAL ASSOCIATION PRACTICE ORGANIZATION,1
TransCanada Power Div-Engy Ltd,TRANSCANADA POWER DIV-ENGY LTD,1
Federal Signal Corp,FEDERAL SIGNAL CORP,1
Silver Spike Energy Operating of NM LLC,SILVER SPIKE ENERGY OPERATING OF NM LLC,1
NanoDynamics Inc,NANODYNAMICS INC,1
Hanwha Corporation,HANWHA CORPORATION,1
Fairfield-Maxwell Ltd.,FAIRFIELD-MAXWELL LTD.,1
Consortium Management Group,CONSORTIUM MANAGEMENT GROUP,1
South Fork II Inc,SOUTH FORK II INC,1
Containertrac Inc,CONTAINERTRAC INC,1
"SunE Gergen 1, LLC","SUNE GERGEN 1, LLC",1
Eagle 2 US LLC,EAGLE 2 US LLC,1
Nonprofits Insurance Alliance of California,NONPROFITS INSURANCE ALLIANCE OF CALIFORNIA,1
Longview Housing Authority,LONGVIEW HOUSING AUTHORITY,1
Softbox Systems Inc,SOFTBOX SYSTEMS INC,1
Great Western Technologies Inc,GREAT WESTERN TECHNOLOGIES INC,1
Absecon Mills,ABSECON MILLS,1
"MKS Instruments, Inc.","MKS INSTRUMENTS, INC.",1
Environmental Management Institute Inc.,ENVIRONMENTAL MANAGEMENT INSTITUTE INC.,1
National Industrial Sand Association,NATIONAL INDUSTRIAL SAND ASSOCIATION,1
"New Nevada Resources, LLC","NEW NEVADA RESOURCES, LLC",1
St Joe Co,ST JOE CO,1
Creative Coalition,CREATIVE COALITION,1
Terex Cranes,TEREX CRANES,1
Interconnection Commerce SA,INTERCONNECTION COMMERCE SA,1
Mid-City Urban Llc,MID-CITY URBAN LLC,1
Armstrong Marine Inc,ARMSTRONG MARINE INC,1
PetSmart Inc,PETSMART INC,1
"Pitney Bowes, Inc.","PITNEY BOWES, INC.",1
Hollywood Homeless Youth Partnership,HOLLYWOOD HOMELESS YOUTH PARTNERSHIP,1
Southeast TX Regional Planning Cmsn,SOUTHEAST TX REGIONAL PLANNING CMSN,1
Manufactured Housing Institute,MANUFACTURED HOUSING INSTITUTE,1
Napa Cnty Flood Control/Water Cons Dist,NAPA CNTY FLOOD CONTROL/WATER CONS DIST,1
Saeed A Bajwa MD,SAEED A BAJWA MD,1
National Assn for the Self Employed,NATIONAL ASSN FOR THE SELF EMPLOYED,1
Kenrich Petrochemicals,KENRICH PETROCHEMICALS,1
City of Murtaugh NV,CITY OF MURTAUGH NV,1
Martini Color-fi,MARTINI COLOR-FI,1
"City of Creedmoor, NC","CITY OF CREEDMOOR, NC",1
Workforce Alliance,WORKFORCE ALLIANCE,1
Family Management Corp,FAMILY MANAGEMENT CORP,1
High Density Devices AS,HIGH DENSITY DEVICES AS,1
National Rural Water Association,NATIONAL RURAL WATER ASSOCIATION,1
Devon Energy,DEVON ENERGY,1
Michael Chase Assoc,MICHAEL CHASE ASSOC,1
Algiers Development District,ALGIERS DEVELOPMENT DISTRICT,1
Vermeer Manufacturing,VERMEER MANUFACTURING,1
South Carolina Public Railways,SOUTH CAROLINA PUBLIC RAILWAYS,1
Senate of the Republic of Colombia,SENATE OF THE REPUBLIC OF COLOMBIA,1
WalMart,WALMART,1
Unicom Thermal Technologies,UNICOM THERMAL TECHNOLOGIES,1
Saddle Butte Pipeline,SADDLE BUTTE PIPELINE,1
City of Melbourne,CITY OF MELBOURNE,1
Americans for Common Cents,AMERICANS FOR COMMON CENTS,1
"Activision Blizzard, Inc.","ACTIVISION BLIZZARD, INC.",1
Agilis Management,AGILIS MANAGEMENT,1
MDC Holdings Inc.,MDC HOLDINGS INC.,1
Agriwind Llc,AGRIWIND LLC,1
"City of Richfield, MN","CITY OF RICHFIELD, MN",1
"ReFlow Management Company, LLC","REFLOW MANAGEMENT COMPANY, LLC",1
Wallace,WALLACE,1
Host Marriott Corp,HOST MARRIOTT CORP,1
Grant Public Utility District,GRANT PUBLIC UTILITY DISTRICT,1
Louis Dreyfus Property Group,LOUIS DREYFUS PROPERTY GROUP,1
Paul (Surname Unknown,PAUL (SURNAME UNKNOWN,1
8x8 Inc,8X8 INC,1
Entela Inc,ENTELA INC,1
Investment Counsel Assn of America,INVESTMENT COUNSEL ASSN OF AMERICA,1
Sea Grant Association,SEA GRANT ASSOCIATION,1
"City of Milledgeville, Georgia","CITY OF MILLEDGEVILLE, GEORGIA",1
Somid Resources LLC,SOMID RESOURCES LLC,1
Adaptive Marketing LLC,ADAPTIVE MARKETING LLC,1
"OneOncology, Inc.","ONEONCOLOGY, INC.",1
"Citizen Guardian, Inc.","CITIZEN GUARDIAN, INC.",1
Arianespace,ARIANESPACE,1
Krispy Kreme Doughnut Corp.,KRISPY KREME DOUGHNUT CORP.,1
The Shiley Family Trust-B,THE SHILEY FAMILY TRUST-B,1
"President and CEO, et al, Whitewater Valley Rural Electric Membership Corporation","PRESIDENT AND CEO, ET AL, WHITEWATER VALLEY RURAL ELECTRIC MEMBERSHIP CORPORATION",1
"City of Coachella, CA","CITY OF COACHELLA, CA",1
"Cummins, inc.","CUMMINS, INC.",1
Itochu International,ITOCHU INTERNATIONAL,1
Mobil Oil Corporation,MOBIL OIL CORPORATION,1
Executive Technology,EXECUTIVE TECHNOLOGY,1
Alaska Ship and Drydock,ALASKA SHIP AND DRYDOCK,1
Bishop Equities Inc,BISHOP EQUITIES INC,1
Southeast Kansas Mental Health Center,SOUTHEAST KANSAS MENTAL HEALTH CENTER,1
Gordian,GORDIAN,1
NAVMAR Applied Sciences Corporation,NAVMAR APPLIED SCIENCES CORPORATION,1
HighPoint Global,HIGHPOINT GLOBAL,1
Ash Grove Cement Company,ASH GROVE CEMENT COMPANY,1
Oerlikon Aerospace,OERLIKON AEROSPACE,1
Ketchikan Indian Corp,KETCHIKAN INDIAN CORP,1
Gulf Of Alaska Coastal Communities Cltn,GULF OF ALASKA COASTAL COMMUNITIES CLTN,1
"Scytl USA, LLC","SCYTL USA, LLC",1
Indian Pueblo Cultural Center,INDIAN PUEBLO CULTURAL CENTER,1
Star Concessions,STAR CONCESSIONS,1
"North Shore Agency, LLC","NORTH SHORE AGENCY, LLC",1
"Savant HWP, Inc.","SAVANT HWP, INC.",1
"Woodberry Associates, LLC","WOODBERRY ASSOCIATES, LLC",1
Bmh Assoc,BMH ASSOC,1
Center for Lobbying in the Public Interest,CENTER FOR LOBBYING IN THE PUBLIC INTEREST,1
Teltech Communications,TELTECH COMMUNICATIONS,1
Entergy Corporation ; Enexus Energy Corporation,ENTERGY CORPORATION ; ENEXUS ENERGY CORPORATION,1
Iowa Valley Community College District,IOWA VALLEY COMMUNITY COLLEGE DISTRICT,1
waxman strategies,WAXMAN STRATEGIES,1
"City of Harker Heights, Texas","CITY OF HARKER HEIGHTS, TEXAS",1
National Small Business Assn,NATIONAL SMALL BUSINESS ASSN,1
"McGrath, North et al","MCGRATH, NORTH ET AL",1
Greater New Orleans Inc,GREATER NEW ORLEANS INC,1
Integrated Electrical Services,INTEGRATED ELECTRICAL SERVICES,1
American West Steamboat Co  ,AMERICAN WEST STEAMBOAT CO  ,1
United American Insurance,UNITED AMERICAN INSURANCE,1
ZA Consulting,ZA CONSULTING,1
Southern Oncology Assn of Practices,SOUTHERN ONCOLOGY ASSN OF PRACTICES,1
Doctor Diabetic Supply,DOCTOR DIABETIC SUPPLY,1
Gustavus Electric,GUSTAVUS ELECTRIC,1
"Blackstone Homes, LLC","BLACKSTONE HOMES, LLC",1
Mccullough Victoria,MCCULLOUGH VICTORIA,1
City of Highland UT,CITY OF HIGHLAND UT,1
VILF Consultants LLC,VILF CONSULTANTS LLC,1
International Distance Learning,INTERNATIONAL DISTANCE LEARNING,1
Crown Cork & Seal,CROWN CORK & SEAL,1
HealthSouth Corporation,HEALTHSOUTH CORPORATION,1
"Otis Eastern Service, LLC","OTIS EASTERN SERVICE, LLC",1
"Flux Power, Inc","FLUX POWER, INC",1
Association of United States Postal Lessors Inc,ASSOCIATION OF UNITED STATES POSTAL LESSORS INC,1
"Petroleos de Venezuela, S.A.","PETROLEOS DE VENEZUELA, S.A.",1
"Freeport-McMoRan, Inc","FREEPORT-MCMORAN, INC",1
Lightbridge Corp,LIGHTBRIDGE CORP,1
Creative Events International,CREATIVE EVENTS INTERNATIONAL,1
American Rental Assn,AMERICAN RENTAL ASSN,1
Inter-Cal Corp,INTER-CAL CORP,1
Mikros Systems Inc,MIKROS SYSTEMS INC,1
"Bayou State Dog Hunters Association, Inc.","BAYOU STATE DOG HUNTERS ASSOCIATION, INC.",1
"Neustar, Inc.","NEUSTAR, INC.",1
Eagle Creek Renewable Energy LLC,EAGLE CREEK RENEWABLE ENERGY LLC,1
Factiva.com,FACTIVA.COM,1
"Franklin Resources, Inc.","FRANKLIN RESOURCES, INC.",1
Olive Crest,OLIVE CREST,1
OTC Events,OTC EVENTS,1
Assn of Public Health Laboratories,ASSN OF PUBLIC HEALTH LABORATORIES,1
Chocolate Manufacturers Assn,CHOCOLATE MANUFACTURERS ASSN,1
Digital Solutions,DIGITAL SOLUTIONS,1
Dr Willard's Plant Catalyst,DR WILLARD'S PLANT CATALYST,1
Virtual Incubation,VIRTUAL INCUBATION,1
Hearth Products Assn/Pellet Fuels Inst,HEARTH PRODUCTS ASSN/PELLET FUELS INST,1
United Parcel Service,UNITED PARCEL SERVICE,1
South Dakota School of Mines & Technology,SOUTH DAKOTA SCHOOL OF MINES & TECHNOLOGY,1
Avalon GloboCare Corporation,AVALON GLOBOCARE CORPORATION,1
Luca Technologies,LUCA TECHNOLOGIES,1
BioFactura Inc,BIOFACTURA INC,1
Vicky Palivos,VICKY PALIVOS,1
"Prescott, Patricia","PRESCOTT, PATRICIA",1
Glacier Fish Company,GLACIER FISH COMPANY,1
Ameren CIPS,AMEREN CIPS,1
Otsuka America Pharmaceutical Inc,OTSUKA AMERICA PHARMACEUTICAL INC,1
Seattle Genetics,SEATTLE GENETICS,1
Public Service Company of New Mexico,PUBLIC SERVICE COMPANY OF NEW MEXICO,1
Mediusa,MEDIUSA,1
NxtWave Communications,NXTWAVE COMMUNICATIONS,1
CMS Generation,CMS GENERATION,1
John Deere Dubuque Works,JOHN DEERE DUBUQUE WORKS,1
"Churchill, Aidan","CHURCHILL, AIDAN",1
City of Springfield MA,CITY OF SPRINGFIELD MA,1
Rain CII Carbon LLC,RAIN CII CARBON LLC,1
"Manatee County, FL","MANATEE COUNTY, FL",1
Alliance of Nonprofit Mailers,ALLIANCE OF NONPROFIT MAILERS,1
"Air Line Pilots Association, Int'l","AIR LINE PILOTS ASSOCIATION, INT'L",1
Williamsport Municipal Water Authority-Williamsport Sanitary Authority,WILLIAMSPORT MUNICIPAL WATER AUTHORITY-WILLIAMSPORT SANITARY AUTHORITY,1
Colorado Housing and Finance Authority,COLORADO HOUSING AND FINANCE AUTHORITY,1
Mohrman & Kaardal,MOHRMAN & KAARDAL,1
Fala Technologies,FALA TECHNOLOGIES,1
American Elementary Schools PAC,AMERICAN ELEMENTARY SCHOOLS PAC,1
Silicon Logic Engineering,SILICON LOGIC ENGINEERING,1
Leech Lake Band of Ojibwe,LEECH LAKE BAND OF OJIBWE,1
Community Choice Financial Inc.,COMMUNITY CHOICE FINANCIAL INC.,1
"Mirant Americas Energy Marketing Investments, Inc.","MIRANT AMERICAS ENERGY MARKETING INVESTMENTS, INC.",1
Lussier Gregor et al,LUSSIER GREGOR ET AL,1
Bayshore Laboratories,BAYSHORE LABORATORIES,1
Curry College,CURRY COLLEGE,1
Garvelink/Morrison Cohen,GARVELINK/MORRISON COHEN,1
FirstEnergy Generation Corporation,FIRSTENERGY GENERATION CORPORATION,1
PixTech Inc,PIXTECH INC,1
"Patton Boggs, LLP","PATTON BOGGS, LLP",1
NJoy,NJOY,1
"El Campo, TX","EL CAMPO, TX",1
Jewish Employment and Vocational Services,JEWISH EMPLOYMENT AND VOCATIONAL SERVICES,1
The National Cannabis Industry Association,THE NATIONAL CANNABIS INDUSTRY ASSOCIATION,1
"Almost Family, Inc.","ALMOST FAMILY, INC.",1
Trans World Technologies,TRANS WORLD TECHNOLOGIES,1
American Home Partners Inc,AMERICAN HOME PARTNERS INC,1
American Short Line Railroad Assn,AMERICAN SHORT LINE RAILROAD ASSN,1
Command & General Staff College Fdtn,COMMAND & GENERAL STAFF COLLEGE FDTN,1
National Assn of Pharmaceutical Mfrs,NATIONAL ASSN OF PHARMACEUTICAL MFRS,1
Free Conference Call Holdings Corp,FREE CONFERENCE CALL HOLDINGS CORP,1
Dulles Technologies,DULLES TECHNOLOGIES,1
Credit Suisse Securities,CREDIT SUISSE SECURITIES,1
The ASC Association,THE ASC ASSOCIATION,1
Apotex Inc,APOTEX INC,1
Corporate Voices for Working Families,CORPORATE VOICES FOR WORKING FAMILIES,1
Carter Footware,CARTER FOOTWARE,1
Dufry America,DUFRY AMERICA,1
Atieva Inc.,ATIEVA INC.,1
opticomp corp,OPTICOMP CORP,1
Reclamation District 108,RECLAMATION DISTRICT 108,1
One Marketing & Research,ONE MARKETING & RESEARCH,1
Sabre Holdings Corporation,SABRE HOLDINGS CORPORATION,1
Kingfisher Air Services Air Safari,KINGFISHER AIR SERVICES AIR SAFARI,1
Fuller Theological Seminary,FULLER THEOLOGICAL SEMINARY,1
Tiffany & Co.,TIFFANY & CO.,1
Cal Western Packaging,CAL WESTERN PACKAGING,1
"City of Venice, FL","CITY OF VENICE, FL",1
"McAllister & Quinn, LLC","MCALLISTER & QUINN, LLC",1
Natl Center On Institutions/Alternatives,NATL CENTER ON INSTITUTIONS/ALTERNATIVES,1
Electro Energy,ELECTRO ENERGY,1
Visionix,VISIONIX,1
Miller's Honey Company,MILLER'S HONEY COMPANY,1
