query_string,candidate_string,match
"The Lifecare Group, LLC","Lifecare Group, LLC",1
The Forum for Promoting Peace in Muslim Societies,Forum for Promoting Peace in Muslim Societies,1
"The Praemittias Group, Inc.","Praemittias Group, Inc.",1
The Permanente Medical Group Incorporated,Permanente Medical Group Incorporated,1
The Chicago School of Professional Psychology,Chicago School of Professional Psychology,1
THE INTERNAT'L. SLEEP PRODUCTS ASSOC'N.,INTERNAT'L. SLEEP PRODUCTS ASSOC'N.,1
The Rehabilitation Innovation Centers Coalition,Rehabilitation Innovation Centers Coalition,1
The NASDAQ OMX Group Inc,NASDAQ OMX Group Inc,1
"The Station Group, LLC","Station Group, LLC",1
The GRAMMY Foundation,GRAMMY Foundation,1
THE HOPI TRIBE,HOPI TRIBE,1
The National Parks Conservation Association,National Parks Conservation Association,1
The J Derenzo Company,J Derenzo Company,1
THE JUVENILE PRODUCTS MANUFACTURERS ASSOCIATION INC,JUVENILE PRODUCTS MANUFACTURERS ASSOCIATION INC,1
The UC Group Limited,UC Group Limited,1
The Travelers Companies Inc. and subsidiaries,Travelers Companies Inc. and subsidiaries,1
THE GREATER BALTIMORE COMMITTEE,GREATER BALTIMORE COMMITTEE,1
"The Goldenberg Group, Inc.","Goldenberg Group, Inc.",1
The Museum of the Confederacy,Museum of the Confederacy,1
the Entergy Corporation,Entergy Corporation,1
The National Cannabis Industry Association,National Cannabis Industry Association,1
The Siegel Group,Siegel Group,1
The Self-Driving Coalition for Safer Streets,Self-Driving Coalition for Safer Streets,1
The Coalition to Protect America's International Competitiveness,Coalition to Protect America's International Competitiveness,1
THE CHAPMAN COMPLEX OF TRUSTS,CHAPMAN COMPLEX OF TRUSTS,1
The Handcrafted Soapmakers Guild,Handcrafted Soapmakers Guild,1
The Kellen Company,Kellen Company,1
The Cook Group Inc,Cook Group Inc,1
The Eunuchs Society,Eunuchs Society,1
THE WOODLANDS FOUNDATION,WOODLANDS FOUNDATION,1
The Cleveland Electric Illuminating Company,Cleveland Electric Illuminating Company,1
The American Association for Homecare,American Association for Homecare,1
The Madison Square Garden Co,Madison Square Garden Co,1
THE BURRELL GROUP,BURRELL GROUP,1
THE GOODYEAR TIRE & RUBBER CO,GOODYEAR TIRE & RUBBER CO,1
The Bipartisan Policy Center,Bipartisan Policy Center,1
The LifeCare Group LLC,LifeCare Group LLC,1
The Word & Brown Companies,Word & Brown Companies,1
The Climate Corporation,Climate Corporation,1
THE SCORE FOUNDATION,SCORE FOUNDATION,1
"The CarmeliteSystem, Inc","CarmeliteSystem, Inc",1
"The New York Public Library, Astor, Lenox and Tilden Foundation","New York Public Library, Astor, Lenox and Tilden Foundation",1
"THE ALUMINUM ASSOCIATION, INC.","ALUMINUM ASSOCIATION, INC.",1
The Academy of Radiology Research,Academy of Radiology Research,1
The Goliath Project LLC,Goliath Project LLC,1
THE RIGHT PLACE INC,RIGHT PLACE INC,1
The Livingston Group/ Warren L Green & Associates LLC,Livingston Group/ Warren L Green & Associates LLC,1
The Canadian Chamber of Commerce,Canadian Chamber of Commerce,1
The Guardian Center,Guardian Center,1
The Potomac Edison Company,Potomac Edison Company,1
"THE SHAW GROUP, INC","SHAW GROUP, INC",1
the PLM Group LLC,PLM Group LLC,1
The Society for Healthcare Epidemiology of America,Society for Healthcare Epidemiology of America,1
The Arc of Florida,Arc of Florida,1
"The Mortgage Project, LLC","Mortgage Project, LLC",1
The Recording Academy,Recording Academy,1
The Alliance for Solar Choice,Alliance for Solar Choice,1
The Science Center,Science Center,1
THE SOCIETY OF THORACIC SURGEONS,SOCIETY OF THORACIC SURGEONS,1
The Livingston Group-TECT Corporation,Livingston Group-TECT Corporation,1
"The Prudential Insurance Company of America, Inc.","Prudential Insurance Company of America, Inc.",1
"The Home Depot U.S.A., Inc.","Home Depot U.S.A., Inc.",1
The Alzheimer's Drug Discovery Foundatoin,Alzheimer's Drug Discovery Foundatoin,1
THE AMERICAN RACING PIGEON UNION,AMERICAN RACING PIGEON UNION,1
"The Livingston Group,L.L.C.,Great Socialist People's Libyan Arab Jamahiriya","Livingston Group,L.L.C.,Great Socialist People's Libyan Arab Jamahiriya",1
The Federal Law Enforcement Officers Association,Federal Law Enforcement Officers Association,1
THE DOW CHEMICAL COMPANY,DOW CHEMICAL COMPANY,1
The Johns Hopkins University Applied Physics Laboratory LLC,Johns Hopkins University Applied Physics Laboratory LLC,1
The Cleveland Museum of Natural History,Cleveland Museum of Natural History,1
The Walt Disney Company,Walt Disney Company,1
The Carmen Groupon behalf American Alliance of Home Modification Professional,Carmen Groupon behalf American Alliance of Home Modification Professional,1
The Great River Greenway District,Great River Greenway District,1
The Hopi Tribe,Hopi Tribe,1
The Professional Golfers' Association of America,Professional Golfers' Association of America,1
The Azerbaijan America Alliance,Azerbaijan America Alliance,1
THE PROVIDENCE CENTER,PROVIDENCE CENTER,1
The Grand Canyon Trust,Grand Canyon Trust,1
THE FORSYTH INSTITUTE,FORSYTH INSTITUTE,1
"The Methodist Hospitals, Inc.","Methodist Hospitals, Inc.",1
"THE ESTEE LAUDER COMPANIES, INC","ESTEE LAUDER COMPANIES, INC",1
THE ACUTE LONG TERM HOSPITAL ASSOCIATION,ACUTE LONG TERM HOSPITAL ASSOCIATION,1
"THE CITY OF WHITTIER, ALASKA","CITY OF WHITTIER, ALASKA",1
"The First Church of Christ, Scientist","First Church of Christ, Scientist",1
"The Computing Technology Industry Association, Inc.","Computing Technology Industry Association, Inc.",1
"The City of Arlington, Texas","City of Arlington, Texas",1
The Morris K. Udall Foundation,Morris K. Udall Foundation,1
The Babcock and Wilcox Company,Babcock and Wilcox Company,1
The Recording Industry Association of America,Recording Industry Association of America,1
The Normandy Group LLC,Normandy Group LLC,1
The Regence Group,Regence Group,1
The Sherwin-Williams Company,Sherwin-Williams Company,1
"THE STATE CHAMBER, OKLAHOMA'S ASSN. OF BUSINESS AND INDUSTRY","STATE CHAMBER, OKLAHOMA'S ASSN. OF BUSINESS AND INDUSTRY",1
The Bloom Group Inc,Bloom Group Inc,1
"The Capital Group, LLC","Capital Group, LLC",1
THE PERMANENTE FEDERATION,PERMANENTE FEDERATION,1
THE CONTRACT SERVICES ASSOCIATION,CONTRACT SERVICES ASSOCIATION,1
The Michael J Fox Foundation For Parkinson's Research,Michael J Fox Foundation For Parkinson's Research,1
The PURRE Coalition,PURRE Coalition,1
THE UNITED GROUP INC,UNITED GROUP INC,1
"The Phoenix Companies, Inc.","Phoenix Companies, Inc.",1
"The Implementation Group, Inc.","Implementation Group, Inc.",1
"THE CITY OF SANTA MONICA, CALIFORNIA","CITY OF SANTA MONICA, CALIFORNIA",1
The Cormac Group,Cormac Group,1
"THE CITY OF STAMFORD, CT","CITY OF STAMFORD, CT",1
The Children's Center Inc,Children's Center Inc,1
The Cook Group Inc.,Cook Group Inc.,1
THE HOME DEPOT,HOME DEPOT,1
The Arthritis Foundation,Arthritis Foundation,1
The Computing Technology Industry Association Inc,Computing Technology Industry Association Inc,1
"THE CHARLES STARK DRAPER LABORATORY, INC.","CHARLES STARK DRAPER LABORATORY, INC.",1
THE REGENCE GROUP,REGENCE GROUP,1
The Housing Partnership Network Inc,Housing Partnership Network Inc,1
The Reading Hospital and Medical Center,Reading Hospital and Medical Center,1
The Methodist Hospital,Methodist Hospital,1
The Embassy of New Zealand,Embassy of New Zealand,1
The Wright Center,Wright Center,1
"The American Society of Composers, Authors and Publishers","American Society of Composers, Authors and Publishers",1
THE UNIVERSITY OF TENNESSEE-BATTELLE LLC,UNIVERSITY OF TENNESSEE-BATTELLE LLC,1
The Nutrition Coalition,Nutrition Coalition,1
THE CITY OF RUSHVILLE INDIANA,CITY OF RUSHVILLE INDIANA,1
The Capital Group Companies Inc and its Affiliates,Capital Group Companies Inc and its Affiliates,1
THE DIAL CORPORATION,DIAL CORPORATION,1
THE PROTON THERAPY CENTER LLC DBA PROVISION CENTER FOR PROTON THERAPY,PROTON THERAPY CENTER LLC DBA PROVISION CENTER FOR PROTON THERAPY,1
The Renaissance Companies,Renaissance Companies,1
THE CRANE CO INC,CRANE CO INC,1
The Health Councils,Health Councils,1
The Maryland School for the Blind,Maryland School for the Blind,1
"The Summit Health & Rehab Services, Inc.","Summit Health & Rehab Services, Inc.",1
"THE LIVINGSTON GROUP, L.L.C.,FEDERAL JUDGES ASSOCIATION","LIVINGSTON GROUP, L.L.C.,FEDERAL JUDGES ASSOCIATION",1
The Suzanne Wright Foundation,Suzanne Wright Foundation,1
THE ENERGY FOUNDATION,ENERGY FOUNDATION,1
The North America Coal Corporation,North America Coal Corporation,1
"The Livingston Group, L.L.C., Anglo-American PLC","Livingston Group, L.L.C., Anglo-American PLC",1
The Research Foundation for The State University of New York,Research Foundation for The State University of New York,1
The Ross Group Construction Corp.,Ross Group Construction Corp.,1
The Climate Registry,Climate Registry,1
The National Alliance for Eye and Vision Research,National Alliance for Eye and Vision Research,1
"the Central Electric Power Cooperative, Inc.","Central Electric Power Cooperative, Inc.",1
The University of Texas M D Anderson Cancer Center,University of Texas M D Anderson Cancer Center,1
The Law Office of Norman Levy,Law Office of Norman Levy,1
"The Normandy Group, LLC","Normandy Group, LLC",1
The Institute for Legal Reform - U S Chamber of Commerce,Institute for Legal Reform - U S Chamber of Commerce,1
The Gypsum Association,Gypsum Association,1
The North Carolina Arboretum Society,North Carolina Arboretum Society,1
THE S.M. GROUP,S.M. GROUP,1
"the City of Ranson, WV","City of Ranson, WV",1
"The GEO Group, Inc.","GEO Group, Inc.",1
The Bicycle Casino,Bicycle Casino,1
THE CONDON  FAMILY,CONDON  FAMILY,1
The Claremont Group,Claremont Group,1
The American Health Care Association,American Health Care Association,1
THE PROCTER AND GAMBLE COMPANY,PROCTER AND GAMBLE COMPANY,1
THE NATIONAL GRANGE OF THE ORDER OF PATRONS OF HUSBANDRY,NATIONAL GRANGE OF THE ORDER OF PATRONS OF HUSBANDRY,1
The Children's Hospital Association,Children's Hospital Association,1
The American Council of Engineering Companies,American Council of Engineering Companies,1
The Alliance for Bangladesh Worker Safety,Alliance for Bangladesh Worker Safety,1
The Institute for Liberty,Institute for Liberty,1
The Seattle Times,Seattle Times,1
"THE VOLKOV GROUP, LLC FOR PEW CHARITABLE TRUSTS","VOLKOV GROUP, LLC FOR PEW CHARITABLE TRUSTS",1
The Constitutional Walking Tour of Philadelphia,Constitutional Walking Tour of Philadelphia,1
The Whitaker Group,Whitaker Group,1
"The Wealth Transfer Group, Inc.","Wealth Transfer Group, Inc.",1
The Ingram Group LLC obo International Premium Cigar & Pipe Retailers Assn,Ingram Group LLC obo International Premium Cigar & Pipe Retailers Assn,1
The OSS Society,OSS Society,1
The Washington Tax Group,Washington Tax Group,1
The ESOP Association,ESOP Association,1
THE PENSION COMPANY,PENSION COMPANY,1
"The Corradino Group, Inc.","Corradino Group, Inc.",1
The Fishing Company of Alaska,Fishing Company of Alaska,1
The National Star Route Mail Contractors Association,National Star Route Mail Contractors Association,1
"The Juice Press, LLC","Juice Press, LLC",1
THE ANDERSONS INC,ANDERSONS INC,1
The University of North Carolina,University of North Carolina,1
The Livingston Group LLC on behalf TenCate Advanced Composites USA,Livingston Group LLC on behalf TenCate Advanced Composites USA,1
The Workforce Alliance,Workforce Alliance,1
The Satilla Rural Electric Membership Corporation,Satilla Rural Electric Membership Corporation,1
The Association of Ship Brokers and Agents-Agency Affairs Committee,Association of Ship Brokers and Agents-Agency Affairs Committee,1
THE ROSS GROUP CONSTRUCTION CORP.,ROSS GROUP CONSTRUCTION CORP.,1
THE BREWERS ASSOCIATION,BREWERS ASSOCIATION,1
"The Doe Fund, Inc.","Doe Fund, Inc.",1
The Williams Companies,Williams Companies,1
The Chanel Company Limited,Chanel Company Limited,1
The New School,New School,1
The Bromont Group,Bromont Group,1
The Roman Catholic Diocese of Cheyenne,Roman Catholic Diocese of Cheyenne,1
The New York Times Company,New York Times Company,1
THE ARTOC GROUP FOR INVESTMENT AND DEVELOPMENT,ARTOC GROUP FOR INVESTMENT AND DEVELOPMENT,1
The Arizona Electric Power Cooperative Inc,Arizona Electric Power Cooperative Inc,1
The Father Santana Foundation: Faith in Action,Father Santana Foundation: Faith in Action,1
The Renco Group Inc,Renco Group Inc,1
The Children's Aid Society,Children's Aid Society,1
"THE SCHOOL BOARD OF BROWARD COUNTY, FLORIDA","SCHOOL BOARD OF BROWARD COUNTY, FLORIDA",1
The Advocacy Group,Advocacy Group,1
The Coalition for Job Creation,Coalition for Job Creation,1
The Cherokee Nation,Cherokee Nation,1
The Carle Clinic Association,Carle Clinic Association,1
The Heritage Store Inc.,Heritage Store Inc.,1
The Henry H. Kessler Foundation,Henry H. Kessler Foundation,1
The National Group LLP,National Group LLP,1
The Bard Family,Bard Family,1
The Johns Hopkins University-Applied Physics Laboratory,Johns Hopkins University-Applied Physics Laboratory,1
THE REAL SCHOOL OF MUSIC LLC,REAL SCHOOL OF MUSIC LLC,1
THE COMMITTEE TO RESTORE DEALER RIGHTS LLC,COMMITTEE TO RESTORE DEALER RIGHTS LLC,1
"THE CENTRAL ELECTRIC POWER COOPERATIVE, INC.","CENTRAL ELECTRIC POWER COOPERATIVE, INC.",1
The Pacific Communities Inc,Pacific Communities Inc,1
The Colonial BancGroup Inc,Colonial BancGroup Inc,1
THE LIVINGSTON GROUP LLC ON BEHALF THE CALIFORNIA MOTORIZED RECREATION COUNCIL,LIVINGSTON GROUP LLC ON BEHALF THE CALIFORNIA MOTORIZED RECREATION COUNCIL,1
The Hartford-Livestock Insurance,Hartford-Livestock Insurance,1
The Central Georgia Electric Membership Corporation,Central Georgia Electric Membership Corporation,1
The American Chamber of Commerce in Hong Kong,American Chamber of Commerce in Hong Kong,1
THE SEWER AUTHORITY OF THE CITY OF SCRANTON,SEWER AUTHORITY OF THE CITY OF SCRANTON,1
The Source for Learning,Source for Learning,1
The Boeing Co.,Boeing Co.,1
The Clearing House Association L.L.C.,Clearing House Association L.L.C.,1
The Institute for Educational Leadership,Institute for Educational Leadership,1
THE GREENBRIER COMPANIES,GREENBRIER COMPANIES,1
THE NATIONAL NATIVE AMERICAN AIDS PREVENTION CENTER,NATIONAL NATIVE AMERICAN AIDS PREVENTION CENTER,1
THE UNIVERSITY OF CHICAGO,UNIVERSITY OF CHICAGO,1
The Livingston Group-EADS North America Inc,Livingston Group-EADS North America Inc,1
"The Rockhill Group, Inc.","Rockhill Group, Inc.",1
The Canyons Ski Resort,Canyons Ski Resort,1
The Valvoline Company,Valvoline Company,1
The City of Lafayette Indiana,City of Lafayette Indiana,1
The Bottle Crew,Bottle Crew,1
THE ACCESS FUND,ACCESS FUND,1
The Goldman Sachs Group Inc,Goldman Sachs Group Inc,1
The Regents of the University of Michigan,Regents of the University of Michigan,1
The Moore Company,Moore Company,1
The Bagley Group LLC,Bagley Group LLC,1
The Coalition for Fair Gaming,Coalition for Fair Gaming,1
The College Board,College Board,1
The Leukemia and Lymphoma Society,Leukemia and Lymphoma Society,1
The City of Carrollton Texas,City of Carrollton Texas,1
The National Pancreas Foundation,National Pancreas Foundation,1
The General Contractors Association of New York,General Contractors Association of New York,1
The J. David Gladstone Institutes,J. David Gladstone Institutes,1
The National Biodiesel Board,National Biodiesel Board,1
THE SOAP AND DETERGENT ASSOCIATION,SOAP AND DETERGENT ASSOCIATION,1
The Myositis Association,Myositis Association,1
The Dayton Power and Light Company,Dayton Power and Light Company,1
The Farragut Group LLC,Farragut Group LLC,1
The Entertainment Software Association,Entertainment Software Association,1
THE NATURE CONSERVANCY TENNESSEE CHAPTER,NATURE CONSERVANCY TENNESSEE CHAPTER,1
The Community Healthcare System,Community Healthcare System,1
The Allstate Corporation,Allstate Corporation,1
The Nurse Practitioner Association of New York,Nurse Practitioner Association of New York,1
The Invest in America Coalition,Invest in America Coalition,1
The Samuel Roberts Noble Foundation Inc,Samuel Roberts Noble Foundation Inc,1
The BuildStrong Coalition,BuildStrong Coalition,1
"The Real School of Music, LLC","Real School of Music, LLC",1
The Maryland-National Capital Park & Planning Commission,Maryland-National Capital Park & Planning Commission,1
THE GATES CORPORATION,GATES CORPORATION,1
The American Housing Initiative Program,American Housing Initiative Program,1
The Africa Channel,Africa Channel,1
THE GORDIAN GROUP,GORDIAN GROUP,1
The University of Oklahoma,University of Oklahoma,1
The Northwest Seaport Alliance,Northwest Seaport Alliance,1
The Fertilizer Institute,Fertilizer Institute,1
THE AMERICAN PSYCHOLOGICAL ASSOCIATION,AMERICAN PSYCHOLOGICAL ASSOCIATION,1
THE NEWS CORPORATION LTD.,NEWS CORPORATION LTD.,1
The General Electric Company,General Electric Company,1
The National Association for Behavioral Health,National Association for Behavioral Health,1
The Charles Stark Draper Laboratory Inc,Charles Stark Draper Laboratory Inc,1
The Richard Nixon Library & Birthplace Foundation,Richard Nixon Library & Birthplace Foundation,1
The Coalition to Provide Quality Nursing Care to Americans,Coalition to Provide Quality Nursing Care to Americans,1
The Visiting Nurse Association of Ohio,Visiting Nurse Association of Ohio,1
"THE VICTORY GROUP, INC.","VICTORY GROUP, INC.",1
THE LIVINGSTON GROUP L L C MAGISTRATE JUDGES ASSOCIATION,LIVINGSTON GROUP L L C MAGISTRATE JUDGES ASSOCIATION,1
THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,1
The American Printing House for the Blind,American Printing House for the Blind,1
The Home Care Assn of America,Home Care Assn of America,1
THE JUICE PRESS LLC,JUICE PRESS LLC,1
The Personnel Department,Personnel Department,1
The Hybrid Shop,Hybrid Shop,1
The Advisory Board Company,Advisory Board Company,1
"The National Security Archive Fund, Inc.","National Security Archive Fund, Inc.",1
The Vanguard Group Inc,Vanguard Group Inc,1
"The Clark Estates, Inc.","Clark Estates, Inc.",1
The Wornick Company,Wornick Company,1
THE MCGRAW-HILL COMPANIES,MCGRAW-HILL COMPANIES,1
The Conservation Campaign,Conservation Campaign,1
THE TIMKEN COMPANY,TIMKEN COMPANY,1
THE INTERNATIONAL ACADEMY OF COMPOUNDING PHARMACISTS,INTERNATIONAL ACADEMY OF COMPOUNDING PHARMACISTS,1
THE IMPLEMENTATION GROUP INC,IMPLEMENTATION GROUP INC,1
The Philanthropic Collaborative,Philanthropic Collaborative,1
The Committee to Restore Dealer Rights LLC,Committee to Restore Dealer Rights LLC,1
The Powell Company,Powell Company,1
The Guardian Life Insurance Company of America,Guardian Life Insurance Company of America,1
The Medical Center of Central Georgia Inc,Medical Center of Central Georgia Inc,1
The Grand Bahama Port Authority Limited,Grand Bahama Port Authority Limited,1
The Mount Sinai Hospital,Mount Sinai Hospital,1
THE LIVINGSTON GROUP LLC ON BEHALF TENCATE ADVANCED COMPOSITES USA,LIVINGSTON GROUP LLC ON BEHALF TENCATE ADVANCED COMPOSITES USA,1
The Partnership,Partnership,1
The Philadelphia Orchestra,Philadelphia Orchestra,1
The Braun Corporation,Braun Corporation,1
The Gordian Group LLC,Gordian Group LLC,1
The Myelin Project,Myelin Project,1
The City of Vineland NJ,City of Vineland NJ,1
The Conservation Trust of Puerto,Conservation Trust of Puerto,1
The University of South Dakota,University of South Dakota,1
The Chloropicrin Manufacturers' Task Force,Chloropicrin Manufacturers' Task Force,1
The City of Rushville Indiana,City of Rushville Indiana,1
The Virtual Reality Medical Center,Virtual Reality Medical Center,1
The Leadership and Learning Center,Leadership and Learning Center,1
The Livingston Group LLC on behalf Anglo American Services Ltd,Livingston Group LLC on behalf Anglo American Services Ltd,1
The National Youth Employment Coalition,National Youth Employment Coalition,1
The American Musical and Dramatic Academy,American Musical and Dramatic Academy,1
THE TRIGEN COMPANIES,TRIGEN COMPANIES,1
The Handmade Toy Alliance,Handmade Toy Alliance,1
THE AMERICAN WATERWAYS OPERATORS,AMERICAN WATERWAYS OPERATORS,1
The Nature Conservancy Tennessee Chapter,Nature Conservancy Tennessee Chapter,1
The University of Chicago,University of Chicago,1
The Chamber,Chamber,1
"The Academy Advisors, Inc.","Academy Advisors, Inc.",1
The Clearing House Association L L C,Clearing House Association L L C,1
The Children's Hospital of Alabama,Children's Hospital of Alabama,1
THE CLEARING HOUSE ASSOCIATION L L C,CLEARING HOUSE ASSOCIATION L L C,1
"THE TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO","TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",1
"The Stephens Group, LLC","Stephens Group, LLC",1
THE COMMISSION FOR ART RECOVERY INC,COMMISSION FOR ART RECOVERY INC,1
THE CAMPAIGN LEGAL CENTER INC.,CAMPAIGN LEGAL CENTER INC.,1
The Pacer Center,Pacer Center,1
THE ESOP ASSOCIATION,ESOP ASSOCIATION,1
The Vinyl Siding Institute,Vinyl Siding Institute,1
"The Louis Berger Group, Inc.","Louis Berger Group, Inc.",1
The Rhoads Group,Rhoads Group,1
The Coalition for Educational Success,Coalition for Educational Success,1
The Consortium for Plant Biotechnology,Consortium for Plant Biotechnology,1
The American Birding Association,American Birding Association,1
the Navajo Nation Council,Navajo Nation Council,1
"The St. Bernard Port, Harbor & Terminal District","St. Bernard Port, Harbor & Terminal District",1
"THE SHIPLEY GROUP, INC.","SHIPLEY GROUP, INC.",1
The Rotary Foundation of Rotary International,Rotary Foundation of Rotary International,1
The Swanson Center,Swanson Center,1
The MENTOR Network,MENTOR Network,1
The Ottawa Tribe of Oklahoma,Ottawa Tribe of Oklahoma,1
THE RELATED COMPANIES LP,RELATED COMPANIES LP,1
THE FRESH MARKET INC,FRESH MARKET INC,1
The Ben Barnes Group,Ben Barnes Group,1
The Philadelphia Parking Authority,Philadelphia Parking Authority,1
THE WASHINGTON CENTER OF INTERNSHIP AND ACADEMIC SEMINARS,WASHINGTON CENTER OF INTERNSHIP AND ACADEMIC SEMINARS,1
"The Bard Group, LLC","Bard Group, LLC",1
The Friendship Circle,Friendship Circle,1
The Chubb Corporation,Chubb Corporation,1
The S M Group,S M Group,1
The Livingston Group-Bearing Point,Livingston Group-Bearing Point,1
"The Housing Partnership Network, Inc.","Housing Partnership Network, Inc.",1
"The Shaw Group Inc., a CB&I Company","Shaw Group Inc., a CB&I Company",1
THE CONSERVATION TRUST OF PUERTO RICO,CONSERVATION TRUST OF PUERTO RICO,1
THE WEATHER CHANNEL,WEATHER CHANNEL,1
The Florida Aquarium,Florida Aquarium,1
THE PROGRAM FOR OFFENDERS INC,PROGRAM FOR OFFENDERS INC,1
The Minerals Metals & Materials Society,Minerals Metals & Materials Society,1
The Podesta Group,Podesta Group,1
"THE PROTON THERAPY CENTER, LLC DBA PROVISION CENTER FOR PROTON THERAPY","PROTON THERAPY CENTER, LLC DBA PROVISION CENTER FOR PROTON THERAPY",1
The Wealth Transfer Group Inc,Wealth Transfer Group Inc,1
"The LifeCare Group, LLC","LifeCare Group, LLC",1
The Newark Group,Newark Group,1
"THE NATIONAL CENTER FOR DRUG FREE SPORT, INC.","NATIONAL CENTER FOR DRUG FREE SPORT, INC.",1
"The Village of Glenview, Illinois","Village of Glenview, Illinois",1
The Society of Thoracic Surgeons,Society of Thoracic Surgeons,1
"THE FRIEDKIN GROUP, INC.","FRIEDKIN GROUP, INC.",1
the International Paper Company,International Paper Company,1
The Roman Catholic Archbishop of Los Angeles,Roman Catholic Archbishop of Los Angeles,1
The Inspirational Network,Inspirational Network,1
THE SOUTHERN COMPANY,SOUTHERN COMPANY,1
The Metis Group LLC,Metis Group LLC,1
The Shiley Family Trust-B,Shiley Family Trust-B,1
The American Chamber of Commerce in the People's Republic of China,American Chamber of Commerce in the People's Republic of China,1
The Council of Parent Attorneys and Advocates Inc,Council of Parent Attorneys and Advocates Inc,1
the Central Electric Power Cooperative,Central Electric Power Cooperative,1
The Dow Chemical Company,Dow Chemical Company,1
"The American Creativity, Technology & Innovation Organizations Network for Trade","American Creativity, Technology & Innovation Organizations Network for Trade",1
"THE GEO GROUP, INC.","GEO GROUP, INC.",1
The Related LP,Related LP,1
The Livingston Group-TVI Corp.,Livingston Group-TVI Corp.,1
The Y,Y,1
The City of Pascagoula,City of Pascagoula,1
The Hertz Corporation,Hertz Corporation,1
The Oakland A's,Oakland A's,1
The Weiser Group,Weiser Group,1
"THE BONDFACTOR, LLC","BONDFACTOR, LLC",1
"THE PPG INDUSTRIES, INC.","PPG INDUSTRIES, INC.",1
"The RiteScreen Company, LLC","RiteScreen Company, LLC",1
The Parodi Family,Parodi Family,1
THE CONNECTICUT HOSPICE INC,CONNECTICUT HOSPICE INC,1
"The Shaw Group, Inc","Shaw Group, Inc",1
"THE NATIONAL MENTORING PARTNERSHIP, INC.","NATIONAL MENTORING PARTNERSHIP, INC.",1
The University of Utah,University of Utah,1
The Haitian Diaspora Federation,Haitian Diaspora Federation,1
THE GEPHARDT GROUP,GEPHARDT GROUP,1
The Barton Group,Barton Group,1
The Wax Company LLC,Wax Company LLC,1
The Army Historical Foundation,Army Historical Foundation,1
THE AMERICAN FOUNDRY SOCIETY,AMERICAN FOUNDRY SOCIETY,1
The Permanente Medical Group Inc,Permanente Medical Group Inc,1
THE BLOOM GROUP INC,BLOOM GROUP INC,1
"THE RELATED COMPANIES, L.P.","RELATED COMPANIES, L.P.",1
"The International Cessna 195 Club, Inc.","International Cessna 195 Club, Inc.",1
The Travelers Companies Inc,Travelers Companies Inc,1
THE AUGUST WILSON CENTER FOR AFRICAN AMERICAN CULTURE,AUGUST WILSON CENTER FOR AFRICAN AMERICAN CULTURE,1
"The Williams Companies, Inc.","Williams Companies, Inc.",1
The University of Colorado,University of Colorado,1
The Susan G Komen Breast Cancer Foundation Inc dba Susan G Komen,Susan G Komen Breast Cancer Foundation Inc dba Susan G Komen,1
The University of Texas M.D. Anderson Cancer Center,University of Texas M.D. Anderson Cancer Center,1
THE HOME CARE ASSN OF AMERICA,HOME CARE ASSN OF AMERICA,1
THE WITKOFF GROUP,WITKOFF GROUP,1
THE LUCAS GROUP,LUCAS GROUP,1
The Castellini Company,Castellini Company,1
The Larta Institute,Larta Institute,1
THE AGOA 3 ACTION COMMITTEE,AGOA 3 ACTION COMMITTEE,1
The RAND Coporation,RAND Coporation,1
The American Industrial Hygiene Association,American Industrial Hygiene Association,1
"The Salon People, Inc.","Salon People, Inc.",1
"THE CITY OF MODESTO, CALIFORNIA","CITY OF MODESTO, CALIFORNIA",1
The Nuclear Energy Institute,Nuclear Energy Institute,1
The Interstate 11 Coalition,Interstate 11 Coalition,1
THE LAW OFFICE OF JOHN T O'ROURKE,LAW OFFICE OF JOHN T O'ROURKE,1
THE NORMANDY GROUP LLC,NORMANDY GROUP LLC,1
The Brick Industry Association,Brick Industry Association,1
"THE WASHINGTON GROUP ON  BEHALF OF PRIME TECHNOLOGY, LLC","WASHINGTON GROUP ON  BEHALF OF PRIME TECHNOLOGY, LLC",1
The Consortium for Plant Biotechnology Research Inc,Consortium for Plant Biotechnology Research Inc,1
"THE CLEARING HOUSE ASSOCIATION, LLC","CLEARING HOUSE ASSOCIATION, LLC",1
The Glover Park Group,Glover Park Group,1
THE WEALTH TRANSFER GROUP INC,WEALTH TRANSFER GROUP INC,1
THE WILLARD GROUP,WILLARD GROUP,1
The Prince Group,Prince Group,1
The National Football League Players Association,National Football League Players Association,1
THE COALITION FOR EDUCATIONAL SUCCESS:  PREPARING THE NEW AMERICAN WORKFORCE,COALITION FOR EDUCATIONAL SUCCESS:  PREPARING THE NEW AMERICAN WORKFORCE,1
The Ocean Conservancy,Ocean Conservancy,1
"The Housing and Community Services Agency  of Lane County, Oregon","Housing and Community Services Agency  of Lane County, Oregon",1
The Metropolitan District In Hartford County,Metropolitan District In Hartford County,1
THE WEST OREM GROUP,WEST OREM GROUP,1
The University of Florida Student Government Association,University of Florida Student Government Association,1
THE BILTMORE COMPANY,BILTMORE COMPANY,1
The Loeffler Group,Loeffler Group,1
