query_string,candidate_string,match
GRAND PEAK CAPITAL CORP,Grand Peak Capital Corp,1
CAPSTEAD MORTGAGE CORP,Capstead Mortgage Corp,1
INTL CONSOL AIRLINES GROUP,International Consolidated Airlines Group SA,1
AMERICAN INDL PPTYS REIT,American Industrial Properties REIT,1
MARGO CARIBE INC,Margo Caribe Inc,1
EEX CORP,EEX Corp.,1
PARLUX FRAGRANCES INC,Parlux Fragrances Inc,1
INDYMAC BANCORP INC,IndyMac Bancorp Inc.,1
ALLIED DEFENSE GROUP INC,Allied Defense Group Inc. (The),1
TUNEX INTERNATIONAL INC,Tunex International Inc,1
ONCOLOGIX TECH INC,Oncologix Tech Inc,1
TGC INDUSTRIES INC,TGC Industries Inc,1
SONO-TEK CORP,Sono-Tek Corp,1
FORELAND CORP,Foreland Corp,1
CYTRX CORP,CytRx Corp,1
AINA LE'A INC -REDH,Aina Le'a Inc,1
EACO CORP-OLD,EACO Corp-Old,1
CALA CORP,Cala Corp,1
CEDAR REALTY TRUST INC,Cedar Realty Trust Inc,1
BUTLER INTERNATIONAL INC,Butler International Inc,1
INVIVO CORP,Invivo Corp,1
CAMERA PLATFORMS INTL INC,Camera Platforms International Inc,1
PHOTRONICS INC,Photronics Inc,1
CANNON EXPRESS INC,Cannon Express Inc.,1
FISHER SCIENTIFIC INTL INC,Fisher Scientific International Inc.,1
GRUBB & ELLIS REALTY INCOME,Grubb & Ellis Realty Income,1
MINUTEMAN INTERNATIONAL INC,Minuteman International Inc,1
LAUREATE EDUCATION INC  -OLD,Laureate Education Inc.,1
TOTAL RESEARCH CORP,Total Research Corp,1
IMMUCELL CORP,ImmuCell Corp,1
REPRO MEDSYSTEMS INC,Repro MedSystems Inc,1
MESA AIR GROUP INC,Mesa Air Group Inc,1
HANGOVER JOE'S HOLDING CORP,Hangover Joe's Holding Corp,1
MEDAMERICA PROPERTIES INC,MedAmerica Properties Inc,1
AMERICAN INTL PETROLEUM CORP,American International Petroleum Corp,1
ORGANOGENESIS INC,Organogenesis Inc.,1
BERES INDUSTRIES INC,Beres Industries Inc,1
CONCERTO SOFTWARE INC,Concerto Software Inc,1
ROCK CREEK PHARMACEUTICALS,Rock Creek Pharmaceuticals Inc,1
CALIF FIRST NATIONAL BANCORP,California First National Bancorp,1
CASUAL MALE CORP,Casual Male Corp,1
DEVCON INTERNATIONAL CORP,Devcon International Corp.,1
BHP BILLITON GROUP (AUS),BHP Billiton Ltd,1
COMPUMED INC,CompuMed Inc,1
MICHAEL FOODS INC,Michael Foods Inc,1
SANDERSON FARMS INC,Sanderson Farms Inc,1
TOPPS CO INC,Topps Company Inc (The),1
C&D TECHNOLOGIES INC,C&D Technologies Inc,1
STRATEX NETWORKS INC,Stratex Networks Inc,1
CRITICARE SYSTEMS INC,Criticare Systems Inc,1
VIOQUEST PHARMACEUTICALS INC,Vioquest Pharmaceuticals Inc,1
ONE PRICE CLOTHING STORES,One Price Clothing Stores,1
ARLINGTON HOSPITALITY INC,Arlington Hospitality Inc,1
PROGRESSIVE CORP-OHIO,Progressive Corp (The),1
RLI CORP,RLI Corp,1
HUDSON HOLDING CORP,Hudson Holding Corp,1
MULTI SOFT INC,Multi Soft Inc,1
NATIONAL STEEL CORP  -CL B,National Steel Corp,1
WISCONSIN ELECTRIC POWER CO,Wisconsin Electric Power Co,1
VOXX INTERNATIONAL CORP,VOXX International Corp,1
STARCO BRANDS INC,Starco Brands Inc,1
NAKED BRAND GROUP INC,Naked Brand Group Inc,1
BARR PHARMACEUTICALS INC,Barr Pharmaceuticals Inc,1
NATIONAL DATACOMPUTER INC,National Datacomputer Inc,1
KOMAG INC,Komag Inc,1
ENTERPRISE INFORMATICS INC,Enterprise Informatics Inc,1
SEACOAST HOLDING CORP,Seacoast Holding Corp,1
GCI LIBERTY INC,GCI Liberty Inc,1
SORRENTO NETWORKS CORP,Sorrento Networks Corp,1
MARK HOLDINGS INC,Mark Holdings Inc,1
SAKS INC,Saks Inc,1
DESTINATION XL GROUP INC,Destination XL Group Inc,1
DUPONT DIRECT FINANCIAL HLDG,Dupont Direct Financial Holding,1
NEW WORLD BRANDS INC,New World Brands Inc,1
FIRST HEALTH GROUP CORP,First Health Group Corp,1
MERIDIAN GOLD INC,Meridian Gold Inc.,1
CALGON CARBON CORP,Calgon Carbon Corp,1
WELLMAN INC,Wellman Inc.,1
SOUTHWALL TECHNOLOGIES,Southwall Technologies Inc,1
DISPLAY TECHNOLOGIES INC,Display Technologies Inc,1
PHOTON TECHNOLOGY INTL INC,Photon Technology International Inc,1
IMP INC,IMP Inc,1
UNO RESTAURANT CORP,Uno Restaurant Corp,1
CADENCE DESIGN SYSTEMS INC,Cadence Design Systems Inc,1
HALIS INC,Halis Inc,1
TECHNOLOGY MONITORING SOLTNS,Technology Monitoring Solutions Inc,1
BERKSHIRE HATHAWAY ENERGY CO,MidAmerican Energy Holdings Co,1
MIDAMERICAN FUNDING LLC,Midamerican Funding LLC,1
BERRY PETROLEUM  -CL A,Berry Petroleum Co,1
BLUE DOLPHIN ENERGY CO  -OLD,Blue Dolphin Energy Co -Old,1
GENER8XION ENTERTAINMENT INC,Gener8Xion Entertainment Inc,1
MARGATE INDUSTRIES INC,Margate Industries Inc,1
LEVEL 3 COMMUNICATIONS INC,Level 3 Communications Inc,1
ELCOTEL INC,Elcotel Inc,1
XETA TECHNOLOGIES INC,XETA Technologies Inc,1
OPPENHEIMER HOLDINGS INC,Oppenheimer Holdings Inc,1
GLOBAL VISION HOLDINGS INC,Global Vision Holdings Inc,1
PEDEVCO CORP,PEDEVCO Corp,1
AVENTIS SA,Aventis,1
WATERFORD WEDGWOOD PLC,Waterford Wedgwood PLC,1
CEC INDUSTRIES CORP,CEC Industries Corp,1
MICRO IMAGING TECHNOLOGY INC,Electropure Inc,1
CNS INC,CNS Inc,1
SHARPER IMAGE CORP,Sharper Image Corp,1
EBIX INC,Ebix Inc,1
BROADCASTER INC,Broadcaster Inc,1
ECOGEN INC,Ecogen Inc,1
SOLIGENIX INC,Soligenix Inc,1
VIKONICS INC,Vikonics Inc,1
CARNIVAL CORP/PLC (USA),Carnival Corp,1
ADVANCED MARKETING SERVICES,Advanced Marketing Services Inc.,1
DREAMS INC,Dreams Inc,1
QVC INC,QVC Inc,1
U S RESTAURANT PROPERTIES,U.S. Restaurant Properties Inc.,1
DUKE REALTY CORP,Duke Realty Corp,1
AIRLEASE LTD  -LP,Airlease Ltd LP,1
CALEDONIA MINING CORP PLC,Caledonia Mining Corp Plc,1
FILENET CORP,FileNet Corp,1
BUCKEYE PARTNERS LP,Buckeye Partners LP,1
HANCOCK FABRICS INC,Hancock Fabrics Inc.,1
MERCHANTS GROUP INC,Merchants Group Inc.,1
ADAL GROUP INC,AdAl Group Inc,1
WHITEWAVE FOODS CO,WhiteWave Foods Co (The),1
PHOSPHATE RES PARTNERS  -LP,Phosphate Resource Partners LP,1
ROYAL HAWAIIAN ORCHARDS-LP,Royal Hawaiian Orchards LP,1
INLAND RESOURCES INC/WA,Inland Resources Inc/WA,1
INTERSTATE GENERAL CO  -LP,Interstate General Co LP,1
TIMBERLAND CO  -CL A,Timberland Co (The),1
THALES,Thales,1
GREAT AMERN FINL RESOURCES,Great American Financial Resources Inc.,1
MBIA INC,MBIA Inc.,1
BRANDYWINE REALTY TRUST,Brandywine Realty Trust,1
AXIA GROUP INC,Axia Group Inc,1
MIDDLEBY CORP,Middleby Corp (The),1
MARITRANS INC,Maritrans Inc.,1
EQUITY COMMONWEALTH,Equity Commonwealth,1
UNIVERSAL HEALTH RLTY INCOME,Universal Health Realty Income Trust,1
CPS TECHNOLOGIES CORP,CPS Technologies Corp,1
CHILDRENS COMPREHENSIVE SVC,Childrens Comprehensive Services,1
PACE MEDICAL INC,Pace Medical Inc,1
ZENITH NATIONAL INSURANCE CP,Zenith National Insurance Corp,1
CELGENE CORP,Celgene Corp,1
AMERICA'S CAR-MART INC,America's Car-Mart Inc,1
PICTURETEL CORP,Picturetel Corp,1
SPECIALTY EQUIPMENT COS INC,Specialty Equipment Cos Inc,1
NATIONAL DISC BROKERS INC,National Discount Brokers Inc,1
SECOM GENERAL CORP,Secom General Corp,1
ABIOMED INC,ABIOMED Inc,1
CONMED CORP,CONMED Corp,1
SIZELER PROPERTY INVESTORS,Sizeler Property Investors Inc.,1
EDAC TECHNOLOGIES CORP,EDAC Technologies Corp,1
ETHEMA HEALTH CORPORATION,Ethema Health Corporation,1
KOOR INDUSTRIES LTD,Koor Industries Ltd,1
EXIDE TECHNOLOGIES,Exide Technologies,1
NATIONAL LAMPOON INC,National Lampoon Inc.,1
ALL AMERICAN SEMICONDUCTOR,All American Semiconductor Inc,1
TIFFANY & CO,Tiffany & Co.,1
NATIONAL HOLDINGS CORP,National Holdings Corp,1
ADVISORSHARES QAM EQUITY HDG,AdvisorShares QAM Equity Hedge ETF,1
ALLIANCE HEALTHCARE SVCS INC,Alliance HealthCare Services Inc,1
LIBERTY VENTURES,Liberty Ventures,1
HAMILTON BANCORP INC/MD,Hamilton Bancorp Inc/MD,1
INOTEK TECHNOLOGIES CP,Inotek Technologies Corp,1
ECO-TEK GROUP INC,Eco-Tek Group Inc,1
ARC GROUP WORLDWIDE INC,ARC Group Worldwide Inc,1
ATLANTIS PLASTICS INC,Atlantis Plastics Inc.,1
TELEFONICA SA,Telefonica SA,1
LIBERTY INTERACTIVE -CONSOL,Liberty Interactive Corp -Consolidated,1
FFP PARTNERS  -LP-CL A,FFP Partners LP,1
LILLIAN VERNON CORP,Lillian Vernon Corp,1
FIRST TR ETF IV MULTI ASSET,First Trust Exchange Traded Fund VI Multi Asset Diversified Income Index Fund,1
FIRST TR ETF IV NASDAQ TECH,First Trust Exchange Traded Fund VI First Trust NASDAQ Technology Dividend Index Fund,1
STEVENS INTL INC  -SER A COM,Stevens International Inc,1
DENTSPLY SIRONA INC,DENTSPLY SIRONA Inc,1
UNIGENE LABORATORIES INC,Unigene Laboratories Inc,1
ICAHN ENTERPRISES LP,Icahn Enterprises LP,1
CEDAR FAIR  -LP,Cedar Fair LP,1
ALERIS CORP,Aleris Corp,1
CBS CORP,CBS Corp,1
BNP RESIDENTIAL PROPERTIES,BNP Residential Properties Inc.,1
ARCHSTONE INC  -OLD,Archstone Inc,1
ZOETIS INC,Zoetis Inc,1
BANYAN STRATEGIC REALTY TR,Banyan Strategic Realty Trust,1
PSYCHEMEDICS CORP,Psychemedics Corp,1
COLUMBIA BEYOND BRICS ETF,Columbia Beyond BRICs ETF,1
INNOVA/PURE WATER INC,Innova/Pure Water Inc,1
ONE IP VOICE INC,One IP Voice Inc,1
IFX CORP,IFX Corp,1
MERITAGE HOSPITALITY GROUP,Meritage Hospitality Group Inc.,1
NORTH AMERICAN TECHNOLOGIES,North American Technologies Group Inc,1
NATURAL ALTERNATIVES,Natural Alternatives International Inc,1
AMERICAN LAND LEASE INC,American Land Lease Inc,1
US TECHNOLOGIES INC,US Technologies Inc.,1
MULTI-COLOR CORP,Multi-Color Corp,1
HERON THERAPEUTICS INC,Heron Therapeutics Inc,1
AIR METHODS CORP,Air Methods Corp,1
CESCA THERAPEUTICS INC,Cesca Therapeutics Inc,1
PROVENA FOODS INC,Provena Foods Inc.,1
AEGIS COMMUNICATIONS GROUP,Aegis Communications Group,1
ALMOST FAMILY INC,Almost Family Inc,1
US REALTY PARTNERS  -LP,US Realty Partners LP,1
FAIR ISAAC CORP,Fair Isaac Corp,1
CAM COMM SOLUTIONS INC,CAM Commerce Solutions Inc,1
SEDONA CORP,Sedona Corp,1
REGULUS THERAPEUTICS INC,Regulus Therapeutics Inc,1
TRULIA INC,Trulia Inc,1
CAMBREX CORP,Cambrex Corp,1
WIRELESS WEBCONNECT INC,Wireless Webconnect Inc,1
FACTORY 2-U STORES INC,Factory 2-U Stores Inc,1
WINDSWEPT ENVIRONMENTAL GRP,Windswept Environmental Group Inc,1
CHINA MOBILE GAMES  -ADR,China Mobile Games and Entertainment Group Ltd,1
HEALTHTRAC INC,Healthtrac Inc,1
BALLY TOTAL FITNESS HLDG CP,Bally Total Fitness Holding Corp.,1
FLEETMATICS GROUP PLC,FleetMatics Group plc,1
TILE SHOP HOLDINGS INC,Tile Shop Holdings Inc,1
GALAXY NUTRITIONAL FOODS INC,Galaxy Nutritional Foods Inc.,1
MAYORS JEWELERS INC/DE,Mayor's Jewelers Inc.,1
CAPITAL PACIFIC HOLDINGS INC,Capital Pacific Holdings Inc.,1
SUMMIT MIDSTREAM PARTNERS LP,Summit Midstream Partners LP,1
MPM TECHNOLOGIES INC,MPM Technologies Inc,1
SUNVAULT ENERGY INC,Sunvault Energy Inc,1
WMIH CORP,WMIH Corp,1
STRUCTURAL DYNAMICS RESEARCH,Structural Dynamics Research,1
JOHNSON OUTDOORS INC  -CL A,Johnson Outdoors Inc,1
ADVA INTERNATIONAL INC,ADVA International Inc,1
GLOBAL HEALTHCARE REIT,Global Healthcare REIT Inc,1
COLOR IMAGING INC,Color Imaging Inc,1
THIRD MILLENIUM TELECOMMUN,Third Millenium Telecommunications Inc,1
NATURAL RESOURCES USA CORP,Natural Resources USA Corp,1
SUNSOURCE INC,Sunsource Inc,1
SAMSONITE INTERNATIONAL SA,Samsonite International SA,1
BLACKROCK MUNI 30 TARG TERM,BlackRock Municipal 2030 Target Term Trust,1
ANTS SOFTWARE INC,Ants Software Inc,1
TIGERLOGIC CORP,TigerLogic Corp,1
DALLAS SEMICONDUCTOR CORP,Dallas Semiconductor Corp,1
HOLIDAY RV SUPERSTORES INC,Holiday Rv Superstores Inc,1
CONSUMERS ENERGY CO,Consumers Energy Co,1
GOLDOME BUFFALO NY,Goldome Buffalo NY,1
FERRELLGAS PARTNERS  -LP,Ferrellgas Partners LP,1
VECTOR GROUP LTD,Vector Group Ltd,1
DIXONS RETAIL PLC,Dixons Retail Plc,1
METHANEX CORP,Methanex Corp,1
RAINBOW TECHNOLOGIES INC,Rainbow Technologies Inc,1
SCHWAB (CHARLES) CORP,Schwab (Charles) Corp,1
WARNACO GROUP INC,Warnaco Group Inc (The),1
NORTHLAND CRANBERRIES  -CL A,Northland Cranberries,1
CAMBRIDGE CAPITAL HLDGS INC,Cambridge Capital Holdings Inc,1
NATIONAL MFG TECHNOLOGIES,National Manufacturing Technologies Inc.,1
NEIMAN MARCUS GROUP INC,Neiman Marcus Inc,1
SITI-SITES.COM INC,Siti-Sites.com Inc,1
TRANSGLOBE ENERGY CORP,TransGlobe Energy Corp,1
GLAMIS GOLD LTD,Glamis Gold Ltd,1
MAGIC LANTERN GROUP INC,Magic Lantern Group Inc.,1
CHANG-ON INTERNATIONAL INC,Chang-On International Inc,1
QUARTZ MOUNTAIN RESOURCES,Quartz Mountain Resources Ltd,1
TELENETICS CORP,Telenetics Corp,1
GLOBAL TRANSNET CORP,Global Transnet Corp,1
CLEAN HARBORS INC,Clean Harbors Inc,1
VISALUS INC  -REDH,ViSalus Inc,1
LIFELOCK INC,LifeLock Inc,1
AMIRA NATURE FOODS LTD,Amira Nature Foods Ltd,1
CONTROL CHIEF HOLDINGS INC,Control Chief Holdings Inc,1
NAMSCO CORP,Namsco Corp,1
CHINAMERICA ANDY MOVIE ENTMT,ChinAmerica Andy Movie Entertainment Media Co,1
PACCAR FINANCIAL CORP,Paccar Financial Corp,1
GERDAU AMERISTEEL CORP,Gerdau AmeriSteel Corp,1
SEAHAVN CORP,SeaHAVN Corp,1
MESTEK INC,Mestek Inc.,1
TVX GOLD INC,TVX Gold Inc.,1
CAMBIOR INC,Cambior Inc.,1
BOMBARDIER INC  -CL B,Bombardier Inc,1
HAROLDS STORES INC,Harold's Stores Inc.,1
ALBANY INTL CORP  -CL A,Albany International Corp.,1
BG GROUP PLC,BG Group PLC,1
AEP GENERATING CO,Aep Generating Co,1
FIRST TRUST DRSY WRT PPL PTL,First Trust Dorsey Wright People's Portfolio ETF,1
USMD HOLDINGS INC,USMD Holdings Inc,1
TAYLOR & MARTIN GP INC -REDH,Taylor & Martin Group Inc,1
ARAMARK CORP  -CL B,Aramark Corp,1
TELEGLOBE INC,Teleglobe Inc,1
NORDION INC,Nordion Inc,1
MPTV INC,MPTV Inc,1
JONES FINANCIAL COS  -LP,Jones Financial Cos (The) LLLP,1
CYBEROPTICS CORP,CyberOptics Corp,1
FIRST TEAM SPORTS,First Team Sports,1
FRANKLIN WIRELESS CORP,Franklin Wireless Corp,1
MITEK SYSTEMS INC,Mitek Systems Inc,1
MISSION RESOURCES CORP,Mission Resources Corp,1
FIRST NATL OF NEBRASKA INC,First National of Nebraska Inc,1
MEDIASHIFT INC,MediaShift Inc,1
FIRSTFED FINANCIAL CORP/CA,FirstFed Financial Corp,1
WESTCORP,Westcorp,1
DIME BANCORP INC,Dime Bancorp Inc,1
UMEWORLD LTD,UMeWorld Ltd,1
BANCO SANTANDER SA,Banco Santander SA,1
TECHTEAM GLOBAL INC,TechTeam Global Inc,1
MCLAREN PERFORMANCE TECH INC,McLaren Performance Technology Inc,1
IMAGE ENTERTAINMENT INC,Image Entertainment Inc,1
AMERICAN RARE EARTHS & MTRLS,Element 21 Golf Co,1
LG&E AND KU ENERGY LLC,LG&E and KU Energy LLC,1
TRUST CO NJ JERSEY CITY,Trust Company of New Jersey (The),1
KIMMINS CORP,Kimmins Corp,1
MCCLATCHY CO  -CL A,McClatchy Co (The),1
LANDAUER INC,Landauer Inc.,1
SEVCON INC,Sevcon Inc,1
FULTON FINANCIAL CORP,Fulton Financial Corp,1
AMCOL INTERNATIONAL CORP,AMCOL International Corp,1
GEN-PROBE INC,Gen-Probe Inc,1
AMERICAN BANK CT WATERBURY,American Bank/CT,1
COLONIAL BANCGROUP,Colonial BancGroup Inc (The),1
TECHNOLOGY GENERAL CORP,Technology General Corp,1
BANCORPSOUTH BANK,Bancorpsouth Bank,1
NS GROUP INC,NS Group Inc.,1
AEGIS GROUP PLC,Aegis Group PLC,1
FASTENAL CO,Fastenal Co,1
FIRSTIME DESIGN LTD,FirsTime Design Ltd,1
TAT TECHNOLOGIES LTD,TAT Technologies Ltd,1
CANTERBURY CONSULTING GROUP,Canterbury Consulting Group Inc,1
GOLDEN RIVER RESOURCES CORP,Golden River Resources Corp,1
ANSELL LTD,Ansell Ltd,1
SILVERADO GOLD MINES LTD,Silverado Gold Mines Ltd,1
NSTOR TECHNOLOGIES INC,nStor Technologies Inc.,1
WEGENER CORP,Wegener Corp,1
WESTAMERICA BANCORPORATION,Westamerica Bancorporation,1
OMAGINE INC,Omagine Inc,1
MAXIM INTEGRATED PRODUCTS,Maxim Integrated Products Inc.,1
SENETEK PLC  -OLD,Senetek Plc,1
ILX RESORTS INC,ILX Resorts Inc,1
AMERICAN RESTAURANT PRTNS-LP,American Restaurant Partners LP,1
BORLAND SOFTWARE CORP,Borland International Inc,1
HERBALIFE LTD,Herbalife Ltd,1
FIRST REPUBLIC BANK,First Republic Bank,1
AMPHENOL CORP,Amphenol Corp,1
BENTLEY PHARMACEUTICALS,Bentley Pharmaceuticals Inc.,1
BORDEN CHEM&PLAST  -LP COM,Borden Chemicals & Plastics LP,1
CHESAPEAKE BIOLOGICAL  -CL A,Chesapeake Biological,1
FURRS RESTAURANT GRP  -CL A,Furrs Restaurant Group Inc.,1
MTS MEDICATION TECHNOLOGIES,MTS Medication Technologies Inc,1
PLM INTERNATIONAL INC,PLM International Inc,1
AKORN INC,Akorn Inc,1
INTER PARFUMS INC,Inter Parfums Inc,1
PHONETEL TECHNOLOGIES INC,Phonetel Technologies Inc,1
POLARIS INDUSTRIES INC,Polaris Industries Inc,1
NORBORD INC,Norbord Inc,1
TALISMAN ENERGY INC,Talisman Energy Inc.,1
INTERCEPT PHARMA INC,Intercept Pharmaceuticals Inc,1
ALTERA CORP,Altera Corp,1
FASTCOMM COMMUNICATIONS CORP,Fastcomm Communications Corp,1
UTILX CORP,Utilx Corp,1
EDCI HOLDINGS INC,EDCI Holdings Inc,1
COLLABRIUM JAPAN ACQ CP,Collabrium Japan Acquisition Corp,1
FOUR SEASONS HOTELS -LTD VTG,Four Seasons Hotels Inc.,1
PIONEER NATURAL RESOURCES CO,Pioneer Natural Resources Co,1
IMC GLOBAL INC,IMC Global Inc.,1
SKAJAQUODA GROUP INC,Skajaquoda Group Inc,1
KENT FINANCIAL SERVICES INC,Kent Financial Services Inc,1
US CELLULAR CORP,United States Cellular Corp,1
MANPOWERGROUP,ManpowerGroup Inc,1
AMERICAN FILM TECHNOLOGIES,American Film Technologies,1
XTRANA INC,Xtrana Inc,1
PIONEER COS INC  -CL A,Pioneer Cos Inc.,1
YOCREAM INTERNATIONAL INC,YOCREAM International Inc,1
LUND INTL HOLDINGS INC,Lund International Holdings Inc,1
OREGON STEEL MILLS INC,Oregon Steel Mills Inc.,1
RESPIRONICS INC,Respironics Inc,1
GSI COMMERCE INC,GSI Commerce Inc,1
ENERGY & EXPL PARTNERS-REDH,Energy & Exploration Partners Inc,1
BIOJECT MEDICAL TECHNOLOGIES,Bioject Medical Technologies Inc,1
CARLTON COMMUNICATIONS PLC,Carlton Communications PLC,1
FORTUNE NATURAL RESOURCES CP,Fortune Natural Resources Corp,1
INVESTORS TITLE CO,Investors Title Co,1
SILVER BAY REALTY TRUST CORP,Silver Bay Realty Trust Corp,1
DYNEX CAPITAL INC,Dynex Capital Inc.,1
SOTHEBY'S,Sotheby's,1
ACTIVE LINK COMMUNICATIONS,Active Link Communications,1
MICRONETICS INC,Micronetics Inc,1
MGM RESORTS INTERNATIONAL,MGM Resorts International,1
SGI INTERNATIONAL,SGI International,1
UNICOMP INC,Unicomp Inc,1
BF ENTERPRISES INC,BF Enterprises Inc,1
ISHARES MSCI FRONTIER 100,iShares MSCI Frontier 100 Index Fund,1
ALLEGHENY GENERATING CO,Allegheny Generating Co,1
ATLANTIC CITY ELECTRIC CO,Atlantic City Electric Co,1
ADT CORP,ADT Corp (The),1
IVAX CORP,Ivax Corp,1
LVMH MOET HENNESSY LOUIS V,LVMH Moet Hennessy Louis Vuitton SE,1
WOLVERINE TUBE INC,Wolverine Tube Inc.,1
QUANTRX BIOMEDICAL CP,QuantRx Biomedical Corp,1
CATALINA LIGHTING INC,Catalina Lighting Inc,1
COGNOS INC,Cognos Inc,1
CECS CORP,CECS Corp,1
DONNELLY CORP,Donnelly Corp,1
HILB ROGAL & HOBBS CO,Hilb Rogal & Hobbs Co,1
PLAYTEX PRODUCTS INC,Playtex Products Inc,1
TRUDY CORP,Trudy Corp,1
WASTE MANAGEMENT INC,Waste Management Inc.,1
TUTOGEN MEDICAL INC,Tutogen Medical Inc.,1
AMERICAN SAVINGS BANK-NY,American Savings Bank,1
DELL TECHNOLOGIES INC,Dell Technologies Inc,1
SPORT SUPPLY GROUP INC,Sport Supply Group Inc,1
IMPERIAL SUGAR CO,Imperial Sugar Co,1
TOP AIR MANUFACTURING INC,Top Air Manufacturing Inc,1
ADVISORSHARES STAR GLB BYWRT,AdvisorShares STAR Global Buy-Write ETF,1
MEDSTONE INTERNATIONAL INC,Medstone International Inc,1
ACCLAIM ENTERTAINMENT INC,Acclaim Entertainment Inc,1
CONCORDE CAREER COLLEGES INC,Concorde Career Colleges Inc,1
BAYOU STEEL CORP  -CL A,Bayou Steel Corp,1
KAISER ALUMINUM & CHEMICAL,Kaiser Aluminum & Chemical,1
EW SCRIPPS  -CL A,Scripps (E.W.) Co (The),1
SYMBIAT INC,Symbiat Inc,1
TEVA PHARMACEUTICALS,Teva Pharmaceutical Industries Ltd,1
PRINCETON MEDIA GROUP INC,Princeton Media Group Inc,1
GLASSMASTER CO,Glassmaster Co,1
SILVERCREST ASSET MGT,Silvercrest Asset Management Group Inc,1
COMMODORE ENVIRONMENTAL SVCS,Commodore Environmental Services,1
SENSORY SCIENCE CORP,Sensory Science Corp,1
ACELITY HOLDINGS INC -REDH,Acelity Holdings Inc,1
REGENT ENERGY CORP,Regent Energy Corp,1
II-VI INC,II VI Inc,1
MERCER INTL INC,Mercer International Inc,1
AMERICAN POWER CONVERSION CP,American Power Conversion Corp,1
BENDA PHARMACEUTICAL INC,Benda Pharmaceutical Inc,1
DEFAULT PROOF CREDIT CRD SYS,Default Proof Credit Card Systems Inc,1
STERLITE GOLD LTD,Sterlite Gold Ltd,1
TUSCARORA INC,Tuscarora Inc,1
WISCONSIN POWER & LIGHT,Wisconsin Power & Light,1
MGC DIAGNOSTICS CORP,MGC Diagnostics Corp,1
APOGEE TECHNOLOGY INC,Apogee Technology Inc,1
PACIFIC OFFICE PROPERTIES TR,Pacific Office Properties Trust Inc,1
EXCAL ENTERPRISES INC,Excal Enterprises Inc,1
FREEPORT-MCMORAN INC,Freeport-McMoRan Inc,1
ALLIANCEBERNSTEIN HOLDING LP,AllianceBernstein Holding LP,1
GAYLORD CONTAINER CP,Gaylord Container Corp,1
JUNIPER PHARMACEUTICALS INC,Juniper Pharmaceuticals Inc,1
AVID BIOSERVICES INC,Avid Bioservices Inc,1
HEARUSA INC,HearUSA Inc,1
MISSION RESOURCE PRTNRS  -LP,Mission Resource Partners LP,1
NORTHERN INDIANA PUB SERV CO,Northern Indiana Public Service Co,1
PROVIDENCE AND WORCESTER RR,Providence and Worcester Railroad Co,1
ELECTROLUX AB,Electrolux AB,1
PONIARD PHARMACEUTICALS INC,Poniard Pharmaceuticals Inc,1
NOVELLUS SYSTEMS INC,Novellus Systems Inc.,1
OFFICE DEPOT INC,Office Depot Inc,1
PHOENIX TECHNOLOGIES LTD,Phoenix Technologies Ltd,1
HUNTSMAN POLYMERS CORP,Huntsman Polymers Corp,1
SMITHFIELD COMPANIES INC,Smithfield Companies Inc,1
KCS ENERGY INC,KCS Energy Inc.,1
ALABAMA AIRCRAFT INDUSTRIES,Alabama Aircraft Industries Inc,1
NEW ENGLAND REALTY ASSC  -LP,New England Realty Associates LP,1
WOMENS GOLF UNLIMITED INC,Womens Golf Unlimited Inc,1
VENUS EXPLORATION INC,Venus Exploration Inc,1
BMC SOFTWARE INC,BMC Software Inc,1
UNILAB CORP,Unilab Corp,1
ELECTRONIC CONTROL SECURITY,Electronic Control Security,1
MEGA GROUP INC,Mega Group Inc,1
BANCROFT FUND LTD,Bancroft Fund Ltd,1
CASTLE CONVERTIBLE FUND INC,Castle Convertible Fund Inc,1
CENTRAL SECURITIES CORP,Central Securities Corp,1
BERGSTROM CAPITAL CORP,Bergstrom Capital Corp,1
ELLSWORTH GRWTH INCM FD LTD,Ellsworth Growth and Income Fund Ltd,1
ABERDEEN ASIA PACIFIC INCOME,Aberdeen Asia-Pacific Income Fund Inc.,1
MUNIINSURED FUND INC,MuniInsured Fund Inc,1
ENGEX INC,Engex Inc,1
ABERDEEN AUSTRALIA EQTY FD,Aberdeen Australia Equity Fund Inc.,1
PATIENT SAFETY TECHNOLOGIES,Patient Safety Technologies Inc,1
PMC CAPITAL INC,PMC Capital Inc.,1
XCELERA INC,Xcelera Inc.,1
TEMPLETON EMERGING MKTS FUND,Templeton Emerging Markets Fund Inc,1
ALLIANCEBERNSTEIN INCOME FD,AllianceBernstein Income Fund Inc,1
ACM GOVT SECURITIES,ACM Government Securities,1
VAN KAMPEN INCOME TR,Van Kampen Income Trust,1
HARTFORD INCOME SHARES FD,Hartford Income Shares Fund Inc.,1
ASIA PACIFIC FUND,Asia Pacific Fund Inc,1
BLUE CHIP VALUE FUND INC,Blue Chip Value Fund Inc.,1
BRAZIL FUND,Brazil Fund Inc. (The),1
PROSPECT STREET INCOME SHS,Prospect Street Income Shares Inc,1
CORNERSTONE STRAT VALUE FD,Cornerstone Strategic Value Fund Inc.,1
MFS HIGH YIELD MUNICIPAL TR,MFS High Yield Municipal Trust,1
STERLING CAPITAL CORP,Sterling Capital Corp,1
TAIWAN FUND INC,Taiwan Fund Inc. (The),1
