query_string,candidate_string,match
Environmental Health Administration,ENVIRONMENTAL TECTONICS CORP,0
Piedmont Natural Gas LDC,PIEDMONT NATURAL GAS CO,1
North American Millers' Association,NORTH AMERICAN SCIENTIFIC,0
"Protection & Advocacy, Inc.",PROTECTION ONE INC,0
Pacific Coast Marine Firemen's Union,PACIFIC MERCANTILE BANCORP,0
North American Miller Association,NORTH AMERICAN SCIENTIFIC,0
New England Region Powerplant Engineering,NEW ENGLAND POWER CO,0
Universal Airlines,UNIVERSAL CORP/VA,0
"Alexander & Baldwin, Inc",ALEXANDER'S INC,0
Old Dominion Electric Cooperative,OLD DOMINION FREIGHT,0
Environmental Resource Center,ENVIRONMENTAL CREDITS LTD,0
Southwest Airlines Co. Office of the General Counsel,SOUTHWEST CASINO CORP,0
Children's Health Forum,CHILDRENS PLACE INC,0
Clearwire Corporation,CLEARWIRE CORP,1
CONCENTRA HEALTH SVCS,CONCENTRA OPERATING CORP,0
"President, Leon Weiner & Associates, Inc.",PRESIDENTIAL LIFE CORP,0
Exxon Mobile,EXXON MOBIL CORP,1
Kinder Morgan Liquid Terminals  LLC,KINDER MORGAN ENERGY  -LP,1
Energy Future Coalition,ENERGY FUTURE COMPETITIVE,0
New England Pension,NEW ENGLAND POWER CO,0
Environmental Technology Council,ENVIRONMENTAL POWER CORP,0
"Environmental and Regulatory Resources, LLC",ENVIRONMENTAL TECTONICS CORP,0
"Alexander & Baldwin, Inc.",ALEXANDER'S INC,0
COLUMBUS IND ASSN,COLUMBUS ACQUISITION CORP,0
Crystal Cove Farms,CRYSTAL RIVER CAPITAL INC,0
Clear Channel Outdoor Orlando,CLEAR CHANNEL OUTDOOR HLDGS,1
Electronics Research Development & Engineering Center,ELECTRONICS FOR IMAGING INC,0
Freeport-McMoran Energy,FREEPORT-MCMORAN INC,1
BLUE DOLPHIN DIVERS,BLUE DOLPHIN ENERGY CO,0
Clear Channel Outdoor Sales,CLEAR CHANNEL OUTDOOR HLDGS,1
Honeywell Specialty Materials,HONEYWELL INTERNATIONAL INC,1
Kentucky Environmental,KENTUCKY UTILITIES CO,0
Environmental Lead Program,ENVIRONMENTAL CREDITS LTD,0
Akzo Nobel Surface Chemistry LLC,AKZO NOBEL NV,1
Applied Technology Wetlands & Forestry Consultants,APPLIED SIGNAL TECHNOLOGY,0
Alabama Power Company,ALABAMA POWER CO,1
NORTH CENTRAL BRONX HOSP,NORTH CENTRAL BANCSHARES INC,0
NORTHEAST LOUISIANA AMBULANCE,NORTHEAST INDIANA BANCORP,0
Environmental Technical Service,ENVIRONMENTAL CREDITS LTD,0
Environmental Protection Agency,ENVIRONMENTAL POWER CORP,0
Lincoln Electric System,LINCOLN ELECTRIC HLDGS INC,0
Oglethorpe Power Corporations,OGLETHORPE POWER CORP,1
Robert Bosch Corporation,ROBERT HALF INTL INC,0
New England Council,NEW ENGLAND POWER CO,0
New York et. al,NEW YORK ST ELEC & GAS CORP,0
Clear Channel Outdoor,CLEAR CHANNEL OUTDOOR HLDGS,1
Griffin Industries,GRIFFIN INDUSTRIAL REALTY,0
MCCORMICK FEED AND GRAIN INC,MCCORMICK & CO INC,0
Environmental Health Coalition,ENVIRONMENTAL POWER CORP,0
PUGET SOUND DIVE ENT INC,PUGET SOUND ENERGY INC,0
Atmos Energy Corporation,ATMOS ENERGY CORP,1
Environmental Helath Center,ENVIRONMENTAL POWER CORP,0
"Great Lakes Captains Association, Inc.",GREAT NORTHERN IRON ORE PPTY,0
Pacific Southwest Research Station,PACIFIC ETHANOL INC,0
Millennium Properties & Development Inc,MILLENNIUM CHEMICALS INC,0
Environmental Action Center,ENVIRONMENTAL TECTONICS CORP,0
California Coastal Commission,CALIFORNIA COASTAL CMNTYS,0
Evergreen Airlines,EVERGREEN INT BALNCD INCM FD,0
Maritrans Legal Affirs,MARITRANS INC,1
"Freeport McMoran Energy, LLC",FREEPORT MCMRN OIL&GAS -REDH,1
Digital Angel Corporation,DIGITAL ANGEL CORP-OLD2,1
Alabama Cotton Producers,ALABAMA AIRCRAFT INDUSTRIES,0
New England Apple Council Inc,NEW ENGLAND POWER CO,0
Bombardier Corporation,BOMBARDIER INC  -CL B,1
Illinois Agri-Women,ILLINOIS POWER CO,0
SPECTRUM COLORS,SPECTRUM CONTROL INC,0
Constellation Energy Corporate Security,CONSTELLATION ENERGY GRP INC,1
Marker Farms LLC.,MARKET LEADER INC,0
VIRGINIA ELEC AND POWER CO,VIRGINIA ELECTRIC & POWER CO,1
Southeastern Pennsylvania Transportation Authority Corporate Legal Department,SOUTHEASTERN BANK FINL CORP,0
NEW YORK CITY TRANSIT,NEW YORK CMNTY BANCORP INC,0
Lamar Advertising Company,LAMAR ADVERTISING CO  -CL A,1
CONSOLIDATED EDISON CO OF NEW YORK INC,CONSOLIDATED EDISON CO OF NY,1
EDGEWATER CORP,EDGEWATER TECHNOLOGY INC,1
New England Apple Council Inc.,NEW ENGLAND POWER CO,0
Federal Trade Commission,FEDERAL REALTY INVESTMENT TR,0
Alabama Cotton Producer,ALABAMA AIRCRAFT INDUSTRIES,0
Northeast Iowa Community Action Corp,NORTHEAST INDIANA BANCORP,0
Federal Home Loan Mortgage Corporation,FEDERAL HOME LOAN MORTG CORP,1
Environmental Law Institute,ENVIRONMENTAL POWER CORP,0
"Pioneer Hi-Bred International, Inc.",PIONEER COS INC  -CL A,0
"Smurfit-Stone Container Enterprises, Inc",SMURFIT-STONE CONTAINER CORP,1
Environmental Systems Corporation,ENVIRONMENTAL TECTONICS CORP,0
California Indian Basketweavers Association,CALIFORNIA PIZZA KITCHEN INC,0
Continenta,CONTINENTAL AG,0
"Environment and Human Health, Inc.",ENVIRONMENTAL POWER CORP,0
Sempra Energy Regulatory Law,SEMPRA ENERGY,1
"Broadcast Group, Inc.",BROADCAST INTERNATIONAL INC,0
PRINCIPAL FINANCIAL GROUP,PRINCIPAL FINANCIAL GRP INC,1
Central Missouri SCI,CENTRAL VALLEY CMNTY BANCORP,0
Central Fire Protection District,CENTRAL VIRGINIA BANKSHARES,0
FIRST FINANCIAL CREDIT UNION,FIRST FINANCIAL CORP/IN,0
Environmental Technical Committee,ENVIRONMENTAL TECTONICS CORP,0
Pioneer Hotel & Gambling Hall,PIONEER INTEREST SHS INC,0
Rocky Mountain Clean Air Action,ROCKY MOUNTAIN MINERALS INC,0
Pioneer Early Intervention,PIONEER FLOATING RATE TR,0
Matson Navigation Company,MATSON INC,1
