query_string,candidate_string,match
"GulfSlope Energy, Inc.",GULFPORT ENERGY CORP,0
Heart of Iowa Coop,HEALTH NET INC,0
Carlisle Foods Inc.,CARROLS RESTAURANT GROUP INC,0
"American Business Lending, Inc.",AMERICAN BUSINESS FINL SRVCS INC,0
Florida East Coast,FLORIDA PROGRESS CORP,0
Transportation Safety Equipment Instiitute,TRANSPORTATION TECHS INDS INC,0
Georgia Association of Manufacturers,GENERAL CIGAR HOLDINGS INC,0
Real Estate Central,REAL ESTATE INCOME FD INC,0
MILLRITE MACH INC,MILLICOM INTL CELLULAR SA,0
CALIFORNIA STATE BUILDING AND CONSTRUCTION TRADES COUNCIL,CALIFORNIA COASTAL CMNITS INC,0
"Cash Advance Centers, Inc.",CASH AMERICA INTERNATIONAL INC,0
"Betsy Lawrence, AILA-AIC",BEST BUY COMPANY INC,0
Michigan Asparagus Industry,MICHIGAN FINANCIAL CORP,0
Foundation for Economic Education,FOUNDATION HEALTH SYSTEMS INC,0
Environmental Policy & Programs Arizona,ENVIRONMENTAL TECHNOLOGIES CORP,0
Society of Dermatology Physician Assistants,SOCIETE EUROPEENNE DE COMM SA,0
Learning Care Group,LEARNING CARE GROUP INC,1
Intertek Caleb Brett,INTERGROUP CORP,0
"Universal Traffic Service, Inc.",UNIVERSAL TRAVEL GROUP,0
Cardia Smith,CARDICA INC,0
Coleen Thornton,COLES MYER LTD,0
Superior Almond Hulling L.P.,SUPERIOR FINANCIAL CORP,0
Mountain Supply and Service,MOUNTAIN PROVINCE DIAMONDS INC,0
Transportation Task Force of the Consortium for Citizens with Disabilities,TRANSPORTATION TECHS INDS INC,0
IntraCoastal Mortgage Consultants,INTERNATIONAL AIRLINE SPT GP INC,0
Great lake Mortgage Funding,FAMILY STEAK HOUSES FL INC,0
Civil & Traffic Engineers,CIRRUS LOGIC INC,0
InteliCell Biosciences,INTERACTIVE MAGIC INC,0
CareerSource Florida,CALDERA SYSTEMS INC,0
"Barriere Construction Co., L.L.C.",BARRINGER TECHNOLOGIES INC,0
American Inventors Association,AMERICAN INSURED MRTG INV LP 86,0
IMPRES Technology,IMPRESO COM INC,0
Wilson Farms Company LLC,WILSON GREATBATCH TECH,0
Columbia Area Transportation Study Organization,COLUMBIA LABORATORIES INC,0
Hualapai Indian Tribe,HARVARD INDUSTRIES INC,0
Arlington school lunch,ARLINGTON HOSPITALITY INC,0
"Interdynamics, Inc.",INTERWOVEN INC,0
Center for EMG & Neurology,COMPUTER LEARNING CENTERS INC,0
Crickets Finanacial Services.,CRUSADER ENERGY GROUP INC,0
New York City Bar Association,NEW ENGLAND ELEC SYS,0
Aviation Services Unlimited,AVIATION GROUP INC TEX,0
"Southwest Florida OT, LLC",SOUTHWEST BANCORP OF TEXAS INC,0
Community Bank of Louisiana,COMMUNITY BANKERS TRUST CORP,0
Coalition for Economic Justice Buffalo,COLLINS & AIKMAN CORP NEW,0
United Airlines INDEG,UNION FIRST BAMKSHARES CORP,0
Angler Systems Inc.,ANGIES LIST INC,0
Vulcan Industries Corp,VULCAN MATERIALS CO,0
CONSUMERS PENNSYLVANIA WATER CO,CONSUMER PORTFOLIO SVCS INC,0
Richmond Electricians',RICHMOND COUNTY FIN CORP,0
"Burkesville, Kentucky",BURKE MILLS INC,0
"United Poultry Concerns, Inc.",UNITED TECHNOLOGIES CORP,0
Michigan Corn Grower Association,MICHIGAN FINANCIAL CORP,0
Access and the Electronic Frontier Foundation,ACCESS INTEGRATED TECHNLGS INC,0
SCHERER MFG CO INC,SCHEID VINEYARDS INC,0
"Harris Fire Protection Co., Inc.",HARRIS & HARRIS GROUP INC,0
"Metropolitan Pain Management Consultants, Inc.",METROPOLITAN HEALTH NETWORKS INC,0
Texas Instruments Power Management,TEXAS INSTRUMENTS INC,
Advanced Systems Development Inc.,ADVANCED POWER TECHNOLOGY INC,0
Packard Elevator Company,PACKARD BIOSCIENCE COMPANY,0
"Stone Belt Arc, Inc",STONEHAVEN REALTY TRUST,0
"Tom Spahn, VS LLC",TOYS R US INC,0
Arlington Plating Company,ARRIS INTERNATIONAL PLC,0
American Advisors Group,AMERICAN REALTY CAP HLTHCR TR IN,0
The Hartford-Livestock Insurance,HARTFORD INCOME SHARES FD INC,0
"Neurological Group, PC",NEUROCRINE BIOSCIENCES INC,0
"TerraPower, LLC",TERA COMPUTER CO,0
Metropolitan Neurology,METRON TECHNOLOGY N V,0
Allied Propane Service,ALLIED PRODUCTS CORP DE,0
Georgia Cooperative Extension,GENERAL CHEMICAL GROUP INC,0
Atlas Wireline Services,ATLAS AMERICA INC,0
"Summit Properties Realty, Inc.",SUMMIT PROPERTIES INC,0
Federation of the Dutch Pension Funds,FEDERATED NATIONAL HOLDING CO,0
American Physical Therapy Assoc,AMERICAN PHYSICIANS CAPITAL INC,0
West Little Rock Rotary Club,WEST COAST BANCORP ORE NEW,0
"Click Commerce, Inc.",CLICK COMMERCE INC,1
GEORGIA INST OF TECH,GENERAL FINANCE CORP,0
British Standards Institution,BRANTLEY CAPITAL CORP,0
Southern California Edison,SOUTHERN FINANCIAL BANCORP INC,0
Albermarle Literary Center,ABRAXIS BIOSCIENCE INC NEW,0
Apple Vacations West Inc.,APPLIED ANALYTICAL IND INC,0
Centers for Families and Children,CYTORI THERAPEUTICS INC,0
First Alliance Bank,FIRST AVIATION SERVICE INC,0
Specialty Gases,SPECIAL METALS CORP,0
Millennium Imaging Medical Center,MILLENNIUM BANKSHARES CORP,0
Americade Inc.,AMERIGROUP CORP,0
Coal river Mountain Watch,CORAUTUS GENETICS INC,0
Westinghouse Lighting,WESTAR ENERGY INC,0
Cherokee Forest Voices.,CHEROKEE INC DEL NEW,0
Commercial Vehicle Safety Alliance,COMMERCIAL VEHICLE GROUP INC,0
Village Mortgage Company,VILLAGE BANK AND TRUST FINL CORP,0
Franklin Savings Bank,FRANKLIN CAPITAL CORP,0
ATLAS FORKLIFT RENTALS INC,ATLAS AMERICA INC,0
"North American Van Lines, Inc.",NORTH AMERICAN VACCINE INC,0
Sunoco Logisticcs,SUNOCO LOGISTICS PARTNERS,1
"Globe Trade Services, Inc",GLOBETEL COMMUNICATIONS CORP,0
Midwest Bus Corporation,MIDWEST BANC HOLDINGS INC,0
Pacific Sun Charters,PACIFIC CONTINENTAL CORP,0
SOLANO IRRIGATION DISTRICT,SOLITARIO EXPLOR & ROYALTY CORP,0
Santa Monica Seafood Co.,SANTANDER BANCORP,0
"STRAIGHTS LAWN & GARDEN, INC.",STRAIGHT PATH COMMUNICATIONS INC,0
"California Fuel Supply, Inc.",CALIFORNIA PIZZA KITCHEN INC,0
First Mortgage Home Loans,FIRST MIDWEST BANCORP DE,0
Terresa Humphries,TELIGENT INC,0
"Riverview Builders, Inc.",RIVERVIEW BANCORP INC,0
Integrated Healthcare Association,INTEGRATED HEALTH TECH INC,0
Career Path Training Corp.,CALDERA SYSTEMS INC,0
University of Arizona,UNIVERSAL DISPLAY CORP,0
Maryland Retailers Association,JAVELIN MORTGAGE INVESTMENT CORP,0
"Blackburn Ford Sales, Inc.",BAR HARBOR BANKSHARES,0
Maria Nepoklonova,MARATHON OIL CORP,0
Bluegrass Community College,BLUE CHIP VALUE FUND INC,0
Intermec Technologies Canada,INTERNET GOLD GOLDEN LINES LTD,0
Michigan Area Council of Governments,MICHIGAN FINANCIAL CORP,0
Ron For Animals,ROSLYN BANCORP INC,0
Success Charter Network,SUCCESS BANCSHARES INC,0
Natural Resource Management Group,NATURAL RESOURCE PARTNERS L P,0
Connecticut Forest and Parks Association,CONNECTICUT WATER SERVICE INC,0
Banker's Toolbox Inc,BIONOVA HOLDING CORP,0
Mortgage Choice,MORTGAGE COM INC,0
"Kruspodin & Company, LLP",MILESTONE SCIENTIFIC INC,0
Watson Chapel Water Assn.,WATSON PHARMACEUTICALS INC,0
California Minnesota Honey Farms,CALIFORNIA INDEPENDENT BANCORP,0
AirTran Airways,AIRTRAN HOLDINGS INC,0
Columbia Irrigation District,COLUMBIA LABORATORIES INC,0
Lake County Division of Transportation,LAKE SUNAPEE BANK GROUP,0
California Tea Party,CALIFORNIA RESOURCES CORP,0
Mario Santana risk analytics,MARION CAPITAL HOLDINGS INC,0
Atlantic Veal & Lamb inc,ATLANTIC BANCGROUP INC,0
Interpublic Group of Companies,INTERPUBLIC GROUP COS INC,1
Health Professionals of Holmes County,HEALTHY PLANET PRODUCTS INC,0
Alliance of Automobile Manufacturers/Vehicle Safety,ALLIANCE ALL MARKET ADVTG FD INC,0
Southern Hills,SOUTHERN BANC INC,0
California Department of Education School Facilities Planning Division,CALIFORNIA WATER SERVICE GROUP,0
Sparboe Companies,SPARK THERAPEUTICS INC,0
Montgomery County Health Department,MONTGOMERY FINANCIAL CORP,0
Chlorine Institute,CHINA DIRECT INC,0
Balanced Energy Future,BRACKNELL CORP,0
"Regional President,",REGIONS FINANCIAL CORP,0
Rohm & Haas Company,ROHM & HAAS CO,1
US China Business Council,U S CHINA INDUSTRIAL EXCH INC,0
Allina Hospitals and Clinics,ALLIANCE NATIONAL MUN INC FD,0
Alliance for Children and Families,ALLIANCE HEALTHCARE SERVICES INC,0
Southern Idaho,SOUTHERN BANC INC,0
"Better Growth Mobile, Inc",BENTLEY PHARMACEUTICALS INC,0
CIVIL SVC EMPLOYEES ASSN,CIRRUS LOGIC INC,0
Minot Public Schools,MINORPLANET SYSTEMS USA INC,0
Michigan Corn Growers Association,MICHIGAN FINANCIAL CORP,0
Summit Commercial Real Estate,SUMMIT THERAPEUTICS PLC,0
Cypress Glen Retirement Home,CYPRESS BIOSCIENCE INC,0
"Pacific Subsea Saipan, Inc.",PACIFIC SUNWEAR OF CA INC,0
FROELICH FEED AND PELLET,GAYLORD ENTERTAINMENT CO NEW,0
Bank of the Cascades,BRONCO DRILLING CO INC,0
Marathon Ashland Pipe Line LLC,MARATHON FINANCIAL CORP,0
Great Lakes Gas Transmissions Company,GREAT BASIN SCIENTIFIC INC,0
Northern Ohio Association Of Herpetologists,NORTHERN OIL & GAS INC,0
"Pacific Cruises NorthWest, Inc.",PACIFIC ASIA PETROLEUM INC,0
HEALTH AND WELFARE OF CANADA,HERITAGE PROPANE PARTNERS L P,0
ALTUS PRODUCTION,AUSTRIA FUND INC,0
Klamath Falls City Schools,KLAMATH FIRST BANCORP INC,0
Healthcare Information and Mangement Systems Society,HERITAGE FINANCIAL GROUP INC,0
Frontier Airline Pilots Association,FRONTIER AIRLINES HLDGS INC,0
Longview Housing Authority,LONGVIEW FIBRE CO,0
T&D Willey Farms,TECHE HOLDING CO,0
Trans Products Compliance and Consulting,TRANSOCEAN PARTNERS LLC,0
Home Health Care Management,HOMEGROCER COM INC,0
United Community Action Network,UNITED CONTINENTAL HOLDINGS INC,0
Greenbriar Ag Management Inc.,FIDELITY BANCORP INC,0
Cross and Auchincloss,CROSSAMERICA PARTNERS LP,0
"United South and Eastern Tribes, Inc.",UNITED STATES OIL FUND L P,0
"Borden Chemical, Inc.",BORDEN CHEMICALS & PLASTICS LP,
"GreenPath, Inc.",FREESEAS INC,0
Premier Recovery Center,PREMIER RESEARCH WORLDWIDE LTD,0
"Continental General Tire, Inc.",CONTINENTAL CHOICE CARE INC,0
"Superior Oil Company, Inc.",SUPERNUS PHARMACEUTICALS INC,0
Lockheed Martin Aircraft Center,LOCKHEED MARTIN CORP,1
Sea Consulting Group,SEA CONTAINERS LTD,0
Manchester Police Department,MANCHESTER TECHNOLOGIES INC,0
Going Green Store,FOCUS MEDIA HOLDING LTD,0
American Pacific Mortgage,AMERICAN PACIFIC BANK,0
Tennessee  Economic Development Board,TENNESSEE COMMERCE BANCORP INC,0
Connecticut Hospice Inc,CONNECTICUT WATER SERVICE INC,0
"Automatic Fire Protection, Inc.",I C ISAACS AND CO INC,0
"Swift Enterprises, Ltd.",SELECTICA INC DEL,0
Southeastern Livestock Network LLC,SOUTHERN CONNECTICUT BANCORP INC,0
Forest Laboratories Inc,FORESTAR GROUP INC,0
Inter-Tribal Council of Nevada,INTERACTIVE PICTURES CORP,0
Connecticut River Watershed Council,CONNECTICUT BANCSHARES INC,0
Meridian Home Mortgage Corporation,MERIDIAN MEDICAL TECHNOLOGIES IN,0
Limoneira Company,LIMONEIRA CO,1
LIFE'S WORC,LIFEPOINT INC,0
Louise Place,ING U S INC,0
National Supportive Housing Network,NATIONAL SERVICE INDUSTRIES INC,0
"Yankee Accent, Inc.",YANKEE CANDLE INC,0
Mental Health Assn of Siouxland,METATEC INTERNATIONAL INC,0
Kansas City Board of Public Utilities,KANSAS CITY LIFE INS CO,0
ALBERT LACOSTA,AQUASITION CORP,0
California Apple Commission,CALIFORNIA COASTAL CMNITS INC,0
Construction Industry Roundtable,CONTAINER STORE GROUP INC,0
Seattle Genetics,SEATTLE GENETICS INC,1
Fredericksburg Anesthesia Associates,FIDELITY FEDERAL BANCORP,0
Balloons Unlimited,BRITISH BIOTECH PLC,0
National Cooperative Refinery Association,NATIONAL COMPUTER SYSTEMS INC,0
Clean Energy Group Waters Initiative,CLEAN DIESEL TECHNOLOGIES INC,0
Manatee Gynecology,MINDARROW SYSTEMS,0
Midamerica Hotels Corporation,MIDAMERICAN ENERGY HLDGS CO NEW,0
Newaldaya Lifescapes,NEW RIVER PHARMACEUTICALS INC,0
Transportation Corridor Agencies,TRANSOCEAN PARTNERS LLC,0
California Marine Invasive Species Program,CALIFORNIA FIRST NATIONAL BANCOR,0
College Illinois!,COLLEGELINK COM INC,0
Center for Social Science Research,COMPANHIA PARANAENSE DE ENERGIA,0
THE REFRACTORIES INST,REGALITO COPPER CORP,0
Queens Industrial Electric Corp.,QUEEN SAND RESOURCES INC,0
Dana Holding Corporation,DANA HOLDING CORP,1
"Heritage Christian Services, Inc.",HEALTHCARE RECOVERIES INC,0
Maryland Turfgrass Council,JAVELIN MORTGAGE INVESTMENT CORP,0
Timberline Instruments,TIMBERLINE RESOURCES CORP,0
Brenda Lawrence,BIOPHARMX CORP,0
Castle Oil Corporation of Harrison,CASINO DATA SYSTEMS,0
Community Pediatric Group,COMMUNITY WEST BANCSHARES,0
EQUITY TECH CORP,EQUITY COMMONWEALTH,0
Santa Barbara County Energy Division,SANTA BARBARA RESTAURANT GRP INC,0
BRIGHAM AND WOMENS HOSP COUNCIL,BRIGHAM EXPLORATION CO,0
Aurora Addiction Services,AURORA BIOSCIENCES CORP,0
Oxford Water Works and Sewer Board,OXFORD TAX EXEMPT FUND II LTD,0
Pennsylvania Environmental Council,PENNSYLVANIA REAL ESTATE INVT TR,0
North Caolina State University,NORCRAFT COMPANIES INC,0
University of Virginia Department of Pathology,UNIVERSAL BROADBAND NETWORKS INC,0
Branford Career Institutes,BLACKROCK NJ INV QLTY MN TR INC,0
Group Health Research Institute,GLOBAL POWER EQUIPMENT GROUP INC,0
Professional Dairy Heifer Growers Association,PROFESSIONAL DIVERSITY NETWK INC,0
Johnson County Schools,JOHNSON CONTROLS INC,0
ELECTROSWITCH,ELECTROSCOPE INC,0
HealthCare Institute of New Jersey,HEALTHTRONICS SURGICAL SVCS INC,0
Arizona Adobe Group Realty,ALLMERICA SECURITIES TRUST,0
World Fuel Services | Colt Intl.,WORLD FUEL SERVICES CORP,
"Karlinda Associates, LLC",MARINUS PHARMACEUTICALS INC,0
"Goodman Flying Service, Inc.",FOX ENTERTAINMENT GROUP INC,0
United Steel Workers Local Union,UNITED TENNESSEE BANKSHARES INC,0
Keller Williams Realty Boise,MYRIAD GENETICS INC,0
Western Mining Action Project,WESTERN MULTIPLEX CORP,0
Bill Deatherage,BLACKROCK MUN 2018 TERM TR,0
"Birmingham Research Group, Inc.",BURMAH CASTROL PLC,0
Energex Corporation,ENERGY PRODUCTION CO,0
Central Research Department,CENTRAIS ELETRICAS BRASILEIRAS S,0
INDEPENDENT FARMER,INDEPENDENCE REALTY TRUST INC,0
Highway Loss Data Institute,HIGH YIELD PLUS FD INC,0
Orlando Financial,ORASURE TECHNOLOGIES INC,0
"Arlington County, Virginia",ALLION HEALTHCARE INC,0
Republic of Cameroon,REPUBLIC GROUP INC,0
Miller's Honey Company,MILLER PETROLEUM INC,0
Virginia Credit Union,VIRGINIA GAS CO,0
New Yorkers for Constitutional Freedoms,NEW YORK COMMUNITY BANCORP INC,0
"Ballard Realty Company, Inc",BARRIER THERAPEUTICS INC,0
ASSN FOR MFG TECH,ASSOCIATED BANC CORP,0
"Orland Therapy Specialists, Ltd.",ORASURE TECHNOLOGIES INC,0
Associated Industries of Missouri,ASSOCIATED MATERIAL INC,0
Arc of Union County,ARIES MARITIME TRANSPORT LTD,0
Health by Choice,HEALTHEQUITY INC,0
Tyco Fire & Building Products,TECHNOLOGY RESEARCH CORP,0
"New England Tissue Issue, Inc.",NEW WORLD RESTAURANT GROUP INC,0
SCOTT R HAISTINGS,SCOTTISH RE GROUP LTD,0
North County Shootest Association,NORTHERN STATES FNCL CORP NEW,0
Government of the Russian Federation,GOVERNMENT TECHNOLOGY SVCS INC,0
Women's Foundation of Californi,WOMENS GOLF UNLIMITED INC,0
People For Puget Sound,PEOPLES BANK BRIDGEPORT,0
"Benham & Company, Inc.",ZYNERBA PHARMACEUTICALS INC,0
Alliance for Medical Systems Transformation,ALLIANCEBERNSTEIN HOLDING L P,0
INTL PERIPHERAL SYSTEMS INC,INTERNATIONAL SECS EXCH HLDGS IN,0
Indian Land Working Group,INDUSTRIAL SERVICES OF AM INC,0
Stone Maple Farm Fireworks,STONEHAVEN REALTY TRUST,0
Sebree Works,SEQUENOM INC,0
Alliance of wound care stakeholders,ALLIANCE WORLD DOLLAR GOVT FD II,0
International Association of Defense Counsel,INTERNATIONAL ASSETS HLDG CORP,0
The Heritage Escrow Company,HEALTHWORLD CORP,0
"HealthPro Medical Billing, Inc.",HELIOS HIGH INCOME FUND INC,0
Century Ambulance Service,CENTURY BANCSHARES INC,0
Cardinal Coach Lines Limited,CARDINAL FINANCIAL CORP,0
Manitoba Beef Prodcuers,KIT MANUFACTURING CO,0
Continental Airlines System Engineering,CONTINENTAL AIRLINES INC,1
Univ of CO Health Sciences Center,UNIVERSAL POWER GROUP INC,0
Talbot Lab,TALK CITY INC,0
United Professional Horsemen's Association,UNITED PAYORS & UNITED PRVRS INC,0
Historical Flight Foundation Inc,HASTINGS MANUFACTURING CO,0
"Charlotte Harbor Water Association, Inc.",CIBA SPECIALTY CHEMICALS HDG INC,0
Metropolitan Transit,METRON TECHNOLOGY N V,0
TRUCK RENTING AND LEASING ASSN,TRAVELPORT WORLDWIDE LTD,0
Texas Cattle Feeders Association,TEXAS PACIFIC LAND TRUST,0
Technical Gas Products,TECHNICAL CHEMICALS & PRODS INC,0
T &P Investments,TECNOGLASS INC,0
Nevada County Health Unit,NEVADA GOLD & CASINOS INC,0
Horizon Engineering,HORIZON OFFSHORE INC,0
Independent Energy Partners,INDEPENDENT ENERGY HLDGS PLC,0
Shell's REvised Exploration Plan in,S H F L ENTERTAINMENT INC,0
Chesapeake Bay Program's STAC Executive Board,CHESAPEAKE BIOLOGICAL LABS INC,0
West Wind Farm,WESTAR ENERGY INC,0
"Camp Nast Associates , LLC",C A S MEDICAL SYSTEMS INC,0
ASARCO Incorporated,ASIA SATELLITE TELECOM HLDGS LTD,0
Babcock & Wilcox Nuclear Operations Group,BABCOCK & WILCOX ENTERPRISES INC,
