query_string,candidate_string,match
"CEDARON MEDICAL, INC.",CEDARON MEDICAL INC,1
"VeriMed, LLC",VeriMed LLC,1
"Nystrom, John",Nystrom John,1
"EMBASSY OF KOREA, THE KOREAN GOVERNMENT",EMBASSY OF KOREA THE KOREAN GOVERNMENT,1
"CITY OF LOGAN, UTAH",CITY OF LOGAN UTAH,1
CAPITAL PARTNERSHIPS VA INC.,CAPITAL PARTNERSHIPS VA INC,1
"Gonzales & Gonzales Bonds and Insurance Agency, Inc.",Gonzales & Gonzales Bonds and Insurance Agency Inc,1
"POLYKINETICS, INC",POLYKINETICS INC,1
"Thermal Energy Development Partnership, L.P.",Thermal Energy Development Partnership L P,1
"Mitsubishi Gas Chemical America, Inc.",Mitsubishi Gas Chemical America Inc,1
"CHIANG, PATEL & YERBY",CHIANG PATEL & YERBY,1
"Capstone Financial Group, Inc.",Capstone Financial Group Inc,1
GAS TECHNOLOGY INSTITUTE                ,GAS TECHNOLOGY INSTITUTE,1
Pacific Sunset Resources Inc.,Pacific Sunset Resources Inc,1
"Motorola Mobility, Inc.",Motorola Mobility Inc,1
"Middleton Township, NJ",Middleton Township NJ,1
BURNS AND ROE INC.,BURNS AND ROE INC,1
"Climate Center and Clean Air Program, Natural Resources Defense Council",Climate Center and Clean Air Program Natural Resources Defense Council,1
"Scientific Systems Company, Inc.",Scientific Systems Company Inc,1
"InSource, LLC",InSource LLC,1
LEON G. BILLINGS,LEON G BILLINGS,1
"CLOUGH, HARBOUR & ASSOC",CLOUGH HARBOUR & ASSOC,1
"Orange County, CA",Orange County CA,1
"Rapid7, Inc.",Rapid7 Inc,1
"AES PUERTO RICO, INC.",AES PUERTO RICO INC,1
"CoalStar Industries, Incorporated",CoalStar Industries Incorporated,1
"BET HOLDINGS II, INC",BET HOLDINGS II INC,1
"ELSEVIER, INC",ELSEVIER INC,1
"All Aboard Florida - Operations, LLC",All Aboard Florida - Operations LLC,1
"LottoInteractive, Inc.",LottoInteractive Inc,1
"THE BALDWIN GROUP, INC.",THE BALDWIN GROUP INC,1
ZEON CHEMICALS L.P.,ZEON CHEMICALS L P,1
"Vertical Alliance Group, Inc.",Vertical Alliance Group Inc,1
E.ON CLIMATE & RENEWABLES NORTH AMERICA INC.,E ON CLIMATE & RENEWABLES NORTH AMERICA INC,1
"Licking Rural Electrifications, Inc.",Licking Rural Electrifications Inc,1
"Sesame Enable, Inc",Sesame Enable Inc,1
"Stoll, Stoll et al",Stoll Stoll et al,1
"PROFESSIONAL SPORTS PLANNING, INC",PROFESSIONAL SPORTS PLANNING INC,1
"Liquid Robotics, Inc.",Liquid Robotics Inc,1
"BUFFALO SUPPLY, INC.",BUFFALO SUPPLY INC,1
"South Carolina Fuel Company, Inc.",South Carolina Fuel Company Inc,1
"Greenpak, Inc.",Greenpak Inc,1
"J. Leek Associates, Inc.",J Leek Associates Inc,1
"Southern Energy Co., Inc.",Southern Energy Co Inc,1
QUIZNOS MASTER  ,QUIZNOS MASTER,1
"IDAHO GENERAL MINES, INC.",IDAHO GENERAL MINES INC,1
"The Bitcoin Foundation, Inc.",The Bitcoin Foundation Inc,1
"AVETA, INC.",AVETA INC,1
"CHESTERTON, A.W. CO",CHESTERTON A W CO,1
321 STUDIOS.COM INC,321 STUDIOS COM INC,1
TARGA RESOURCES CORP.,TARGA RESOURCES CORP,1
"RAVE Wireless, Inc.",RAVE Wireless Inc,1
"PRODUCTION SERVICE & SALES DISTRICT COUNCIL, UFCW-AFL-CIO",PRODUCTION SERVICE & SALES DISTRICT COUNCIL UFCW-AFL-CIO,1
"Allergan, Inc.",Allergan Inc,1
Black United Fund of Michigan Inc.,Black United Fund of Michigan Inc,1
"Solutia, Inc.",Solutia Inc,1
"City of Imperial, CA",City of Imperial CA,1
"CITY OF GALT, CALIFORNIA",CITY OF GALT CALIFORNIA,1
"HEADWATERS, INCORPORATED",HEADWATERS INCORPORATED,1
"Sundrop Fuels, Inc.",Sundrop Fuels Inc,1
Arch Capital Group  Inc.,Arch Capital Group Inc,1
REGAL ENERGY CORP.,REGAL ENERGY CORP,1
"Phyre Technologies, Inc",Phyre Technologies Inc,1
"Anjon Biologics, Inc.",Anjon Biologics Inc,1
St. Mary's Hospital - Passaic,St Mary's Hospital - Passaic,1
Edison Mission Midwest Holdings Co.,Edison Mission Midwest Holdings Co,1
"WALTON CO, FL",WALTON CO FL,1
"CITY OF RIVIERA BEACH, FLORIDA",CITY OF RIVIERA BEACH FLORIDA,1
LAFARGE S.A.,LAFARGE S A,1
"S&B INFRASTRUCTURE, LTD",S&B INFRASTRUCTURE LTD,1
"COALITION FOR SAFE AND AFFORDABLE CHILDRENSWEAR, INC.",COALITION FOR SAFE AND AFFORDABLE CHILDRENSWEAR INC,1
"GREATER MIAMI HEALTH AND TRAINING CENTER, CENTER FOR HAITIAN STUDIES",GREATER MIAMI HEALTH AND TRAINING CENTER CENTER FOR HAITIAN STUDIES,1
"Lower Swatara Township, PA",Lower Swatara Township PA,1
"ROSEMORE, INC",ROSEMORE INC,1
"United Parcel Service, Inc.",United Parcel Service Inc,1
"GENWORTH FINANCIAL, INC.",GENWORTH FINANCIAL INC,1
"STERICYCLE, INC",STERICYCLE INC,1
"Brooks Automation, Inc.",Brooks Automation Inc,1
"Radiation Therapy Alliance, Inc.",Radiation Therapy Alliance Inc,1
"BRASSELL, ROBERT J JR",BRASSELL ROBERT J JR,1
"ENGIE NORTH AMERICA, INC.",ENGIE NORTH AMERICA INC,1
"CITY OF CALERA, ALABAMA",CITY OF CALERA ALABAMA,1
"Infinium, Inc.",Infinium Inc,1
Advance Payment System  ,Advance Payment System,1
"Martin Baker Aircraft Co., Ltd.",Martin Baker Aircraft Co Ltd,1
"SunRun, Inc.",SunRun Inc,1
"SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT, INC.",SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT INC,1
"IETAN CONSULTING, LLC",IETAN CONSULTING LLC,1
"CHC Flu Shot Services, Inc.",CHC Flu Shot Services Inc,1
Leslie Controls Inc.,Leslie Controls Inc,1
"LSU HEALTH SCIENCES CENTER, HEALTH CARE SERVICES DIVISION",LSU HEALTH SCIENCES CENTER HEALTH CARE SERVICES DIVISION,1
"The American Occupational Therapy Association, Inc.",The American Occupational Therapy Association Inc,1
"Cantu Services, Inc.",Cantu Services Inc,1
"IMCLONE SYSTEMS, INC.",IMCLONE SYSTEMS INC,1
"Association of Battery Recyclers, Inc.",Association of Battery Recyclers Inc,1
"FIREFLY ENERGY, INC",FIREFLY ENERGY INC,1
", North",North,1
"CITY OF NEWARK, NJ",CITY OF NEWARK NJ,1
J & J Snack Foods Sales Corp.,J & J Snack Foods Sales Corp,1
ALK-Abello Inc.,ALK-Abello Inc,1
"Aerojet Rocketdyne, Inc.",Aerojet Rocketdyne Inc,1
"Eaton Energy Solutions, Inc.",Eaton Energy Solutions Inc,1
TIGUA INC.,TIGUA INC,1
"OWENS-ILLINOIS, INC",OWENS-ILLINOIS INC,1
"South Houston Green Power, LLC",South Houston Green Power LLC,1
Ceannate Corp.,Ceannate Corp,1
"Neustar, Inc.",Neustar Inc,1
"TELACU Industries, Inc.",TELACU Industries Inc,1
"EDUCATION INVESTMENT COMPANY, LLC",EDUCATION INVESTMENT COMPANY LLC,1
"FINASI, S.P.A..",FINASI S P A,1
"AIM EDUCATION, INC.",AIM EDUCATION INC,1
"Orrick, Herrington & Sutcliffe",Orrick Herrington & Sutcliffe,1
"KAMO Electric Cooperative, Inc.",KAMO Electric Cooperative Inc,1
NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSN.,NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSN,1
"BAJRAKTARI, HARRY",BAJRAKTARI HARRY,1
"MIC International Trade Consulting, LLC",MIC International Trade Consulting LLC,1
"Sam Rayburn G&T Cooperative, Inc.",Sam Rayburn G&T Cooperative Inc,1
Compliance Coach Inc.,Compliance Coach Inc,1
J.D. Gas Inc.,J D Gas Inc,1
"Gaston College Foundation, Inc.",Gaston College Foundation Inc,1
"Flying A. Holdings, LLC",Flying A Holdings LLC,1
"Lake County, CA",Lake County CA,1
"City of New Richmond, WI",City of New Richmond WI,1
CITADEL SECURITY SYSTEMS INC.,CITADEL SECURITY SYSTEMS INC,1
"The Gillette Company, Inc.",The Gillette Company Inc,1
"Spencer, Robert",Spencer Robert,1
"Florida Power Development, LLC",Florida Power Development LLC,1
"ALLIED DEFENSE GROUP, INC.",ALLIED DEFENSE GROUP INC,1
"Mettiki Coal , LLC",Mettiki Coal LLC,1
"Fragomen, Del Rey, Bernsen & Loewy, LLP",Fragomen Del Rey Bernsen & Loewy LLP,1
"SAPRAC, INC.",SAPRAC INC,1
"PREMIER, INC.",PREMIER INC,1
"Pillar Capital Group, LLC",Pillar Capital Group LLC,1
"Gas, Incorporated",Gas Incorporated,1
UNITED TECHNOLOGIES CORPORATION   CLIMATE,UNITED TECHNOLOGIES CORPORATION CLIMATE,1
King.com Ltd,King com Ltd,1
Flyington Freighters Pvt. Ltd.,Flyington Freighters Pvt Ltd,1
"PHOENIX CAPITAL MANAGEMENT, LLC",PHOENIX CAPITAL MANAGEMENT LLC,1
"UNITAH COUNTY, UTAH",UNITAH COUNTY UTAH,1
B-E AEROSPACE INC.,B-E AEROSPACE INC,1
"ECM Plastics, Inc.",ECM Plastics Inc,1
"DOP BIOPHARMA, INC.",DOP BIOPHARMA INC,1
"GORDON, ANGELO",GORDON ANGELO,1
"MIRABEAU FAMILY LEARNING CENTER, INC",MIRABEAU FAMILY LEARNING CENTER INC,1
"Marinus Pharmaceuticals, Inc.",Marinus Pharmaceuticals Inc,1
"BOARD OF PUBLIC UTILITIES OF SPRINGFIELD, MO",BOARD OF PUBLIC UTILITIES OF SPRINGFIELD MO,1
"Thomas, Lyn",Thomas Lyn,1
"City of Pasco, WA",City of Pasco WA,1
"City of Macon, GA",City of Macon GA,1
"HUGHES TELEMATICS, INC. ",HUGHES TELEMATICS INC,1
"Avon Product, Inc.",Avon Product Inc,1
"YMCA OF GLENDALE, CA",YMCA OF GLENDALE CA,1
"Greenwich Biosciences, Inc.",Greenwich Biosciences Inc,1
"EOS AIRLINES, INC",EOS AIRLINES INC,1
U.S. VIRGIN ISLANDS VETERANS MEMORIAL,U S VIRGIN ISLANDS VETERANS MEMORIAL,1
"Epic Asset Management, Inc.",Epic Asset Management Inc,1
"City of Milledgeville, Georgia",City of Milledgeville Georgia,1
"City of Ferndale, California",City of Ferndale California,1
"Pacify Health, Inc.",Pacify Health Inc,1
"Newark, CA",Newark CA,1
"Cobalt Technologies, Inc.",Cobalt Technologies Inc,1
"NVR, INC",NVR INC,1
"MUNICIPAL CAPITAL MARKETS GROUP, INC.",MUNICIPAL CAPITAL MARKETS GROUP INC,1
"Wilkie Farr & Gallagher, LLP",Wilkie Farr & Gallagher LLP,1
"COALITION OF SERVICE INDUSTRIES, INC",COALITION OF SERVICE INDUSTRIES INC,1
"Community Health Center, Inc.",Community Health Center Inc,1
"Otis Eastern Service, LLC",Otis Eastern Service LLC,1
"SANTA ANA UNIFIED SCHOOL DISTRICT, CA",SANTA ANA UNIFIED SCHOOL DISTRICT CA,1
"CITY OF MORRO BAY, CA",CITY OF MORRO BAY CA,1
"The Pacific Communities, Inc.",The Pacific Communities Inc,1
PTC Inc.,PTC Inc,1
"City of Bayonne, NJ",City of Bayonne NJ,1
"LIBERTY RESOURCES, INC.",LIBERTY RESOURCES INC,1
MR. YASSIN BEYAN,MR YASSIN BEYAN,1
"LEVIN & ASSOCIATES, RICK",LEVIN & ASSOCIATES RICK,1
"Bipartisan Advocacy Center, Inc.",Bipartisan Advocacy Center Inc,1
"THE LIFECARE GROUP, LLC",THE LIFECARE GROUP LLC,1
"Cummins, inc.",Cummins inc,1
"Management, Science and Innovation",Management Science and Innovation,1
"GREG ERICKSON, ATTORNEY AT LAW",GREG ERICKSON ATTORNEY AT LAW,1
"Hospice of the North Shore, Inc.",Hospice of the North Shore Inc,1
"WESTERN HOLDINGS GROUP, LLC",WESTERN HOLDINGS GROUP LLC,1
"The Livingston Group, LLC -",The Livingston Group LLC -,1
"DNBAR, AMY K.",DNBAR AMY K,1
"WAGNER & BROWN, LTD",WAGNER & BROWN LTD,1
"Brazos Loan Servicing, Inc.",Brazos Loan Servicing Inc,1
"City of Winslow, AZ",City of Winslow AZ,1
"TV One, LLC",TV One LLC,1
"Fire Fighters of Palmdale, CA local I-25",Fire Fighters of Palmdale CA local I-25,1
"SUPERIOR AVIATION BEIJING CO. LTD., NO. 11, JINGHAISAN ROAD",SUPERIOR AVIATION BEIJING CO LTD NO 11 JINGHAISAN ROAD,1
"CONFEDERATED TRIBES -WARM SPRINGS RESERVATION,OR",CONFEDERATED TRIBES -WARM SPRINGS RESERVATION OR,1
JDI Integrated Advertising Ltd.,JDI Integrated Advertising Ltd,1
"GOODWILL INDUSTRIES OF CENTRAL INDIANA, INC.",GOODWILL INDUSTRIES OF CENTRAL INDIANA INC,1
"ALVOGEN, INC.",ALVOGEN INC,1
SANOFI US SERVICES INC.,SANOFI US SERVICES INC,1
"EnLink Midstream Services, LLC",EnLink Midstream Services LLC,1
"Green Resource, LLC",Green Resource LLC,1
"Village of Lyndonville, Vermont Electric Dept",Village of Lyndonville Vermont Electric Dept,1
"City of Hodgenville, KY",City of Hodgenville KY,1
"City of Seward, Ak",City of Seward Ak,1
"City of Escondido, CA",City of Escondido CA,1
"Hickory Title, Llc",Hickory Title Llc,1
Tenaska Inc.,Tenaska Inc,1
"HORRY COUNTY, SC",HORRY COUNTY SC,1
"Tendril Networks, Inc.",Tendril Networks Inc,1
"KNWEBS, LLC",KNWEBS LLC,1
"Minnesota School of Business, Inc.",Minnesota School of Business Inc,1
"Excel Property Management Services, Inc.",Excel Property Management Services Inc,1
"HOWARD COUNTY, MD",HOWARD COUNTY MD,1
"COUTO, ESTATE OF GEORGE",COUTO ESTATE OF GEORGE,1
"Meggitt-USA, Inc.",Meggitt-USA Inc,1
"Drylet, LLC",Drylet LLC,1
"Ovation Pharmaceuticals, Inc.",Ovation Pharmaceuticals Inc,1
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",TRANSPORT WORKERS UNION OF AMERICA AFL-CIO,1
"WPS New England, Inc.",WPS New England Inc,1
"The AN Group, Inc.",The AN Group Inc,1
MOOG INC.,MOOG INC,1
"AES HIGHGROVE, L.L.C.",AES HIGHGROVE L L C,1
"tenKsolar, Inc.",tenKsolar Inc,1
Roll-Up Capital Corp.,Roll-Up Capital Corp,1
"AL'S PLANT CARE, INC.",AL'S PLANT CARE INC,1
RECON OPTICAL INC.,RECON OPTICAL INC,1
"Criterion Systems, Inc.",Criterion Systems Inc,1
"CONF. TRIBES OF THE COOS, L. UMP. & SIUS. INDIANS",CONF TRIBES OF THE COOS L UMP & SIUS INDIANS,1
"GFI Group, Inc.",GFI Group Inc,1
"Open Society Policy Center, Inc.",Open Society Policy Center Inc,1
"City of Placerville, CA",City of Placerville CA,1
"FLYER DEFENSE, LLC",FLYER DEFENSE LLC,1
"TOWN OF SECAUCUS, NJ - OFFICE OF THE MAYOR",TOWN OF SECAUCUS NJ - OFFICE OF THE MAYOR,1
"Nortek, Inc.",Nortek Inc,1
"CIRCLE SEAL CONTROLS, INC",CIRCLE SEAL CONTROLS INC,1
"Powell Valley Electric Cooperative, Inc.",Powell Valley Electric Cooperative Inc,1
"PL DEVELOPMENTS, INC.",PL DEVELOPMENTS INC,1
CHICO'S FAS INC.,CHICO'S FAS INC,1
"Avnet, Inc.",Avnet Inc,1
"PDP Holdings, LLC",PDP Holdings LLC,1
"Haver, Christopher",Haver Christopher,1
GILEAD SCIENCES INC.,GILEAD SCIENCES INC,1
JEFFREY S. BURUM ENTERPRISES,JEFFREY S BURUM ENTERPRISES,1
"PURDY-MCGUIRE, INC.",PURDY-MCGUIRE INC,1
ISAGRO USA INC.,ISAGRO USA INC,1
"Domtar Paper Company, LLC",Domtar Paper Company LLC,1
"Spectra Jet, Inc.",Spectra Jet Inc,1
"L-3 Communications, Inc.",L-3 Communications Inc,1
"Deming, John L",Deming John L,1
"LEDYARD, NORTH STONINGTON & PRESTON, CT",LEDYARD NORTH STONINGTON & PRESTON CT,1
"CITY OF UNION CITY, CA",CITY OF UNION CITY CA,1
"N.K. BHANDARI ARCHITECTURE & ENGINEERING, P.C.",N K BHANDARI ARCHITECTURE & ENGINEERING P C,1
"Picerne Capital, LLC",Picerne Capital LLC,1
St. Mary's University,St Mary's University,1
CareFirst  BlueCross BlueShield,CareFirst BlueCross BlueShield,1
"TPL, INC.",TPL INC,1
"Sutter County, CA",Sutter County CA,1
THE .TV CORP INTL,THE TV CORP INTL,1
"SoFcoast, Inc.",SoFcoast Inc,1
"SILURIA TECHNOLOGIES, INC.",SILURIA TECHNOLOGIES INC,1
GovDelivery.com,GovDelivery com,1
Career Builder.com,Career Builder com,1
COMSTOCK MINING INC.,COMSTOCK MINING INC,1
U.S. Flare Management,U S Flare Management,1
"NEXA CAPITAL PARTNERS, LLC",NEXA CAPITAL PARTNERS LLC,1
"SUN HEALTHCARE GROUP, INC",SUN HEALTHCARE GROUP INC,1
"AT & T Services, Inc.",AT & T Services Inc,1
"M2Z NETWORKS, INC.",M2Z NETWORKS INC,1
"Bloomberg, L.P.",Bloomberg L P,1
"EXPERIAN, INC",EXPERIAN INC,1
"Copper Development Association, Inc",Copper Development Association Inc,1
"Tapfin, LLC",Tapfin LLC,1
"Water Remediation & Technology, LLC",Water Remediation & Technology LLC,1
"CITY OF UNIONTOWN, AL",CITY OF UNIONTOWN AL,1
"Wright Medical Technology, Inc.",Wright Medical Technology Inc,1
"MEYERS & CO INC, B E",MEYERS & CO INC B E,1
"HOLLADAY, UTAH",HOLLADAY UTAH,1
Barksdale Forward Inc.,Barksdale Forward Inc,1
"International Sugar Trade Coalition, Inc.",International Sugar Trade Coalition Inc,1
"SECURE WRAP, INC",SECURE WRAP INC,1
"BEACON CAPITAL STRATEGIES, INC",BEACON CAPITAL STRATEGIES INC,1
"Soitec Solar, Inc",Soitec Solar Inc,1
"UNAXIS USA, INC",UNAXIS USA INC,1
"CARDSYSTEMS SOLUTIONS, INC.",CARDSYSTEMS SOLUTIONS INC,1
"Cornerstone Government Affairs obo Beam Suntory, Inc.",Cornerstone Government Affairs obo Beam Suntory Inc,1
"Save the Children Action Network, Inc.",Save the Children Action Network Inc,1
"CITY OF MADISON , AL",CITY OF MADISON AL,1
"SCHOLASTIC, INC.",SCHOLASTIC INC,1
"The Manitowoc  Company, Inc",The Manitowoc Company Inc,1
"Indiana Secondary Market Education Loans, Inc.",Indiana Secondary Market Education Loans Inc,1
"City of West Des Moines, IA",City of West Des Moines IA,1
"Spectrum Pharmaceuticals, Inc.",Spectrum Pharmaceuticals Inc,1
"Lone Star Fund IV, L.P.",Lone Star Fund IV L P,1
"Alleghany County, NC",Alleghany County NC,1
"SpectraSensors, Inc",SpectraSensors Inc,1
"FORETHOUGHT FINANCIAL SERVICES, INC.",FORETHOUGHT FINANCIAL SERVICES INC,1
INDUSTRIAL TRUCK  ASSN,INDUSTRIAL TRUCK ASSN,1
"VALIDUS SERVICES, LLC",VALIDUS SERVICES LLC,1
"Smoking Everywhere, LLC",Smoking Everywhere LLC,1
Transcanada Pipeline USA Ltd.,Transcanada Pipeline USA Ltd,1
"CSRA, Inc.",CSRA Inc,1
ClearCapital.com Inc.,ClearCapital com Inc,1
"City of Green Acres, FL",City of Green Acres FL,1
"Hutchinson Industries, Inc.",Hutchinson Industries Inc,1
"All-Circo, Inc.",All-Circo Inc,1
"ADMMICRO, INC.",ADMMICRO INC,1
"Alachua, County, Florida",Alachua County Florida,1
"City of Imperial Beach, California",City of Imperial Beach California,1
"CITY OF YERINGTON, NV",CITY OF YERINGTON NV,1
"PERRY PINES, LLC",PERRY PINES LLC,1
EcoElŽctrica L.P.,EcoElŽctrica L P,1
"Dyncorp International, LLC",Dyncorp International LLC,1
"SECURITY NATIONAL GUARANTY, INC.",SECURITY NATIONAL GUARANTY INC,1
"City of Stephenville, TX",City of Stephenville TX,1
OUTERWALL INC.,OUTERWALL INC,1
"CITY OF CHICAGO, DEPT OF ENVIRONMENT",CITY OF CHICAGO DEPT OF ENVIRONMENT,1
carsdirect.com,carsdirect com,1
ANA G. MENDEZ UNIV SYSTEM,ANA G MENDEZ UNIV SYSTEM,1
Ibex                               ,Ibex,1
"Solyndra, LLC",Solyndra LLC,1
Tyco Telecommunications  Inc.,Tyco Telecommunications Inc,1
"HYBRIVET SYSTEMS, INC.",HYBRIVET SYSTEMS INC,1
"Poudre Valley Rural Electric Association, Inc.",Poudre Valley Rural Electric Association Inc,1
"Pearl Hotel Investors, LLC",Pearl Hotel Investors LLC,1
"Collaborative for Academic, Social & Emotional Learning",Collaborative for Academic Social & Emotional Learning,1
"FREEDOM TO WORK ADVOCACY FUND, INC.",FREEDOM TO WORK ADVOCACY FUND INC,1
"Wolverine Power Supply Cooperative, Inc.",Wolverine Power Supply Cooperative Inc,1
"ARGONAUT GROUP, INC.",ARGONAUT GROUP INC,1
"MACLEE HOLDINGS, LLC",MACLEE HOLDINGS LLC,1
"Fontem U.S., Inc.",Fontem U S Inc,1
"Vermillion, Inc.",Vermillion Inc,1
Sunlight Photonics Inc.,Sunlight Photonics Inc,1
"Sanchez Capital, LLC",Sanchez Capital LLC,1
ESTATE OF ROBERT C. LARSON,ESTATE OF ROBERT C LARSON,1
"New England Village, Inc.",New England Village Inc,1
"Advanced Cleanup Technologies, Inc.",Advanced Cleanup Technologies Inc,1
"City of Glendale, AZ",City of Glendale AZ,1
"CITY OF ORLANDO, FL",CITY OF ORLANDO FL,1
Ms. Ruth Parasol and Mr. Russ DeLeon,Ms Ruth Parasol and Mr Russ DeLeon,1
"NATIONAL STONE, SAND AND GRAVEL ASSOCIATION",NATIONAL STONE SAND AND GRAVEL ASSOCIATION,1
"LA CIENEGA JEFFERSON TOWERS, LLC",LA CIENEGA JEFFERSON TOWERS LLC,1
"SEMANTIC RESEARCH, INC",SEMANTIC RESEARCH INC,1
T.I.P. RURAL ELECTRIC COOPERATIVE,T I P RURAL ELECTRIC COOPERATIVE,1
"Mitsubishi Nuclear Energy Systems, Inc.",Mitsubishi Nuclear Energy Systems Inc,1
"ACT, Inc.",ACT Inc,1
Northwest Capital Corp.,Northwest Capital Corp,1
J. D.,J D,1
"MIDWEST AIR TRAFFIC SERVICE, INC.",MIDWEST AIR TRAFFIC SERVICE INC,1
"Avon Protection Systems, Inc.",Avon Protection Systems Inc,1
"Nine One One, Inc.",Nine One One Inc,1
"Honeywell Technology Solutions, Inc.",Honeywell Technology Solutions Inc,1
"Millennium, The Takeda Encology Company",Millennium The Takeda Encology Company,1
CENTENE CORP.,CENTENE CORP,1
"SQUARE, INC.",SQUARE INC,1
"Wedgewood Village Pharmacy, Inc.",Wedgewood Village Pharmacy Inc,1
"ECONOMIC, FINANCIAL",ECONOMIC FINANCIAL,1
"Totah Communications, Inc.",Totah Communications Inc,1
"HIGHMARK, INC",HIGHMARK INC,1
"Retrix AreoDrome Centers, Inc.",Retrix AreoDrome Centers Inc,1
"Majestic Housing and Development, LLC",Majestic Housing and Development LLC,1
"WESTFIELD, IN",WESTFIELD IN,1
"Castleton Energy Center, LLC",Castleton Energy Center LLC,1
"Texas Energy Operations, LC",Texas Energy Operations LC,1
"Apple, Inc",Apple Inc,1
"Rafael USA, Inc.",Rafael USA Inc,1
"RED ARCH SOLUTIONS, INC",RED ARCH SOLUTIONS INC,1
"Enel Green Power North America, Inc. and its affiliates",Enel Green Power North America Inc and its affiliates,1
"MWH GLOBAL, INC.",MWH GLOBAL INC,1
"U.S. Custom Harvesters, Inc.",U S Custom Harvesters Inc,1
Physimetrics Inc.,Physimetrics Inc,1
"ENVIRONMENTAL RECLAMATION & RECYCLING, LLC",ENVIRONMENTAL RECLAMATION & RECYCLING LLC,1
"City of Long Beach, California",City of Long Beach California,1
"CITY OF AURORA, CO",CITY OF AURORA CO,1
SPRINT SPECTRUM L.P.,SPRINT SPECTRUM L P,1
"Solano County, CA",Solano County CA,1
Brush Engineered Material Inc.,Brush Engineered Material Inc,1
"Spero Opco, Inc.",Spero Opco Inc,1
Mitsui & Co.,Mitsui & Co,1
"BROTHERHOOD OF MAINTENANCE OF WAY EMP DIV OF THE INTL BROTHERHOOD OF
   TEAMSTERS",BROTHERHOOD OF MAINTENANCE OF WAY EMP DIV OF THE INTL BROTHERHOOD OF TEAMSTERS,1
"ANDERSON, TERRY A.",ANDERSON TERRY A,1
Wellpartner Inc.,Wellpartner Inc,1
E. and E. Giese,E and E Giese,1
"MIDWEST INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC",MIDWEST INDEPENDENT TRANSMISSION SYSTEM OPERATOR INC,1
"Exports, FDI & Tax Cmte/AmCham MENA",Exports FDI & Tax Cmte/AmCham MENA,1
Jefferson Orchards Inc.,Jefferson Orchards Inc,1
"iWalk, Inc.",iWalk Inc,1
RENEWABLE ENERGY SYSTEMS CANADA INC.,RENEWABLE ENERGY SYSTEMS CANADA INC,1
"NEXIA BIOTECHNOLOGIES, INC",NEXIA BIOTECHNOLOGIES INC,1
"Worley Catastrophe Response, LLC",Worley Catastrophe Response LLC,1
"Topspin Partners LBO, LP",Topspin Partners LBO LP,1
"VISA, U.S.A., INC.",VISA U S A INC,1
"City of Galion, OH",City of Galion OH,1
"DAKOTA COUNTY, MINNESOTA",DAKOTA COUNTY MINNESOTA,1
"VISION TECHNOLOGIES, INC",VISION TECHNOLOGIES INC,1
"GLOBAL SECURITY SYSTEMS, INC.",GLOBAL SECURITY SYSTEMS INC,1
"MILLENNIUM PHARMACEUTICALS, INC.",MILLENNIUM PHARMACEUTICALS INC,1
"Intuitive Surgical, Inc.",Intuitive Surgical Inc,1
"D-J Engineering, Inc.",D-J Engineering Inc,1
"The DIRECTV Group, Inc.",The DIRECTV Group Inc,1
"COVENTRY HEALTH CARE, INC",COVENTRY HEALTH CARE INC,1
"Physical Sciences, Inc.",Physical Sciences Inc,1
"Zavante Therapeutics, Inc.",Zavante Therapeutics Inc,1
Edge Therapeutics Inc.,Edge Therapeutics Inc,1
"ACTAVIS, INC.",ACTAVIS INC,1
"CytoSorbents, Inc.",CytoSorbents Inc,1
"Architected Materials, LLC",Architected Materials LLC,1
"PROFESSIONAL MORTGAGE CENTERS, INC.",PROFESSIONAL MORTGAGE CENTERS INC,1
"G.W.M. HOLDINGS, INC.",G W M HOLDINGS INC,1
"THOMAS, LYN",THOMAS LYN,1
Rock Energy Inc.,Rock Energy Inc,1
"CARLSON & THE NAVY DIVERS, KURT L.",CARLSON & THE NAVY DIVERS KURT L,1
G.E. PIPELINE NORTH AMERICA,G E PIPELINE NORTH AMERICA,1
"WILLIS NORTH AMERICA, INC.",WILLIS NORTH AMERICA INC,1
NEWS CORP LTD.,NEWS CORP LTD,1
"City of St Pete Beach, FL",City of St Pete Beach FL,1
"Humboldt County, CA",Humboldt County CA,1
"GRAYWACKE, ENGINEERING",GRAYWACKE ENGINEERING,1
"CITY OF TORRINGTON, WY",CITY OF TORRINGTON WY,1
"Evergreen International Airlines, Inc.",Evergreen International Airlines Inc,1
Public Access to SunScreens  Coalition,Public Access to SunScreens Coalition,1
"NATIONAL IMMIGRATION FORUM ACTION FUND, INC.",NATIONAL IMMIGRATION FORUM ACTION FUND INC,1
"Armstrong World Industries, Inc.",Armstrong World Industries Inc,1
"RAFAEL ARMAMENT DEVELOPMENT AUTHORITY, LTD",RAFAEL ARMAMENT DEVELOPMENT AUTHORITY LTD,1
Biomet Inc.,Biomet Inc,1
"News America, Inc.",News America Inc,1
"MLB Company, LLC",MLB Company LLC,1
